 	1	2	3	4	5	6	7	8	9	10	11	12
A	280292272.00	96691722.00	272013289.00	46453387.00	140417162.00	773029413.00	39328057.00	91698167.00	45939215.00	339029291.00	60538803.00	183191847.00
B	25667503.00	32989853.00	30288803.00	32431227.00	44218412.00	52470867.00	20542834.00	23175931.00	50336328.00	233193256.00	62140066.00	200992493.00
C	140767022.00	123018046.00	146284919.00	159240554.00	87754815.00	47389399.00	87310043.00	92792269.00	58862554.00	92025923.00	99617725.00	227446931.00
D	152227137.00	158419897.00	174947090.00	137092500.00	68735643.00	60125073.00	42814760.00	50300143.00	63497750.00	85213307.00	236712118.00	257276919.00
E	120029537.00	131760939.00	117142629.00	119586152.00	57315796.00	41573067.00	22621106.00	32132942.00	44304474.00	68256402.00	323988753.00	317751894.00
F	114724803.00	128802495.00	103186121.00	92574555.00	50693212.00	36165482.00	24761119.00	59998973.00	47083714.00	73902367.00	383575500.00	214980042.00
G	146903977.00	163684994.00	135468602.00	128472326.00	129674306.00	180405108.00	80025366.00	126773474.00	135675722.00	147085462.00	206437986.00	171730859.00
H	126365724.00	139253237.00	121791290.00	131870500.00	151482569.00	189611645.00	93070827.00	109192453.00	155535144.00	138570169.00	140324005.00	86382497.00
I	196930501.00	230268148.00	258859761.00	178173604.00	285595126.00	538391952.00	390252356.00	493414565.00	357278355.00	424803428.00	388165440.00	38241939.00
J	229634309.00	234981831.00	175320268.00	157456582.00	290822728.00	348241073.00	242773621.00	231938367.00	344491649.00	295335372.00	203443867.00	56742702.00
K	164075769.00	150194490.00	150397363.00	142139097.00	268211053.00	131852904.00	271757448.00	209130094.00	175960767.00	210596755.00	176431775.00	49260502.00
L	142347222.00	146514677.00	118989356.00	99677727.00	113695283.00	122374456.00	137813421.00	190481795.00	248218309.00	232712609.00	220948243.00	82216127.00
M	148011904.00	140727525.00	132493802.00	130936640.00	178243220.00	122778128.00	155306529.00	209999313.00	204721686.00	212499841.00	260576231.00	84097352.00
N	134113880.00	112149026.00	114293502.00	156228275.00	148424052.00	105773640.00	122755007.00	211408982.00	182062617.00	183360818.00	249836197.00	108978406.00
O	133812514.00	148545943.00	119654079.00	123871646.00	143954545.00	162716171.00	163608546.00	136002785.00	158449179.00	192531643.00	354637039.00	180912061.00
P	149095393.00	137885162.00	124895448.00	117940679.00	100991748.00	101518754.00	173604484.00	155627247.00	130695960.00	183136829.00	319363839.00	161386380.00
Q	160397559.00	150342625.00	132621127.00	109387243.00	86290602.00	99804186.00	154368184.00	121567846.00	144917635.00	152020767.00	250319761.00	129955293.00
R	149281706.00	144354905.00	137183160.00	135255029.00	157363602.00	123160235.00	170916532.00	116084786.00	144961425.00	154155569.00	283572859.00	115193528.00
S	234606022.00	196614486.00	187490999.00	175849419.00	286163748.00	265235545.00	135654388.00	120190260.00	154463564.00	201534181.00	579928011.00	226699454.00
T	389720437.00	332757799.00	254451151.00	230071546.00	398377746.00	369791444.00	170984561.00	155813997.00	192603548.00	213972921.00	344721985.00	215385046.00
U	211589043.00	217135724.00	238450913.00	222849893.00	224420967.00	302514291.00	154544521.00	169584130.00	147170788.00	172553162.00	233158937.00	188881402.00
V	164925509.00	175865171.00	154376835.00	147157606.00	196782562.00	156724967.00	85451644.00	104851285.00	128848448.00	147774161.00	256464807.00	183755015.00
W	192341192.00	203852751.00	233115660.00	173463944.00	123457903.00	181302071.00	94703873.00	126502265.00	152199237.00	178292837.00	303281902.00	217922990.00
X	139760676.00	155475814.00	157290317.00	196636914.00	127953000.00	40757878.00	49723457.00	83898623.00	145136469.00	252385305.00	283966428.00	207009622.00
