 	1	2	3	4	5	6	7	8	9	10	11	12
A	59037577.95	34323287.70	56245835.54	6321222.11	7240412.62	23853349.76	15255075.10	104595338.61	7779560.86	16101838.32	4778751.66	10800287.48
B	12418089.40	10718608.37	7602371.64	6984914.04	4119227.22	5716579.55	23047628.35	12864093.96	8004889.80	17134282.17	5030428.54	16783542.12
C	11362719.96	11005817.66	13290189.00	10393511.05	11625750.39	11804675.78	14634769.67	16519313.00	13650869.45	19120117.00	12996400.70	10501253.27
D	12004827.45	14850359.45	12406334.83	12564841.25	11353438.64	16371492.00	16642474.38	14295586.13	20151218.87	28135357.97	37982429.54	22556182.66
E	10526181.57	14284989.11	10320363.11	9784682.89	10891511.65	10399378.14	9476418.80	12731968.16	17675352.00	30117937.53	48158514.89	13366962.16
F	13423249.80	14172629.14	12119191.11	11874279.80	15148224.37	10865106.79	23471200.43	14590003.78	23211052.45	34214417.69	43386502.35	17332208.86
G	17534486.42	17668835.18	18236286.76	24415202.03	27800837.48	18330098.11	21816066.43	19244424.04	25458846.64	36403202.85	44635115.38	22913731.82
H	16236512.17	19436633.74	19235645.74	19270234.76	24414871.78	18548184.45	19275658.87	18914387.59	24615679.04	34109046.18	19640207.41	8130497.05
I	51833523.29	49432784.08	106290299.22	60037383.95	33461099.47	17059476.79	17081663.57	25649956.53	24024910.01	44168420.76	32058740.66	7507697.14
J	53800436.07	43628376.55	47914793.46	44318874.88	40352255.87	13644866.25	15368876.07	22500202.08	24769692.56	36670291.29	77379832.13	33977378.66
K	66293465.52	25364133.17	29194159.74	30870753.79	24634999.15	16768037.30	49276793.51	26294913.44	22540926.00	38174612.31	38858795.81	29992559.82
L	19111536.51	17795459.96	13831236.39	20802909.45	16153526.91	22553261.38	25921572.03	32104573.92	22896485.35	34737060.78	48770625.32	41534589.97
M	14011709.69	14751121.41	13798348.64	14389917.54	21500199.13	19014089.01	19467171.52	26018124.18	18952949.75	35897485.61	56576735.61	44437255.97
N	12282420.44	12000210.88	8961548.14	14996275.13	11347222.71	14421124.79	15509245.40	20944384.91	19575059.02	36098431.91	51923044.37	42318796.03
O	10508782.43	14986746.00	9872554.12	11294605.07	15613354.01	25643056.78	11295978.28	16755934.70	20358499.04	32403626.22	38482392.22	22264471.18
P	12039019.98	12447197.61	8175890.48	8933836.41	15642093.26	15055264.74	10129858.62	20540800.54	19643558.70	31853627.71	31451942.51	20252325.32
Q	10988866.59	11581426.39	6721368.62	7528779.17	6754869.92	17283262.06	9716213.67	14896634.63	19509346.22	23633629.58	32860296.95	24596257.30
R	11942218.61	12084267.17	7602094.05	8333316.55	9925878.05	15589153.81	19784277.59	14711469.41	18288809.28	24943875.64	21120025.26	12974335.40
S	23971509.54	18682103.25	16982937.20	23057194.27	17689565.27	18204577.82	25796934.24	15232653.96	21868556.18	32828086.89	27407468.76	31166613.05
T	45186163.56	31337461.47	30480950.76	47086165.66	25237324.14	25873008.87	57833418.29	33923947.30	29540660.48	61143251.55	51773770.24	35797762.56
U	22568149.06	22974991.80	19401335.44	19236783.82	18116400.68	29279301.68	36876965.10	26078230.66	23570746.14	27179618.48	56964255.39	17874849.35
V	18304079.33	19677692.23	14204114.99	14623925.38	15463083.42	12118060.04	26549228.84	14718203.94	17316301.33	29246227.49	70012586.88	22926641.32
W	19394962.99	21923819.84	16731885.51	18523769.34	30131841.96	21925049.35	26073983.01	24758604.83	25405555.50	31285891.97	57458585.17	25264522.93
X	16502636.05	20944556.87	25657557.16	16421040.06	34382059.33	5406488.74	13550607.82	17592987.35	28114917.67	49298394.36	68662168.78	22288770.45
