 	1	2	3	4	5	6	7	8	9	10	11	12
A	115369730.49	13236576.25	102880600.03	25889037.09	356656723.50	21816230.90	126859883.32	45837736.37	9205537.90	38828695.97	12983848.30	55298845.56
B	21056840.40	17162613.83	8219530.95	29390919.15	143092214.52	27899751.77	120174141.83	60666304.62	15219772.00	45213821.21	17399199.86	47607414.00
C	81234488.31	76889389.13	62189098.76	55279760.89	117556908.65	86728735.85	67509017.93	68422227.41	52555954.57	57931109.11	31962030.48	29968864.04
D	80760721.72	73204686.27	62771872.85	66158106.09	104485079.66	78408560.03	54364820.73	46325337.90	58976519.95	84577229.80	176626842.85	49970640.02
E	57246500.20	67925450.98	31815376.38	37163057.86	102945499.45	60701044.40	20177472.43	37860062.88	58607442.41	65997069.57	182443133.55	39071540.37
F	63225519.75	59784571.77	33215484.76	32485725.43	83609014.18	47017655.30	27780482.62	76643925.77	65835908.63	79369694.43	138692576.87	62174829.26
G	98238589.07	86121179.01	78035480.01	119906401.13	98945900.47	102257113.87	64700955.61	138273781.67	119370821.79	124400341.76	115554502.00	79302101.51
H	99062133.01	98493479.30	108271544.00	123443439.15	124010679.15	150969340.22	73294345.02	82551993.17	143670106.46	149690352.98	66997520.32	60040086.35
I	188153803.66	156481724.56	481863644.46	262729548.92	165967828.36	181505840.13	111856257.27	137437964.75	131228894.36	185734507.16	144747193.84	16388516.98
J	145566862.79	148651750.68	237315138.53	120618776.96	121152610.62	121487564.55	55733702.20	86245178.31	124174774.26	174574442.72	143575633.44	27731730.18
K	121954623.48	120063386.23	123560234.05	158595844.37	125663392.05	96355975.43	129031697.01	144289786.49	119912746.01	164862789.30	67234068.27	20232437.65
L	137324334.04	123512180.70	113460758.66	119993044.66	110398430.85	141794641.75	310368429.51	273745849.20	159475511.94	127404244.12	79932509.01	49226665.70
M	116661149.25	120241774.16	101362340.90	144418588.28	120702574.61	165290586.60	300516405.30	293347332.25	117858466.30	117277141.29	133616398.14	59963290.52
N	140924978.65	98671379.67	107014134.31	141625140.39	108112236.40	202244693.83	460626309.29	291691228.88	134029293.32	141906298.19	168290077.06	86639467.31
O	104304255.29	107800859.42	116721427.49	98190781.05	149414530.98	156074807.61	172970876.71	116640617.95	146215145.73	128977572.35	160975148.56	133951150.92
P	90658690.17	98280961.47	107283345.63	66483921.01	148314214.33	117692593.53	175591186.02	109831765.52	220205560.08	134204312.47	130637495.87	106625143.28
Q	102548292.22	90068866.87	75285735.48	63376086.01	92857885.56	92546941.22	117911620.01	76220276.03	143531855.42	107257494.84	95201654.35	107768818.32
R	110793522.45	95301962.17	59402321.32	84137357.34	106493495.54	104549512.56	75660938.96	66271999.43	114351583.75	121001878.52	62948212.84	68581104.70
S	113032929.39	102685957.59	84489193.60	140570342.70	114965248.07	107087927.19	57486275.79	49263373.73	80511210.67	112568514.05	124259271.84	127405413.63
T	157924329.17	175729597.95	151571904.42	215309358.35	220018060.40	189848387.59	163545920.08	69485848.33	87201523.84	146247609.32	116861966.55	159847656.04
U	121786903.30	105328194.70	102844777.97	129108427.36	94657128.27	122645776.36	73834904.18	101898359.54	104413249.02	122353520.67	116743145.32	109178788.57
V	118932788.89	116927210.54	105632763.73	137318150.87	100238565.45	91185037.28	40419050.82	71523510.48	89769081.83	126915490.48	215013185.71	96767365.97
W	106455448.42	111021221.59	73548038.09	77749490.08	93021217.11	47353965.42	25335832.27	75883891.11	89195510.27	115746713.54	158224081.12	116878361.85
X	89864191.40	78181507.32	73029277.53	45974630.88	94227344.13	19064859.60	35649638.26	44259857.78	126400066.87	171118917.12	147801819.27	114265629.79
