 	1	2	3	4	5	6	7	8	9	10	11	12
A	44541095.60	30065734.03	34177710.26	2631180.16	4562699.29	24876846.94	3994974.24	70729618.59	3358775.72	21880953.45	4276228.83	36832007.55
B	3091099.68	3082653.99	3183321.74	1883578.89	1618911.99	2132181.91	2823209.85	5352515.37	2658436.83	12785811.46	4970776.57	37844569.52
C	57513275.63	42433541.02	56267994.74	21728975.53	15065087.99	16872699.29	18367460.83	43066918.50	38756316.11	56087707.69	23638218.17	65889823.74
D	56701994.10	54455355.36	51627901.43	32979654.03	16347813.13	14084163.84	31072096.79	27362037.20	38111499.96	42383730.87	30971408.81	40930067.65
E	46560874.47	59243812.09	50959503.83	15289967.00	19211434.22	2964397.78	12750864.75	30763023.30	30571582.50	38691371.63	29184301.45	22216167.90
F	59785140.99	55716166.15	46899037.25	14629757.50	24761223.06	3945720.67	24397842.78	29178689.51	33742384.94	34944985.91	31751281.11	17942476.31
G	52196198.87	46983453.42	47781413.65	24387631.48	36924351.61	7034491.13	48421313.35	28821112.10	41983751.36	38085223.57	24691481.69	18486360.86
H	50013266.31	50624399.06	49116603.46	34463354.09	53793139.46	9418647.20	35717254.82	29083590.64	43211828.06	34344500.84	38121260.84	10085669.92
I	57453829.74	51436934.57	47452983.28	28326327.39	75479707.87	14411960.10	75773223.09	39689596.34	48083253.87	43135950.07	8317347.58	5588003.94
J	52121076.77	46690126.65	30994966.30	17207938.83	68268618.67	15393105.54	72572434.81	34995792.76	69910473.25	48678957.31	42003378.15	13898372.19
K	58859623.19	48881640.55	43614510.92	19549644.29	53045832.64	15452859.63	75461273.45	58311606.26	52540140.16	43782093.94	16710934.09	20450892.09
L	51293506.01	47943773.50	34598552.43	16106225.20	35547333.65	14774874.14	40263804.22	60089792.74	58741885.28	43387883.61	29774896.19	17827118.11
M	56053932.50	43680423.78	35944908.65	17264909.34	44661370.00	14308002.79	39493523.46	57388901.51	49686330.65	45324003.71	29959215.96	20468477.06
N	49901998.10	40980654.82	35994169.11	18235862.29	38902575.21	13932838.96	65188283.13	62135097.17	53079507.35	42885053.74	29163791.83	19525074.11
O	39598339.85	45924060.26	45958242.83	42602343.36	57906384.41	13056439.78	52794658.85	48269362.47	50100911.87	43855810.35	48963570.62	34941350.62
P	44447345.50	37785414.27	39225441.51	58762521.01	61341580.42	13910385.24	57249985.71	48977560.90	45143188.73	36809008.83	51111663.69	27467707.94
Q	36659472.56	49758624.89	34904720.02	46805936.96	31218912.37	7656516.98	41365959.65	44870372.87	51930335.49	38547410.96	31020902.75	32776632.63
R	33591237.80	29741489.73	33875930.76	42007707.97	28732756.49	8366487.36	36374804.30	34086467.69	38380630.51	36593115.56	41702500.88	43628612.09
S	51771490.13	54557967.50	54599958.84	61337286.56	45835898.20	38414311.12	67449643.23	46156269.34	41547979.14	72831095.39	7365243.18	5425692.31
T	50898667.44	62175898.42	72857557.97	69413895.72	40983836.03	38863105.74	52208078.99	49368516.80	40542850.82	65778978.92	37310808.75	17412354.66
U	47760593.80	46293492.56	44576326.99	51904522.26	28488681.58	10205447.60	37755038.14	42473882.16	36229675.67	35005682.58	7367466.20	9208294.08
V	44564592.88	41901722.57	42893896.36	27595134.49	30529024.06	31757324.09	30390551.89	36585918.07	30639584.95	27406807.74	17018317.77	19422180.52
W	49575613.78	47256429.66	45510230.71	16133210.42	30531371.00	24652347.74	46592176.87	36943018.80	33882658.20	30773452.01	20826390.64	24678117.01
X	46092045.78	41369146.71	63376967.49	95187240.85	39366671.19	343609942.70	18153458.27	44826199.17	33651577.69	28963484.81	18867645.91	20688910.84
