 	1	2	3	4	5	6	7	8	9	10	11	12
A	68079106.13	11847568.58	42088598.23	8365891.89	15639172.82	6267826.38	20005047.53	20616194.93	5953476.36	7202924.73	5923988.78	35921358.52
B	25426227.38	16109219.47	18530811.81	11558832.54	17019616.61	7317896.08	20096683.32	8959074.25	7585948.81	6296433.88	7046335.96	9920498.26
C	29073477.13	39096389.04	27125839.37	53608125.77	92024150.74	23173179.33	10694422.86	20210185.04	17040786.04	26181062.74	12521538.68	13377987.17
D	36107396.61	35202788.84	18107301.74	27091224.58	17713433.06	16952104.56	11895377.63	16543170.72	19620817.96	30892470.49	23813393.37	8127879.53
E	41790258.00	45681240.42	16341328.24	66321069.68	70237965.74	9688666.80	9744178.01	17455499.63	18051106.40	21839432.82	45045645.14	8638323.73
F	75302929.87	82064670.82	24352900.71	102119104.70	52729600.88	13563131.52	22927092.94	19335647.37	21853461.36	24284040.36	26236104.01	7944045.47
G	42033789.92	50175327.03	23228330.33	55961524.00	49458565.90	33766141.21	55995360.61	38428953.07	28662403.45	33832564.04	29906378.63	6794502.73
H	29782630.18	34741246.21	16578127.75	25539524.33	55979325.74	47473406.85	21664428.42	31453585.76	33522003.67	28106726.22	26999250.53	6111025.13
I	24939205.71	33770998.81	12384344.47	23231481.62	54112195.96	27791938.26	66794358.17	43445257.38	43679172.11	56475118.47	17404921.50	4163220.18
J	30887122.43	32512295.66	12829982.84	23246899.35	43905713.49	18316579.03	48341286.98	43479911.39	55476765.63	54488873.46	35884017.34	5524055.82
K	35636836.30	34717811.18	21173082.97	34440333.58	40450861.47	33856601.77	36928586.93	34961217.19	31749638.65	31277976.29	20761183.63	7463366.59
L	37795028.55	42808598.64	33377901.85	20235525.27	22195915.53	42137568.47	26110398.31	42848979.47	42499164.52	31459358.16	12540573.86	12856613.76
M	27901296.74	29151727.25	33980631.02	22791027.10	26651778.03	44068922.88	29680710.68	27909856.32	39667273.71	26758965.07	27961741.71	14668106.36
N	31841509.59	32587302.99	43021529.05	22679318.28	18803956.07	41198542.86	20693642.66	30578440.29	27675306.32	21875187.79	28304898.05	11142349.70
O	27418072.70	27562291.64	32101899.72	27654755.95	30784991.14	44182488.82	22415334.49	21793531.00	19553644.76	23622947.64	54086005.69	15978614.68
P	27183405.03	28560929.99	54440013.67	21445473.47	25811773.54	24969777.94	13294017.77	23742703.05	18544913.81	18872186.21	33861686.46	14774245.93
Q	23007699.36	20640773.34	13245574.33	14909923.42	15567999.54	18205067.29	17041929.82	16626992.23	19241337.32	12983636.15	39719641.00	14789405.48
R	32039041.84	21335789.56	13455699.89	15279387.47	20725787.75	16957267.07	15983372.44	17585287.84	22100650.42	13726661.18	35631465.88	13573135.29
S	30552065.92	31507591.83	16829394.33	35776911.57	38627561.13	40093355.90	37280183.55	25019549.52	35663942.83	36893678.56	20124616.73	14372386.60
T	37840413.76	52199490.39	31036400.72	54920441.31	63805624.64	60780316.40	86374795.78	43614285.54	61879926.48	64673969.20	42881386.71	28872905.11
U	60766102.59	58295769.32	40341362.12	49516749.89	42365395.96	52239993.32	53788318.23	47851707.50	35944033.81	31466180.98	24848760.15	17941054.82
V	42031408.56	48861791.20	27901576.71	40572317.63	43332253.38	23775179.88	34991921.59	29791143.68	25701310.37	26708510.22	17047909.00	11784025.40
W	49335328.84	43960476.84	28385571.72	61363985.46	26883951.68	28733954.46	38049575.62	52206915.12	39408171.55	34094542.81	23923525.27	16105783.74
X	39631667.89	51310157.84	47647809.37	18260658.70	11698577.03	10356286.16	29553497.49	34816086.51	43865828.02	48766789.71	31190230.31	18697247.33
