 	1	2	3	4	5	6	7	8	9	10	11	12
A	35748917.09	26352440.71	33988995.43	4664138.0	2242920.93	12245417.71	7577746.3	40477413.23	6154169.93	16408506.58	2563821.86	13131243.4
B	5381769.57	5500483.43	4230406.4	4892560.41	2896024.41	5165965.53	7531316.75	5661045.93	4618361.69	8516955.23	2851966.17	9075836.65
C	17256010.97	13795024.67	12451519.66	7303688.01	13127075.43	8963250.98	12176689.9	12546572.79	17255072.75	29684816.5	16479005.08	17137201.21
D	16303067.41	18290580.88	12850928.84	10031760.88	7833687.45	7955111.45	15126954.27	9811598.66	16648210.35	24702128.93	23858814.93	11986088.97
E	11260582.53	14764493.43	9914452.17	4720768.82	10817656.12	2693325.45	11985181.46	16581240.23	14883920.72	25548482.9	25528780.22	14714497.09
F	13368810.55	32501316.34	12474348.16	4398402.66	10475559.27	2448276.24	13347964.4	13559421.76	15787006.73	26821898.53	21980294.71	6348994.74
G	18352638.36	16557877.65	15867160.46	13600752.34	14851572.31	3499730.5	15291406.99	17622728.41	16198556.74	22819238.77	18402364.06	5609878.74
H	17291557.39	16918662.74	16272130.43	9863326.36	19394154.38	4421941.57	13376499.42	15659076.37	16154294.95	26943274.93	11756613.11	3598761.01
I	52961458.77	62561484.41	132869711.96	60130954.62	33405029.23	15810232.4	11532267.38	12683642.83	14571900.66	31925576.11	6985713.32	2865126.27
J	30456981.5	24959075.96	21912958.3	10521991.21	27632920.41	7836864.57	9779190.22	11045681.58	14506217.14	28313900.34	34658418.96	7482433.61
K	24985524.7	17179700.22	16668818.99	7702864.8	15989558.67	4159870.9	17435778.87	24332841.47	19937335.19	29126552.83	8670488.86	12011576.91
L	16258361.34	17762320.01	12017109.7	12205150.08	14727501.73	4022019.16	15261141.64	13205778.47	19017851.86	29191966.28	20149886.56	28240085.03
M	19987411.73	20262520.74	23047320.19	7267532.51	17685302.75	2681414.92	15138579.67	13700063.72	17854170.11	29594591.69	23986107.97	32234935.63
N	16578258.47	13236921.44	9073922.07	5838073.33	10454797.62	3044764.26	18826987.76	18491314.01	30082592.31	31161524.89	27201690.84	34147490.33
O	14663546.27	14749578.74	11429428.68	12303511.86	17980876.66	11859728.87	15815576.43	21713432.27	23789830.87	34343758.94	25830978.57	24426192.58
P	15961428.2	15531651.05	10952728.57	15628130.64	12900635.02	3709677.75	19185955.8	22181310.64	19729180.34	33615839.51	19348218.8	15896595.85
Q	19434845.88	12454728.13	7127941.13	12275015.63	8555281.23	3999054.93	18865241.49	17563411.89	20405265.0	22778905.59	19491712.5	17938291.2
R	12179952.27	11161611.54	8309070.56	15930052.15	11600387.99	7473224.62	18609317.18	12558051.81	15326973.58	24050479.06	13610783.98	14429085.69
S	22866606.87	21038037.97	25055860.34	32706942.24	21207261.04	15365659.98	31483933.71	14603777.81	14953338.77	37961222.21	8991539.77	6702329.3
T	25327141.65	30666081.36	25876710.57	49284348.8	24999143.56	17998480.54	31525492.89	19105537.21	14521808.17	43566091.3	31282230.88	24621153.71
U	58283572.81	18899397.52	17814057.01	74443798.21	15801113.98	7151166.88	18213191.86	16988718.64	17794843.41	25692694.35	9654184.98	5942833.82
V	18330126.6	18496715.01	18095111.23	37659372.83	18715950.69	7279668.92	13387955.67	12458100.55	14192777.94	25580755.54	23832879.04	13208582.36
W	23398695.15	19156351.28	29626559.85	15004031.69	19751530.08	15972409.71	12342378.83	17791406.6	16610369.76	22126776.84	22946931.66	16342006.59
X	20090376.1	20786434.75	23160933.34	41928393.47	28704990.0	182904224.89	14572503.62	41324117.44	16229373.41	29695588.28	31417835.52	16528610.01
