 	1	2	3	4	5	6	7	8	9	10	11	12
A	15223734.93	3375387.73	10942822.69	3223942.82	30878442.59	3323918.19	16213123.66	20050561.46	3418226.00	8055461.06	3705028.90	12312500.03
B	17132086.83	3677426.07	3155289.44	3167000.76	14269023.38	3504783.32	26497396.79	13396735.92	3539392.41	6919533.91	3644983.29	11817719.13
C	13160845.87	17816795.85	15224356.81	14584174.67	12896531.07	13079311.62	12735253.46	17002863.95	13835750.54	16417715.23	13063420.87	14046228.75
D	15491411.12	16441854.88	18289153.55	10017981.95	11807084.18	15993494.52	15940384.50	17261114.36	16074773.77	23272904.36	14284140.51	13832747.57
E	12849889.15	13825697.14	10428559.04	8805959.25	9437771.74	7413383.42	9412536.52	12570242.63	12305517.63	14878654.03	12998018.00	3118779.72
F	14502152.17	15115734.74	12841647.24	9455598.30	12448272.52	5264067.35	11077923.52	13048574.92	13804540.79	15993778.63	12869746.09	7077710.68
G	12002441.12	15746865.95	14717995.96	14125029.43	16581748.55	7833179.48	13204037.10	14723423.68	14872213.93	17260678.28	14736476.31	6229406.74
H	10487201.70	12809389.12	11961881.43	13193626.23	14141564.76	9392795.20	12116901.87	14080257.01	13976469.84	14618812.54	11397525.46	4096079.02
I	12760525.70	12304066.97	22269511.38	8464122.14	15938158.37	6925169.86	16861432.60	15434797.23	11809987.96	24679866.68	8827352.22	3038696.69
J	11200081.87	12029997.37	11986326.04	6745323.00	15424327.06	6152402.72	12192274.48	16528524.95	13800765.16	17666190.95	23646107.60	25971389.04
K	13543979.06	14591127.86	16628593.76	15875973.48	13944653.21	10625516.05	27199259.67	16126074.43	15336776.10	18560811.69	7794921.44	23793855.12
L	14376725.01	15268399.94	9888545.29	10245185.68	9621925.73	16963575.94	12198392.29	14352775.52	12820547.70	16041795.02	11760996.89	23229634.52
M	12043755.59	12983580.95	9606095.76	12729203.87	13900676.75	13893000.19	16309670.99	14085279.71	13350122.90	14780369.60	13021051.26	17576240.13
N	12619132.32	10600666.33	7762573.73	9553645.37	8210065.82	13455279.18	9907636.66	10633740.90	9783380.44	12393710.62	13477859.56	22612572.50
O	10395905.82	12439474.77	9541023.82	10583756.39	12193676.45	11198443.91	8826647.68	9560094.41	10487491.45	11616837.68	16028938.12	11209793.13
P	10804694.27	10360957.78	8092482.87	11298782.64	10524078.36	11384590.75	7838339.05	8303104.80	8857611.96	10192219.59	14603566.98	10148492.97
Q	8884281.40	8439279.78	7373913.79	9005071.21	8200363.99	16881909.33	8308206.33	7648165.33	9009740.87	7670314.05	18433221.83	9364689.26
R	9037579.12	9159943.70	7253198.37	8727877.01	8043390.10	18834380.52	9148604.49	8005296.60	7475566.84	7839525.86	12857244.69	9554439.79
S	19158918.43	16759048.06	26148556.04	27042749.62	13312231.00	16754550.67	21797737.36	19587386.76	19783500.96	20921676.42	7875164.43	8255561.42
T	16339873.65	18551141.75	22481338.99	19394944.67	12895902.18	13411106.79	23999217.68	24426211.51	16252508.42	22485102.75	15481231.51	15991450.03
U	17971951.12	18587628.19	14773937.88	15822972.91	10518645.25	14076259.70	16233203.45	17052670.98	17485214.90	15212895.72	9669930.40	8300417.42
V	10653194.49	10272644.42	9724161.93	9361898.74	8210113.25	6605994.51	8356395.14	11095409.40	9375597.24	11023318.33	17424228.86	10391530.41
W	13268340.35	11652795.34	11478622.44	7086764.36	7280826.60	4337652.17	10031186.01	11483221.24	12676725.49	12094140.39	13927804.53	10886588.69
X	11779364.33	13965000.64	14920131.67	12519086.97	9237917.42	4118471.11	8369167.93	12055204.00	11864834.49	18253595.46	13372784.64	10364860.35
