 	1	2	3	4	5	6	7	8	9	10	11	12
A	23288120.76	4324709.74	13507251.05	3116407.77	20188251.23	3022127.14	22813247.15	34241401.45	3405871.50	15017862.07	5009194.74	21251708.30
B	33501961.08	6064069.94	28316424.92	4408818.10	20006904.64	3809743.04	28080680.41	25335864.04	4379639.95	11175977.99	6258365.43	22933880.10
C	30092633.15	24503211.39	22480345.58	15614742.19	12464929.74	16251067.37	7135123.66	15790256.11	14521086.10	20059529.47	39019641.03	33971262.92
D	26991306.11	24001949.08	24411088.31	17686047.85	10627272.81	8789179.20	8266656.51	17424190.53	16385408.56	16003305.54	22947985.23	31376678.32
E	25650969.68	27368842.49	24533096.77	13509962.14	13255495.19	8380906.00	4632223.56	17462899.39	18259824.82	16102394.10	33142953.34	22086702.00
F	29478822.94	24167202.34	25873467.53	14475785.03	16490727.55	5789178.50	5440516.05	17728795.48	20596468.04	18990936.85	34800467.50	13121468.49
G	26578671.28	28042031.63	25154133.19	21622826.64	20215212.81	11784746.91	9983148.36	23005150.79	24204611.03	23628647.63	34010766.77	10207858.62
H	30995900.94	27849959.28	26477803.51	23194921.35	22777084.89	15637533.51	20103803.30	23923793.30	28919282.98	23567414.45	13737179.80	6515968.58
I	36941070.55	29829751.11	24193835.25	18726497.13	31474658.59	28036663.48	503454205.24	61700234.00	41320020.12	30079362.69	7011274.00	2797102.43
J	37600770.04	26977160.72	23478828.04	14914542.10	28412057.93	11673824.67	40065314.41	42992444.27	39924480.46	33101711.47	27258027.88	4502003.42
K	31880878.18	29381357.39	27157653.40	16914429.74	27047784.55	38011669.93	23150089.91	26241558.72	27683813.68	26615015.49	12406928.66	18605568.22
L	25783055.71	27567342.97	22958142.98	16473959.57	27055400.49	20485436.48	9352391.01	22012351.03	33227865.77	23655723.73	21799006.37	19168490.94
M	31877868.45	25862282.75	22733658.29	15818883.87	34388118.55	39009658.43	9085675.08	24085880.07	24566522.77	25987152.44	26089420.41	20300747.83
N	31655323.67	23670048.30	22954952.20	15774749.32	27773489.83	32890604.19	7673304.31	23317814.05	26338305.06	24339502.97	29676913.91	21993483.41
O	24343723.71	25738548.86	25336199.08	30127699.31	32935732.13	9982550.00	6841150.78	21302506.32	27361860.74	22355113.56	39412765.61	27569302.87
P	22514403.09	25953968.42	25692909.76	34960781.18	39618740.28	7296778.27	7611425.22	22665649.71	26967688.48	24920680.56	40678921.94	23314499.22
Q	24792576.01	23526114.10	22666476.61	26806116.57	22995022.81	5960652.65	6969942.93	15954020.09	24500978.33	20747799.47	40190941.94	28510334.27
R	27282648.43	25455429.89	22530160.63	25808759.22	23917303.11	11397005.91	7436632.32	21131558.99	23874003.51	22511962.58	23715658.44	6757202.67
S	42422647.99	45285513.50	44245321.07	24690443.31	40358303.62	34385819.00	39212895.06	25224018.78	36415523.84	25205497.33	9887039.06	8011268.03
T	39351453.81	43694444.99	47076069.47	27039829.32	33550596.11	34423806.98	26093054.07	31894658.44	36353209.58	30558352.48	33105006.82	35911706.89
U	40155073.19	34056772.94	36005303.22	36464953.49	26449507.35	15754968.38	10496094.58	24351472.29	26322973.62	24003732.48	16089591.50	21564836.90
V	32130495.74	28158679.10	33949069.73	31187867.97	23914427.01	53488798.60	7658664.68	29897288.04	31839609.80	27460940.23	23799390.70	25579785.85
W	32517428.64	31860272.66	39039551.37	21689237.71	19664591.18	28321972.88	9118839.96	31948416.94	31361400.87	27058820.57	30529414.80	31662798.97
X	35494363.45	28733510.09	28592185.48	47527311.31	23843789.58	131480461.43	7748035.89	28062492.80	31429036.29	34536638.15	28851217.23	27277499.97
