 	1	2	3	4	5	6	7	8	9	10	11	12
A	158175044.81	49312055.22	146577750.61	15124307.70	11179563.61	29852947.61	21411962.12	153256199.99	9369383.94	14165281.16	11738509.07	108183293.03
B	15694084.56	15612114.47	15123359.17	15190417.89	9162756.73	8539571.32	17328560.96	18209419.06	7984167.17	10517143.04	14693309.67	39695494.66
C	68874854.85	57908106.04	54801890.36	98261064.75	102529106.82	49073853.56	38204858.81	55084537.90	43486253.42	57534675.82	36167802.83	41795446.74
D	60031686.77	77545050.19	47711714.50	61742981.24	38150465.08	42128258.51	37411799.83	40828514.37	53749671.61	72933774.57	76246466.13	20595904.99
E	87686812.60	86179314.42	28590523.68	111162402.79	86956266.03	16078408.20	23185961.03	39305333.75	47664043.34	57580124.51	83389232.53	16563899.38
F	112065250.58	128569902.17	31905158.02	142042816.05	78886853.43	19650298.18	37592286.30	43460105.79	46113357.02	69470723.23	59550029.18	17421711.82
G	70490588.56	90779489.98	34597478.60	90584886.58	74918403.66	60406903.89	100524727.64	54872367.42	57926853.42	75382415.85	48566836.93	13281403.21
H	57533686.71	59798640.36	30825366.39	58598189.31	92915714.47	79700824.48	57496731.42	53544245.24	62925579.57	71808919.39	62195750.56	13411602.52
I	53836133.61	64519998.11	31965754.80	38540798.92	74296739.42	52000567.52	129647744.07	70878747.11	73839677.56	106424554.52	28505462.00	6836878.66
J	51619813.73	55137150.17	21880976.07	38503875.95	82159433.09	35338342.98	90446540.76	81698540.67	82829057.68	87454992.35	71176716.70	14820728.17
K	64906394.23	69530323.61	37019980.33	79913321.03	68508375.14	69923965.06	85007122.72	79824048.85	71005151.85	81117235.78	33068438.06	29473228.88
L	67205537.86	82804662.10	68874455.19	52894051.50	55577900.09	88105153.59	57963442.90	104015053.45	93124073.60	77740064.40	21690257.15	51705442.22
M	46222064.31	52473063.10	60558611.38	50615372.17	48692094.96	86330381.26	62667538.58	67427666.51	65436673.38	65862110.72	54281320.07	51894922.01
N	60658668.72	56425856.48	94949754.42	53575359.54	39542412.00	92881672.09	44176481.19	79862808.98	54036768.90	63618578.30	48508074.77	50933684.45
O	43077474.45	55349181.16	71647536.23	59916943.11	62775502.58	107073803.37	42714619.07	59202633.53	60515291.22	72468820.24	94599392.15	62027368.60
P	47265558.08	55976955.18	117101155.13	44208786.38	62590103.22	70843439.06	33832511.73	72321522.05	57144091.06	69621250.41	89189207.18	57538042.18
Q	50946269.97	43546824.30	24239892.41	26652470.04	34828152.48	77043480.01	50041102.68	63007719.90	58665991.31	62538475.23	81940923.16	64210386.91
R	49064518.22	41249186.85	26406495.90	22911195.13	55099882.96	63179570.53	55782875.17	58582357.55	54033618.04	63437923.20	116574241.18	59502139.66
S	52198616.03	53389013.53	29905296.42	73413431.67	65849740.95	71290117.17	87615486.71	47007263.15	71898746.86	108100412.48	39815877.28	50789774.73
T	59354293.75	92802464.24	48310703.01	116406595.35	99592286.11	110691107.60	169740189.59	75766861.97	93328564.92	188487536.36	93918475.58	104899826.88
U	85417169.44	74260955.17	52022713.66	64339287.99	57629021.85	72081978.73	60476585.30	71391019.16	61783248.69	64608720.18	45687740.29	60944630.11
V	65731415.36	68781624.33	47826997.14	68990797.18	64314433.12	39285343.67	64819561.34	60814921.03	54917663.48	66227626.86	31711314.88	42128777.77
W	59593346.05	70779818.23	41840732.32	86044914.25	43638914.06	49699677.28	69267418.77	84562548.25	75400746.29	82480946.04	61215735.26	63203981.77
X	54352212.17	61734026.31	63773246.57	21911420.27	14336799.29	14543977.68	42607470.17	46326635.17	69738675.12	84824726.05	56713107.98	56395396.41
