 	1	2	3	4	5	6	7	8	9	10	11	12
A	36684749.36	2689290.25	22892244.24	1008577.49	43332504.05	706676.46	43334154.40	3346417.12	1636300.48	16027456.23	5889195.90	82230618.74
B	111204393.36	3279694.04	682311.49	2118260.54	40989419.69	1313204.84	44038461.53	16959701.95	1738014.21	12148124.12	6661631.65	54130018.00
C	85878317.32	67974851.20	50506163.37	36254948.93	54279837.99	30347809.25	33748992.35	52324827.46	46670884.80	41160836.93	166276519.75	95434431.17
D	75564966.45	59629037.58	39563509.04	35763345.64	24795309.70	32419269.67	44364489.21	41287546.40	49388440.67	49899187.67	37291872.82	35072560.01
E	56547870.21	62772074.99	29110389.48	48919323.87	54739009.55	20480233.00	30233155.52	33376300.45	62407916.96	47770637.93	108824211.99	25614156.29
F	63790514.56	62409899.99	29461963.12	47806413.11	43453991.24	16840938.52	35398172.29	41026570.70	65996726.99	45877208.88	102309519.24	24574565.86
G	80052188.44	69500681.72	48992779.79	89461171.24	80465374.76	46674926.76	79341070.52	76168416.05	77776898.88	72921349.81	73218789.28	45324842.89
H	74229103.66	63844947.48	52094004.76	71869728.06	68274641.83	80652893.55	54802933.15	58955484.42	86523423.27	58461888.57	111307509.59	14702846.25
I	96272000.31	86216154.48	71664548.85	87989171.72	120283104.18	115934467.80	171624123.34	133189462.53	118042324.72	104039128.82	81719804.97	4675077.64
J	103633263.98	106128063.32	80264284.95	52026340.48	112272208.48	88577429.68	159655799.43	83538105.43	117983058.41	82666514.73	125452554.10	12274172.33
K	87327237.91	76882429.01	88646720.67	75037160.19	92767176.01	78301209.19	94891958.91	83909648.82	94950633.32	73332682.76	49954398.10	20946156.49
L	79024601.58	98572943.37	84445717.73	72297930.86	68678943.60	97140318.77	56450744.33	111435160.25	109784725.36	62315825.19	49290378.09	33950080.49
M	69718437.16	70920984.70	82529660.04	61688619.13	96652241.45	90087253.88	77389019.47	96213968.08	62977659.87	53335514.93	88895408.10	45162764.14
N	95864138.94	84358088.76	125858117.29	67960734.09	68367113.93	104250248.37	57767527.63	97458176.07	68560076.85	49361491.48	71183847.14	44741491.67
O	94318269.42	79583332.78	125977551.26	86167718.71	108518878.30	127774464.48	75731933.66	73900052.79	79293370.31	56426576.11	95152168.94	79022687.53
P	91421184.50	89711078.31	141999153.48	109221223.52	82767948.13	100762769.25	72923544.62	94999402.70	85382258.59	55070066.54	80288259.32	49934222.20
Q	71596662.38	67426487.24	44499585.83	58821582.91	32520207.54	97015414.60	59740741.37	80759308.26	67560633.65	44870924.27	81983042.43	54944521.99
R	68398566.67	62621578.41	34621107.20	49441795.87	40047060.33	73296313.21	70977241.30	69346328.39	66492231.90	44822335.60	128629273.57	53404437.48
S	130043220.92	132157428.06	100180950.05	188055958.11	145593365.84	209371234.32	218912209.40	155632019.91	197717031.46	196384058.78	78174415.48	67916700.29
T	87910537.82	88628021.25	64974455.00	78577879.40	102691785.84	80624462.49	99004470.72	71462435.63	73496352.59	86750327.46	96240590.85	82466644.08
U	73971544.84	84406234.21	86469725.12	91106199.78	57733460.78	90322050.72	64432282.32	80597937.83	88346875.37	54547426.76	56774001.37	63863314.60
V	80785557.95	83419429.72	77587197.05	69645101.62	92485046.28	67485283.12	83736792.53	74158992.74	87376660.28	54859870.25	64097177.26	97833775.97
W	88797821.60	103592367.14	110092099.16	83299082.10	99813386.48	85034955.27	66001617.98	85636637.63	100467777.90	58010902.38	95828821.60	74429642.64
X	117030179.41	90768319.79	97161326.82	46908583.30	42862283.12	10882972.59	73784821.07	90864117.47	98337581.71	79892460.69	73822478.44	69360781.45
