 	1	2	3	4	5	6	7	8	9	10	11	12
A	26532105.03	109383834.64	33414422.78	4632783.28	10500205.83	88163747.74	19765859.65	20575634.42	5046627.64	20993972.52	4926006.46	14290916.46
B	8216076.45	7844452.45	3323291.39	3934011.42	6784598.70	5079255.02	5103790.40	4388486.04	5358001.07	6520869.58	6413500.49	11579634.04
C	28233097.71	22982052.49	18262708.46	19911075.05	47761428.05	7272850.50	9735792.96	12544581.69	11572701.37	14498674.73	45414285.25	46299095.92
D	25819261.03	23098732.01	19571825.43	12735410.22	9397473.36	8996400.69	9254419.46	9108610.80	10349562.59	9215597.39	21127540.93	25292672.31
E	23933813.24	28674313.81	17325360.63	11394778.20	10581406.10	3016060.53	8163531.55	8240605.17	11276033.97	11809884.25	32027024.77	42927305.98
F	27268258.18	26950673.13	15115679.15	15993277.03	19804683.56	3942594.18	14294816.31	9361246.86	10959966.12	11845924.95	24687866.41	18366507.44
G	28781420.80	29557705.82	25687242.91	24453153.65	40087366.20	9799373.14	42165802.24	24243845.43	21575467.02	16134458.01	26530189.60	39570908.63
H	24746249.53	27740343.62	25804290.28	20146747.56	22876368.94	11348258.31	24186887.69	21223189.36	20341048.66	15672450.70	25083530.28	13294442.85
I	36407554.83	41054184.50	53177741.52	29419761.34	44288761.94	13766652.39	94387512.57	80445039.96	65384040.45	42917579.96	8956953.08	3614560.24
J	39769093.24	38227433.97	65706984.01	27806334.74	35431029.45	12411954.66	81749672.40	64692677.52	47952453.43	37047749.53	26289009.18	13781713.51
K	31768218.33	30636455.51	29068904.61	15828477.43	46515113.50	21071853.99	31968232.44	25099933.88	31454607.18	21171378.28	17233784.26	10047566.17
L	35587683.27	30991857.44	31104449.42	30739009.46	30559030.96	70996636.26	17973037.43	30091103.33	47259844.07	22484953.27	27051902.76	10424584.98
M	34636917.67	33564751.15	40866523.72	72750098.17	53038483.21	37417384.46	22952213.23	25534960.30	39252554.06	17849825.33	22786594.44	11416384.55
N	27339644.79	28117072.20	23983771.71	47164968.61	32981991.63	37773449.65	14593293.74	23753922.24	22378384.86	17765357.82	19464386.61	13761955.10
O	25796323.26	25844580.93	19402901.82	24970764.85	44539616.59	50474773.80	20839609.51	19108151.57	23074376.78	16579737.12	43283834.21	23907932.11
P	22665155.48	21537406.22	16260414.28	17085279.21	33118471.59	45622970.93	15611594.75	22545958.39	19482541.73	15300785.91	33843764.54	21315692.13
Q	22208014.27	20609004.25	15636075.74	15670481.20	11686042.25	45056919.30	17686293.45	19289707.60	21072274.34	11454543.83	47098168.85	21494926.91
R	24054933.07	22635581.06	14815719.31	17869295.50	12860853.54	29810195.12	20898047.26	16758166.90	17023712.47	12221063.50	46723141.60	32294463.76
S	120711657.73	104865661.03	82855127.56	77705464.27	27452946.85	37806175.67	66219915.69	55989945.95	38405166.68	48198534.66	10503813.90	10105938.62
T	52423248.22	55099083.99	42823362.28	43998891.27	25051676.97	15096545.77	36542508.24	32031249.43	24857554.89	25604486.75	23631102.73	25680101.40
U	36561448.92	34121870.32	35722497.70	43980531.17	30089491.34	24843053.34	27956938.49	26034142.27	23049074.92	14571134.98	24028434.69	21202324.81
V	28908746.34	28669986.65	25270319.06	28451359.32	23778649.20	9884056.80	21149994.15	22249692.18	17445525.80	14366211.33	37793238.75	27296463.34
W	34634741.94	38265900.79	50772071.98	38575730.56	45115456.06	8668304.20	20368364.89	29498399.47	20733196.42	14545920.12	29386869.82	20756835.95
X	29858519.58	30008837.08	28999953.60	23303283.20	14410840.85	7862316.13	22475199.50	31527284.24	19066441.33	17099164.67	23368157.68	19856862.07
