 	1	2	3	4	5	6	7	8	9	10	11	12
A	3567562.91	2239737.02	3715762.62	2647352.58	5841726.84	2225023.36	8247210.11	6943340.24	2325090.53	5009727.54	2646501.50	3336873.58
B	8426745.66	2472680.26	6387980.55	2435128.81	6325190.39	2262756.20	7917812.06	7121592.66	2332970.49	4711845.25	3201546.74	3509285.96
C	5669131.52	5487242.43	5319020.29	4588939.55	3972402.56	3031418.03	4329697.48	4202774.29	3594940.63	3300450.46	5404426.01	4298233.66
D	5471029.40	6962219.51	7086692.62	6863428.55	5471877.50	4066437.50	8767084.39	6170169.18	6706708.87	4400759.81	3184032.04	5693855.48
E	4588794.03	6677583.34	3826457.29	3276879.01	2934148.92	2962533.70	3867379.86	4702044.07	4146987.66	3685817.58	4730154.69	3767417.60
F	4822309.17	5107368.67	3765512.84	3174166.94	3370286.50	2913839.39	4291091.56	4456563.37	4114636.89	3123319.37	4670497.62	3743306.12
G	4365981.13	4211813.54	4895371.35	6932877.23	4370224.63	3786038.57	5767479.63	5448552.33	4248983.41	3822266.24	5212381.79	4328556.43
H	3809906.82	4651246.16	4863558.94	5130997.64	4334505.12	3132453.33	4964688.04	4709897.34	4671734.07	3607110.42	4542572.91	2885576.83
I	5123922.79	5101289.95	5984971.89	5385304.50	5821194.68	3747107.16	5683101.56	5376244.19	6236755.77	4275826.73	3453210.97	2518199.43
J	4877841.50	5004043.88	6013719.67	4637069.77	10235940.44	3444883.51	4877629.39	5404430.98	5644985.41	4089979.52	8359269.97	2652244.48
K	4888821.67	4979573.49	4660218.72	4748814.54	5077869.94	3730290.38	5093791.66	5308660.45	4471195.83	3990272.33	3978129.94	3099738.12
L	4671488.98	4607582.36	3560243.84	3574555.43	3609435.30	3462426.98	4628607.58	3665264.77	7419400.16	3640492.14	4174141.35	2763735.20
M	7147793.37	4469765.12	4023369.46	3791750.33	3765129.28	3022880.47	3737189.30	4159482.41	4408975.86	3878321.61	3839146.43	2998441.70
N	3922540.29	3831785.89	2974744.20	3373276.56	4060029.88	2894780.77	4128618.38	3852712.96	4744514.34	3239248.18	3864867.88	2981524.48
O	3807416.40	3916613.44	4495809.16	4478497.63	3652276.27	2921187.83	3560498.14	3687537.83	4174050.49	3619031.07	4861024.91	4239614.54
P	3579099.29	3717597.90	4221438.85	4189237.91	3630164.12	2765901.33	3600734.72	4083705.01	4596645.28	3484135.71	4954159.91	3237494.12
Q	4727141.28	3813550.21	3922277.33	3706007.67	3700177.41	2646781.54	3330102.26	3671825.01	3952385.35	3792163.28	4972900.97	3872226.88
R	4485156.60	4292484.05	3779400.06	3622497.84	4108216.42	2652981.13	4053984.12	4352570.91	4106389.33	3996139.52	4707154.30	3285957.53
S	8156654.26	5956615.82	7650793.94	11566662.60	4696395.07	5106744.15	9696830.38	12250126.25	13837373.34	6978837.42	3671556.51	2910961.91
T	4126983.67	4875110.12	4362901.62	4558781.05	3754175.00	3018573.27	5501629.76	3982884.32	4648836.30	4130723.61	6983720.53	3437074.24
U	4461153.40	4742280.62	4036492.12	5066339.14	3938439.82	4276993.49	5395650.81	5042383.41	4733595.68	4066888.03	4045546.24	3231326.76
V	4258526.78	4414777.19	3435086.60	4150455.04	3798006.08	3522723.97	5365670.19	3790630.79	4106542.48	3225500.93	4419541.21	3371359.58
W	3710299.89	4240991.70	3722365.38	4562614.87	4376139.08	25610355.65	6174590.25	5736361.49	4226888.55	3412293.49	4556703.48	3459395.49
X	3108621.60	3087519.31	3147810.90	2896011.34	5541659.02	3279460.54	3306670.69	3581128.68	3882715.71	3322673.45	4472485.17	2940864.37
