 	1	2	3	4	5	6	7	8	9	10	11	12
A	1625559.45	4638260.82	2404501.14	1479782.95	1806448.61	7395393.69	1614429.63	2614975.84	1680550.97	7138634.18	1551385.83	2721847.28
B	727797.38	1410761.91	1382716.18	1394354.45	1538518.31	1678632.88	1480198.51	1472258.47	1799603.44	3946865.24	1575908.60	2740335.96
C	2535145.42	2874196.02	3243733.07	2660525.34	2781422.72	2901189.39	3298165.80	3899026.31	4891855.23	3733802.26	4000610.70	5174389.04
D	1878893.23	2862185.36	3137919.00	2668280.31	2487225.69	2338741.28	2048266.18	2321684.95	3632672.55	4323008.48	2314609.07	4531746.37
E	1843297.95	3073395.11	2765042.92	2398029.11	2284292.18	2287167.43	1763640.08	2224007.06	2828168.91	2473648.41	2226371.84	6875150.06
F	1962877.49	2967634.15	2620690.22	2585752.07	2648335.63	1754332.51	1725673.04	2610620.18	3315825.37	2717509.81	2268870.68	3716930.25
G	1767202.87	2700610.19	2645692.46	3135919.79	2851438.62	2358432.58	2016861.87	3330237.01	2885377.80	2340841.88	1898235.57	2871353.99
H	1491873.24	2346715.45	2660396.89	2953058.95	2558335.57	3788218.22	2323491.03	2564415.29	2648683.37	2144614.37	1556498.37	1662522.50
I	1897717.39	2327742.02	2655528.25	2669102.78	2527721.19	4762987.21	1994454.09	3400453.49	2245069.81	2086405.46	2331335.12	1280267.21
J	1516330.72	1932128.19	2411890.97	1992578.32	2280950.47	2784340.22	1852664.32	2201814.29	2267536.83	1834349.13	2096498.57	1465605.00
K	2172510.50	2313946.59	2664660.76	3074499.83	3193430.63	2549117.98	2389850.28	3598695.89	2791038.89	2387766.03	1904809.95	1660855.19
L	1738936.13	2488449.31	2618772.31	2432732.58	2133630.19	2775452.07	3160615.40	3765722.44	3730357.87	2684326.73	2055432.26	2583449.57
M	2434109.90	2518209.69	2721586.33	2681913.95	2593925.71	2785552.17	3147790.60	3318076.15	2802873.83	2477883.90	2052767.52	2923587.95
N	1537875.46	2383224.70	2552966.19	2807376.11	2175105.92	2320853.22	2676325.45	2914163.77	2522122.66	2127857.75	2106458.65	2599609.05
O	1793513.44	2342248.16	2344022.56	2802793.38	2451122.44	2574262.76	3388282.09	2379384.25	2340164.50	2014780.62	1745825.87	2083150.34
P	1472862.13	2040631.76	2274139.76	2394032.33	2812331.17	2056612.69	3212236.08	2176828.10	2170912.34	1915442.38	1746626.40	1885427.34
Q	1873491.32	2016542.38	2110965.37	1905518.70	2467504.80	2760037.66	3292610.07	2215631.45	2079877.27	1820583.91	1713131.11	1949388.10
R	1989373.33	2314232.57	2204559.55	1947690.33	2929486.45	3882958.93	2563487.16	2281846.20	2062253.76	1907349.56	1593474.08	2061981.40
S	5278145.48	6659384.06	6040682.98	5037443.55	3798820.30	4066901.13	13948678.24	3552831.38	2296262.14	2935136.06	2141897.37	2317410.23
T	2689163.99	3670702.65	3202771.22	4312669.65	2298325.79	2416339.81	4707264.87	2925004.87	2220012.79	2152765.64	1819771.34	2403790.18
U	2741715.85	2679658.92	2600514.32	2880774.63	2424861.87	2350641.88	2905771.31	2534786.44	2562500.13	2120768.95	1739242.87	2653755.91
V	2144856.27	2420075.39	2240133.36	2363773.24	2009898.71	2118744.58	2104504.26	2333679.94	2289567.76	1878834.74	1798055.05	2127170.97
W	2618922.21	2455690.02	2621378.20	4005353.22	1840488.59	1835769.87	1753357.68	2576944.87	2621470.87	1985132.05	1827357.81	2039320.27
X	2225788.70	2232979.60	2703483.15	2242577.26	2226255.23	1544549.48	1565005.10	1847895.59	2117895.31	2231507.88	1992793.18	2224488.98
