 	1	2	3	4	5	6	7	8	9	10	11	12
A	32053365.74	3151983.04	24827881.82	9169043.36	192731830.59	7237371.24	83414215.63	5372126.40	1653382.02	2567813.36	2707062.99	3231994.15
B	8629361.73	3965726.75	28398024.53	8462369.59	82180250.53	7049325.15	32039041.26	9945955.56	2313626.93	4732863.89	2656960.70	3608125.66
C	12065494.82	9577097.86	4970887.37	4736163.09	15828360.67	11824553.28	11385862.88	17952129.10	16292518.62	18504069.54	6997185.58	3905528.63
D	6077660.70	11515518.74	4942584.32	3548332.50	3934086.52	11332765.69	12371209.87	16850434.94	17276395.22	24222286.67	35405267.71	5349446.72
E	4459716.74	16224601.79	6162528.56	6159531.24	9147881.07	7137096.53	12348341.77	13868340.50	17506227.02	24980066.47	39177900.63	4251333.74
F	4968495.00	7936911.36	3544497.13	3541833.68	14256259.69	9306939.44	20308894.12	17313603.40	22957394.84	28378188.47	26874276.86	5886958.13
G	9875570.54	14253995.49	15808723.24	16217142.16	35071179.94	41145457.21	40070807.27	27333692.55	22366881.83	27162818.15	33678215.77	5722454.42
H	15852913.95	25628359.11	22727189.01	31875715.78	20117605.23	24026491.46	25708049.04	20694810.27	24137164.18	31922628.59	36708276.23	5314795.57
I	28059831.42	39529341.46	155991850.53	35742758.90	34653267.48	19273878.61	19982481.41	15055217.28	13225343.48	34767347.13	27933023.03	6780641.01
J	12264999.38	34116693.30	59977199.33	41722440.08	52755288.43	20640947.09	21178519.32	21064317.09	21519077.12	36290480.85	80366984.93	22230473.23
K	8045637.89	17653919.89	15253219.01	12787485.28	20768806.87	16521325.89	21119064.56	18987285.86	21705786.10	28792457.59	60823093.38	52426162.74
L	8027006.83	12144659.26	10142079.63	7243341.60	11040496.39	12846129.10	18192382.63	13952685.63	19110349.92	26039694.68	51038905.71	49305624.09
M	12143500.48	14479843.04	10263686.75	9533023.87	17352438.41	17288401.15	15956113.93	15109267.65	16770026.91	27846389.85	50325694.81	41119971.47
N	12271163.84	13155264.69	7989618.00	9036472.79	11997178.55	14938469.18	14258502.59	14203679.37	17117263.20	24598802.38	25166645.24	41968015.23
O	11711569.89	20724064.67	9825773.42	24685822.11	17938859.09	18918088.51	14089530.94	12438608.58	13803970.34	23298910.09	36272951.88	17653771.60
P	42127942.33	12783654.02	6481484.90	11984812.73	20978532.87	18663005.15	12446145.93	14643934.77	12745215.18	19229604.51	24084334.13	15888082.23
Q	17111403.81	10864419.21	5135385.69	6359018.12	8132833.45	15767814.29	8607941.39	10092774.67	11367429.55	13313453.99	36148848.47	16976871.02
R	25233948.00	13088987.40	6144334.68	11134591.39	11556487.60	15261167.61	9734912.67	11233325.25	14268116.11	15396429.48	27033838.71	16383671.26
S	14493021.20	17983626.03	9873304.70	31765224.82	14433759.05	18081154.85	18761632.47	17405730.14	24055576.60	26456910.57	36400276.66	23838322.55
T	17890531.13	26648097.90	20435269.85	27455978.46	24469377.15	38447257.04	79554063.97	49329137.59	53611099.21	47919578.85	76438473.90	34176904.14
U	15469464.24	23582696.10	17385560.57	22510108.81	12428743.82	21040824.91	23889088.87	24053291.49	26583709.23	28727254.40	50721583.69	21730824.18
V	19653919.19	21812517.25	19649973.84	17254045.27	15954961.53	12391116.46	19805487.30	15745278.05	18537616.50	31302503.13	76252253.80	16549886.81
W	11859493.36	27742721.38	15724785.40	7879809.10	12414407.84	16669046.86	26095292.53	31364769.74	26921413.39	34687669.82	46389028.85	26297829.78
X	21032486.13	9386922.72	22966389.31	6328954.76	30195390.15	6743110.64	37563271.45	49367796.02	26709222.83	42971944.52	19414560.74	9650852.19
