 	1	2	3	4	5	6	7	8	9	10	11	12
A	4016764.85	1849859.67	3428904.42	660527.33	2106604.97	8858677.07	1276589.95	5442161.75	1019157.55	2924427.36	624807.80	1769911.20
B	637406.41	592788.90	662449.03	669252.11	788194.47	747489.20	828416.22	989608.09	792756.50	2193400.85	671366.41	1895927.12
C	3296260.96	3378527.73	5174460.80	5307899.41	7935442.08	2357960.12	5121585.71	14178799.45	9508889.34	6354762.59	1492629.59	2575076.15
D	3132986.27	4418875.69	4835592.51	3504241.28	4463695.56	15931675.60	4407090.65	6490327.69	15879497.14	18728029.24	2837325.80	2348863.31
E	2702963.79	3777717.89	3346174.73	3010294.67	5296997.91	9716424.41	4861894.23	30101024.59	6398047.81	4424621.76	1198062.79	2407277.15
F	3280881.41	4322289.95	3879094.92	3204217.64	7134606.72	26522149.04	7516267.26	9268329.07	5067568.69	3862329.65	912499.56	1886016.09
G	2356263.02	2507072.55	2281526.08	1793666.08	1810203.51	1457307.60	3411152.44	1501422.42	2220240.97	2321677.15	683709.79	1306811.30
H	1816006.97	2099288.07	1897000.35	1494867.74	2097807.91	1026151.62	1630688.31	1321473.36	2044433.27	2016939.10	675275.32	946310.65
I	2118957.85	2105173.96	1433152.83	1297763.27	990269.07	645113.41	1021465.02	851759.70	1359425.15	1857536.90	769616.00	1821043.14
J	2161968.10	1839672.18	1234150.51	1009208.56	1092476.17	669244.67	897611.08	778453.19	1302711.14	1669349.49	1212146.63	16643287.29
K	2421062.41	2167906.86	1979952.58	2133396.20	1885292.00	970045.67	2381324.69	1146960.49	1843241.44	2435211.99	983832.16	4133870.31
L	2575407.06	2244959.08	1957991.28	2476677.72	2078123.40	688603.41	2779176.17	1082619.82	3242617.59	2803689.51	1229387.40	7207825.34
M	2382274.81	2610616.93	2642010.94	5782271.05	2169199.54	695472.66	2213923.57	1270843.36	2293493.32	2767000.96	1230948.01	5993657.03
N	2192063.27	2130520.98	2115976.96	2302251.45	2015005.95	701287.70	1773263.15	1012611.22	2156808.85	2373389.78	1446690.96	4677743.27
O	2047252.67	2278273.23	1797022.54	1555214.85	2123880.78	755191.48	1257670.60	848415.21	2250196.51	2795609.02	1972296.47	1609467.48
P	1631706.97	2158557.14	1532495.06	1528070.30	2106171.16	690668.21	1195908.46	812755.51	1571689.52	1918004.60	1268084.20	1311732.23
Q	1984581.82	2031328.82	1656804.26	2072222.21	1386294.75	607814.60	1568852.25	823259.05	1992455.95	2432795.34	809972.38	733508.61
R	2175582.59	2000038.64	1749301.72	1893513.14	1708379.40	726619.80	2213962.04	870174.71	1866619.32	2582386.49	980746.32	1017748.30
S	3516828.40	3504885.86	2170201.52	3304867.35	2050441.81	1400332.44	3151118.04	1166112.68	2487049.61	3272762.82	769538.41	613842.28
T	6267551.33	5736379.11	2913054.94	5190049.19	2574017.08	3341038.26	3435664.72	1579742.51	2554230.19	4723402.19	1145953.82	1361439.79
U	3236253.13	3543070.59	3191911.58	3950408.74	2976192.16	5361960.38	4056592.92	2006563.29	3711260.71	4002741.51	1152235.16	1073910.49
V	2450033.21	2442670.35	2135783.00	2251819.33	1971683.12	1398565.54	2874455.87	1341142.36	2080175.71	3279323.50	1541458.30	1406889.07
W	2201526.13	2485782.14	3604954.64	1965264.52	1561876.08	1635195.78	1876978.81	1759686.12	2613879.98	3649743.59	1978965.31	1583270.63
X	1686871.28	1953242.12	1860573.03	1715010.45	1231247.79	677573.24	1302404.20	1361270.39	1467070.84	4430429.79	2213691.26	1530821.18
