 	1	2	3	4	5	6	7	8	9	10	11	12
A	8339387.62	6425306.74	7363476.9	2089422.34	1733017.49	7955709.36	2429594.63	16368094.69	2482204.09	5017775.07	2406005.78	4402398.37
B	1431036.23	1675264.54	1763531.54	1211417.96	1329835.33	1606585.32	1425712.9	2549343.74	1488344.29	6708252.08	2223835.84	4684726.95
C	9143262.67	7594632.1	10409124.62	5361107.35	10665551.58	16187744.66	5204999.87	8237893.33	6209576.97	5888619.42	4827559.94	2824466.02
D	9417512.45	9011965.48	12864905.98	7519770.93	8081957.45	26806229.59	6553062.94	5241575.71	7414220.16	7411606.92	5973229.97	4041324.83
E	9490370.51	9685649.12	12861894.95	38904733.2	7619248.38	18505526.37	6089086.81	8795439.82	6750653.36	6422137.74	5169294.09	5355904.95
F	10676798.47	11592053.32	11212957.52	31991048.32	7245964.01	9707458.36	7342349.21	6281516.23	6742905.78	7145796.94	5068384.94	10138837.63
G	6446237.55	5585576.72	5362812.26	5027610.59	4806449.34	3680225.89	5118947.28	5297856.53	5862480.97	5540122.97	3011565.54	3181388.36
H	5174360.28	5374811.94	5423081.45	5717785.76	5297925.78	7087499.47	5962667.67	5041118.65	6490097.7	5259356.67	2645357.08	1819570.81
I	5714942.29	5095303.46	4917762.58	3752366.69	3399144.04	2399467.34	5549060.2	3909037.15	5178734.62	5121246.12	1841926.41	1405140.98
J	6135259.88	4524121.26	3785783.33	2636456.76	3133305.9	1885554.07	4773873.27	4666926.4	5556300.56	4629750.57	3284546.82	5225682.81
K	6855044.9	6144455.59	5653091.4	3625177.9	6301556.7	4036400.21	6657869.64	5958101.56	6039472.76	4835758.58	2213613.47	6937940.18
L	9655463.75	8404648.4	6306875.17	4014811.08	8170003.32	5543419.04	5830995.61	6419485.14	8435953.93	4382299.54	3101527.09	6514050.17
M	6944709.95	6528270.38	5872246.52	3701143.76	7839785.04	5597503.85	6561916.21	6613614.54	6107147.03	4743973.71	3780383.61	4817780.78
N	7217726.01	6896823.79	5506587.16	3752110.5	6886559.95	5371631.94	5833632.75	6508513.22	5517910.17	4456019.89	4428546.47	4767747.41
O	6266122.81	6425254.28	5497993.14	2964892.35	8479523.23	5741319.0	5214509.68	5952584.6	6976824.69	4745089.11	6622984.54	5496735.55
P	7159894.71	5795429.17	5113057.94	3204387.82	7504065.67	5034766.37	4000029.05	6186548.03	5396841.45	4492708.93	5640570.71	4525503.9
Q	7513915.73	5865979.65	5369092.23	3374694.08	4736171.24	6777723.81	5427120.9	5600557.92	5935276.66	4379594.16	3983947.25	4528149.69
R	7188292.41	6057960.27	5827104.19	3735685.73	6504731.08	7639849.76	5928764.4	5724908.7	5439639.57	4576539.67	4617758.06	5606906.89
S	7601399.57	8958568.82	9190426.82	8190708.05	8307355.21	7758917.55	6081477.26	7230276.28	6832130.05	9233405.67	2643357.04	2698334.35
T	7072052.48	8620216.35	8882396.89	9492139.23	7884721.89	6905481.5	6900909.95	7959489.88	5847330.49	10959508.61	3579175.98	5391707.66
U	8367603.09	8746774.91	8939563.0	13065086.92	14843896.03	10441425.87	8609148.01	6919984.14	7759899.88	5858868.9	2962883.19	2421545.14
V	7015770.78	6183207.45	5730145.4	3944902.95	4841646.42	3730968.37	6653384.32	5346578.8	5252569.87	5151952.25	3553369.13	3681625.23
W	5783855.86	6115977.27	6972103.63	3719260.44	3356955.48	3317170.91	8056284.2	5981896.69	5729648.65	5141276.79	4186566.87	4203320.27
X	4991039.28	5189500.9	5362570.64	2387566.18	3979856.52	1962410.84	5866522.32	6765402.33	7993593.88	8599136.33	4618567.52	4392112.36
