 	1	2	3	4	5	6	7	8	9	10	11	12
A	128917934.53	16318999.64	96964212.18	6465889.25	4451193.12	59478322.42	15465007.51	191833106.09	16276493.33	42374569.52	6143848.99	51850243.64
B	12322035.11	8359619.43	13485540.52	8650311.80	4978041.61	7122599.34	13355393.40	25587149.50	7373038.33	25899090.53	8089318.68	70155868.11
C	129881111.23	138011856.85	172550015.39	329351573.95	142553353.90	69415363.43	106957713.86	112976939.63	84208909.51	84774640.55	18157097.61	77428164.25
D	166033744.44	183684738.66	126411721.26	82192699.58	80991311.51	54945933.30	112150697.07	82411781.54	121569986.44	104504401.53	101880495.57	76697568.79
E	130167744.60	167615882.16	85590853.91	61215020.10	75750437.45	36605332.31	103487121.53	151192470.97	113937819.24	98411114.77	70349157.17	40207250.14
F	147303448.00	146428890.78	74491322.41	30205571.40	88371705.28	31527559.81	97036907.85	151169812.56	115767893.67	98440670.31	54921015.59	26290318.37
G	88910876.94	92130876.60	82437470.19	80851821.01	92301464.36	41234539.63	121894971.78	100916593.57	85530961.92	81766609.18	43475834.05	18982144.57
H	78050928.13	81828861.73	75351425.73	55537770.13	79587881.45	38753550.08	101841613.98	83570859.58	84385105.03	73509747.99	46872847.23	6116544.06
I	72324739.47	90878730.22	144035570.44	44379942.28	86333643.29	24334433.64	87877671.18	55766760.45	53407864.43	62917529.98	17718289.75	4796705.25
J	61378765.71	69065659.64	71761746.96	31019984.00	82753321.42	18046218.81	65324696.28	62427978.67	65736148.47	54754034.08	87665601.15	51204785.61
K	86786865.42	87654432.10	97529732.24	112171360.10	97767473.22	50117730.95	112915622.87	101688074.22	73226569.82	76273506.14	25632162.99	69452630.13
L	79595684.99	68342331.65	72304821.58	64690037.23	72011516.67	98390162.25	42634955.69	82998980.66	81257256.68	67953229.14	44547878.22	60533269.69
M	74243105.33	79328943.02	82375550.38	169300531.73	93359450.99	89191419.02	53995748.28	84173000.31	61424421.07	68041686.53	44765455.18	48439695.30
N	85475312.66	70053406.88	87063253.54	169001301.53	73149240.85	104006597.85	54872841.16	92886635.46	66273417.58	64914247.65	53754485.39	44105251.68
O	63442207.47	84550100.13	62397801.79	88253248.06	87538499.31	111946009.33	56879865.05	73404559.03	79055277.42	74655630.22	67743864.19	63462136.73
P	59021677.29	70299747.39	57140478.24	112559651.43	98348860.55	137753571.73	63590356.21	74877228.95	64315467.18	63975023.33	56970866.08	53887474.14
Q	63630196.67	69830466.74	62235083.87	84489276.50	71644664.70	138378141.54	65910223.08	65179440.97	61089676.61	56753003.14	52253375.68	58554395.93
R	76492907.42	74933454.05	68865288.46	57970618.54	80324900.37	92545349.87	89636903.92	63157338.49	58628704.93	61004131.77	60928226.54	100327207.88
S	100950694.55	94698771.67	99817954.00	92052677.27	82917387.10	49150606.72	102260378.64	84460043.77	72694330.36	90454846.80	21614730.60	31313511.49
T	328703391.25	205192798.05	193450181.39	159033854.39	108084280.76	121251107.85	168591792.18	207486517.35	86155888.00	222426576.45	69556014.02	64550774.84
U	111524267.24	112975135.70	92189046.51	138061907.78	72829371.65	68039449.21	93491066.83	120007105.52	91755636.26	85278992.88	34818758.52	86812400.30
V	104828608.30	106748705.60	76778026.61	69921457.33	65289664.41	40329067.80	73183600.25	97354567.66	85742739.51	76592978.01	70247529.23	62121435.58
W	105322989.56	115964597.13	81999914.54	33599509.64	38482949.84	75077710.47	97164067.57	134033176.85	86856770.03	86167380.86	58835174.75	71507355.51
X	83568475.96	108949145.87	106835460.43	28194478.36	85104211.52	15345035.26	91999422.64	85481400.07	113943594.19	127512666.18	64522064.97	73427481.10
