 	1	2	3	4	5	6	7	8	9	10	11	12
A	14414867.25	12402640.76	14043984.96	3618072.97	1825727.89	2027318.83	3359565.13	7527354.65	2060065.82	1891745.42	2008127.25	2226020.65
B	3088754.50	3311414.81	2443007.63	2597733.28	1726149.81	1736503.38	2384478.75	2368472.17	1872272.36	2562198.38	2441273.26	2752911.15
C	4296409.60	3662821.27	2786490.48	2568865.61	4818770.25	4152546.04	5570730.59	5399811.38	4188620.88	5672651.53	7469274.06	2829758.64
D	4120973.53	4296297.38	3014998.55	2918462.36	2558031.84	3628509.62	5420413.57	4337162.19	5499662.30	7595109.81	10577909.33	3788785.19
E	2846855.07	3696233.79	2009071.96	1841426.05	2650873.62	2105026.98	2833442.97	3133584.99	3510048.19	6770087.65	27610942.52	4380108.31
F	2757476.64	3264181.56	1856813.00	1834547.33	3850428.89	2286465.27	3175814.63	3157981.08	3629091.99	7344163.82	23570772.90	5393915.47
G	4288906.37	5224016.00	2649826.02	3308858.09	9718326.28	5150662.99	6049276.73	4932877.74	6252360.75	12719759.60	19224661.42	4043962.88
H	4466206.11	5637101.36	4181479.55	3975190.12	6492965.18	5576834.25	4339532.45	5173060.60	6544476.93	10278585.27	13115870.48	5277327.72
I	13331891.81	13410263.75	87803587.32	36472058.33	9347586.23	5282519.45	6956135.73	9777288.15	9932525.89	18710356.70	9824393.84	3267160.06
J	8846468.40	11323980.56	16642999.72	17108283.08	7869914.93	4786097.96	6560407.19	9581858.17	11590683.50	16688143.33	17800731.86	7340988.49
K	5502849.58	5877347.98	4758158.69	4975136.47	7406520.17	4449433.29	8661597.97	7463546.47	6812201.58	12332857.49	6375409.13	5710813.37
L	4818865.35	3853565.73	2558155.12	2644657.15	4279316.71	4563970.27	3564337.80	4766437.21	4161648.84	7328978.05	6086345.94	8079455.92
M	4922327.73	4589150.59	2706594.73	2668970.71	7993743.25	4558845.44	4326879.06	4760316.90	4513237.41	6939017.18	20331911.44	10507929.60
N	4945257.93	3998927.33	2505546.76	2697527.22	4615614.03	8358213.97	3314977.87	4615743.61	4018212.65	7002184.29	13908894.94	13203344.41
O	4629319.80	5073875.76	2537478.97	2952548.95	5714877.99	6335041.93	3940764.85	3944710.78	4803778.43	6939116.70	19781243.87	11497339.94
P	4450344.85	4557921.65	2527122.34	4742426.87	4484786.48	5198119.65	4297882.08	4606344.89	4346509.71	6757286.46	13438201.12	10861281.95
Q	3776845.45	3777456.81	2383607.99	2646410.48	2495300.10	5361541.18	3618750.27	3310626.06	4053742.59	5148366.53	17625308.70	10544640.05
R	3906822.27	4006942.83	2397056.82	2942671.35	3036099.23	4741527.67	4532827.16	3987390.37	3778464.64	5544523.87	8035004.55	9070511.39
S	4812022.80	5626768.67	4469909.37	10105631.00	5051604.22	5610130.63	8797708.00	5765528.76	7823932.94	13528293.38	9883764.88	7965219.89
T	5004932.12	5632446.40	4880459.72	13632411.94	6214686.11	5708742.09	18469567.17	6916137.16	7739122.90	18475631.85	15389004.04	10393684.97
U	6301076.01	6582761.90	5296786.48	8974567.12	5502392.17	7307114.68	8824774.96	8338449.42	7077129.19	11683906.88	12174655.00	10492904.76
V	5805462.70	6560098.67	4553667.71	5979230.51	5519547.24	3705137.46	6335117.94	5712262.24	5450860.89	9887903.83	13048773.34	6359615.13
W	5569477.23	6777166.70	3057508.32	3722199.05	6714446.62	4010009.36	6705472.43	6803045.82	7244546.68	11329887.07	17527649.65	12031277.83
X	5439237.54	5553404.98	2964033.65	2330601.70	6512287.04	3390428.52	4557267.80	5492323.72	9707178.16	19553957.06	15906662.15	11891648.49
