 	1	2	3	4	5	6	7	8	9	10	11	12
A	86467.33	80213.65	86155.21	31628.50	37711.48	254793.53	42041.49	142433.17	49976.04	148010.08	35938.01	86196.51
B	32645.59	33694.61	34348.17	30678.34	35874.35	50025.24	36934.60	49498.76	36234.13	66850.48	36581.06	76004.18
C	80879.38	74896.61	89427.30	52181.03	86922.12	121322.21	73035.43	97426.54	92946.73	82353.34	67562.12	49609.55
D	98279.60	99930.98	100227.99	134385.38	60894.00	172819.46	105489.40	86149.52	106274.77	95098.95	67600.46	65463.46
E	97867.27	101572.97	138162.30	535772.86	99367.14	247669.16	106418.14	97758.41	92149.69	75009.58	61204.71	170988.31
F	109797.79	139879.92	125925.27	221941.92	104177.37	132472.78	119616.66	94297.78	89537.69	91762.86	55221.90	99025.65
G	98580.33	99444.77	99586.56	70152.48	83287.45	64311.19	67827.73	64023.49	75694.38	68451.90	46298.16	62506.98
H	83749.32	100075.35	106533.09	87802.37	100325.25	74142.89	70024.55	72732.09	90645.33	82316.57	60501.99	57369.35
I	88697.13	85517.32	95486.79	74512.42	76315.51	56913.18	85046.91	82144.88	102557.43	73230.81	47425.61	80504.13
J	90187.46	84920.33	80166.21	80377.75	90949.49	79412.70	99081.98	80967.24	96923.61	71010.29	59348.59	525064.62
K	95991.06	95521.04	87205.81	71120.33	98762.31	85498.90	105467.69	96765.40	94390.09	77149.82	44512.18	154001.01
L	108466.74	92944.05	74135.21	53772.24	85090.07	80659.49	86638.51	97961.48	107618.27	80181.64	52012.75	131621.13
M	81149.80	79551.16	74604.49	53698.16	84447.85	87841.06	104511.04	100099.61	102689.80	91201.80	63383.04	107793.03
N	97066.01	89666.44	76109.78	77288.68	92867.23	88510.86	83502.38	89070.74	89218.71	89335.71	69735.84	95226.87
O	134063.06	99356.84	104596.30	91520.31	124068.38	85095.94	70796.37	75500.76	101408.62	85425.26	92457.89	87617.39
P	99270.36	74909.41	83575.29	52792.10	85687.90	67864.00	61189.93	75995.49	74270.49	73489.12	81713.45	70360.24
Q	87967.63	76260.89	69188.75	47099.59	58476.97	76474.11	59268.72	73512.89	88738.67	64316.93	52967.51	61629.41
R	86381.59	79267.16	75971.13	48181.25	79093.77	94353.79	65762.29	76889.78	82984.02	73541.68	70399.67	56756.58
S	98567.58	100657.32	115720.42	91541.22	112203.60	119623.29	78323.74	109187.56	110432.59	117264.11	46519.75	42000.41
T	98169.72	113767.75	127775.58	99804.37	109725.39	98265.46	93175.74	102635.05	102413.10	128109.81	56279.92	68376.55
U	187495.70	144885.17	122567.35	127355.67	104876.05	134291.41	92964.83	95390.12	109936.78	86158.29	45250.99	35817.98
V	89724.15	83248.78	73607.03	48305.21	58826.35	57267.91	78285.79	72934.14	77625.25	72459.56	52371.63	56742.96
W	88606.43	68108.51	56463.67	65678.43	48437.59	69643.88	116255.48	78827.01	82063.96	74347.27	54714.38	53317.12
X	71549.45	78201.20	68711.69	41952.51	49511.07	37130.09	93661.33	87212.73	88956.10	91652.28	60377.09	55433.46
