 	1	2	3	4	5	6	7	8	9	10	11	12
A	368216268.53	34382312.83	283032246.03	17695558.35	22745969.70	53857596.04	6605003.08	37527273.01	5227828.64	30149526.22	6646130.80	15411174.62
B	21363537.84	34720027.78	19659723.65	15527337.36	11395656.49	10740120.78	10656770.98	12484498.78	9386377.93	37373894.97	9034032.88	17283125.77
C	137255127.95	103159939.96	145901444.04	56784045.31	175856545.80	224984138.48	168656855.68	216212517.15	109906018.23	153283122.28	44641265.40	19787413.23
D	91868720.04	176918244.90	182928123.16	52530234.83	90225714.53	248844957.11	166523022.93	128773165.19	114968806.80	148845118.02	335649335.50	31594335.51
E	39391144.09	251983911.49	152707148.36	84138117.86	197380965.51	305046268.08	169384209.25	265050558.42	124361884.43	198340588.71	234690965.86	33590414.18
F	45160075.69	157868434.19	106066637.04	75769319.10	163170290.94	211927283.77	123370355.78	383164118.38	158233117.25	215103137.64	156857275.73	51940499.54
G	71655488.64	199847069.41	187458909.21	233366689.16	203215704.12	302975313.12	183851863.73	394997985.87	186240185.27	272861227.85	198452240.66	47178079.75
H	129593406.14	204762880.93	212764585.55	216552896.40	297836906.64	317935979.15	233010715.43	252311168.69	174414490.90	213421603.21	53858917.80	29081472.27
I	173794991.99	446035419.55	673940821.68	353838896.94	314568939.51	432416285.74	122613467.36	294890319.03	128070230.63	277207004.97	284453389.02	14587368.91
J	103921873.83	479472512.07	422465491.48	460516592.56	355310734.96	343029300.98	100279765.79	275486387.90	151435571.47	243661386.36	315642247.09	25509505.54
K	94530908.07	270004509.15	212219991.71	190519791.59	184921176.23	255804578.59	630082454.44	405805839.77	162503399.25	249418658.37	111368222.79	27445426.32
L	98795683.41	143297088.69	135921738.50	90538504.65	127064163.37	192073421.04	195399526.73	340624649.06	186040823.94	222403578.35	205573784.66	66925775.25
M	126057777.10	194843624.87	133437365.29	156039484.41	166739585.32	257739070.64	241965394.89	235690032.96	127728118.72	170694723.62	227693581.69	87181106.06
N	160986924.30	140584035.34	133975720.61	139855090.69	145077929.78	259077184.12	270659266.06	363106898.06	282443635.42	212779468.72	73434475.84	143967474.07
O	240123518.72	286955098.49	151952293.97	145091545.02	189090835.88	234797332.05	235335923.31	250917852.74	299268276.80	224458124.11	206912607.46	177761597.08
P	562052700.45	211386589.67	152428749.94	110085073.53	179266475.15	223967182.53	270436571.18	221592407.35	391784575.90	220188926.25	128155785.95	104080566.79
Q	319717108.15	196812054.46	166996955.89	190941336.51	142403276.04	166172467.60	276598831.61	170531438.38	290220096.28	179348571.72	203500353.29	171951953.06
R	393144256.54	221990397.97	182437824.33	293507400.67	161511226.87	210879569.39	218196976.29	180013074.11	247486663.35	203337042.24	95759262.43	156541403.43
S	164493892.36	260801649.22	215905934.90	373222870.66	189789012.78	250696340.28	307512248.18	172379583.18	112997246.81	230421087.85	295144087.94	234103893.38
T	135259753.90	239439287.79	248852371.37	494412869.90	306406611.54	364365685.79	354024052.27	242209964.15	97908768.36	239848475.63	272006767.96	207006772.81
U	193604473.87	213716903.71	162254861.48	258940428.08	154238994.59	218155665.63	208715513.63	291163591.54	196872344.14	237799714.13	413638290.91	127771937.00
V	219278293.10	314380025.37	281172505.86	371568300.86	250361487.80	236107573.40	181982955.71	213503066.95	153119314.07	231743139.43	363383894.85	200453983.21
W	80067255.78	295177989.48	271423279.55	187866943.80	156574754.58	151981957.85	82725978.97	182849067.75	131138882.16	286385820.73	352566521.01	183973275.54
X	245568201.15	84049982.74	288814724.55	102680426.73	364300817.71	34699500.43	93493986.11	86102502.15	167225663.32	332267038.68	82337084.35	91809091.10
