 	1	2	3	4	5	6	7	8	9	10	11	12
A	21773483.29	1617385.78	10505855.83	1553206.80	16480049.36	1592722.38	18470428.82	46110771.98	3944105.48	55808513.75	5505514.89	17976495.49
B	9985762.00	3379363.83	4017509.04	3725584.11	15911509.63	3571048.66	26776039.26	37608760.00	6167799.08	52829096.78	5574159.20	20878793.00
C	53548775.85	63485723.31	87816839.96	73812554.10	17235456.58	44310754.01	384708428.27	38565742.72	23797748.77	22884301.22	15426287.28	26953215.28
D	40820563.96	46290515.37	53420192.83	64657671.50	14346353.64	12066963.98	16154863.77	26374299.09	34587463.41	82095029.48	32995763.75	43356826.43
E	23165973.74	27087171.15	28268068.59	36470284.02	10977112.23	18745489.97	5195897.67	42536672.81	25095680.66	13939318.15	16660087.98	32442804.88
F	33597029.89	37253020.53	41675657.10	46707275.99	12690080.99	5029895.92	5945055.17	26816357.73	28333164.83	13889417.07	22371067.46	45091851.66
G	24910722.60	24662076.48	22632111.16	24732016.47	15791836.27	6620763.06	12205094.03	14888212.72	27315548.45	18238520.82	6373162.85	11876590.29
H	30757717.66	24310307.43	27227895.61	27177077.07	18967776.81	22437786.26	15278640.47	18782658.55	31694086.58	16341145.35	6727374.92	4146445.54
I	48490341.55	38213172.93	30184499.54	29875056.78	34636538.55	23624297.16	43885407.63	20248851.20	48116764.70	26536396.70	7054513.79	2798154.96
J	42912773.77	34533538.85	22429430.21	20489017.21	36070195.37	15496499.96	32150141.47	16226910.50	37584986.30	20416192.93	23032982.91	13150411.85
K	29720588.69	34329823.41	30674817.18	23961910.79	23446480.42	19681616.96	34018933.46	27371858.03	31778022.82	22489371.79	10075453.57	23717345.83
L	53925735.16	55523750.22	39317958.30	25837357.54	31282524.86	41418564.76	69342933.40	37441947.12	59661274.90	29151451.67	15928007.65	60275245.26
M	58508821.97	44559173.86	36545967.28	23079740.72	28917028.33	39122683.12	48719897.37	41666501.23	34596310.97	24574953.94	13340591.93	27863024.63
N	70818719.93	48173583.82	48634286.57	33783147.68	55814784.43	62616657.45	44068658.73	47169444.62	45012471.46	31827862.31	16390175.27	27398113.25
O	31463941.75	33685802.16	35234430.58	39467742.69	30235826.68	45037278.03	40486139.48	40695622.79	29181930.79	26264470.53	20340950.80	13925881.15
P	37825926.57	38587924.99	42185767.55	66929286.48	47658830.15	52797223.54	29904599.61	36364274.71	32939943.52	30295901.00	30316333.99	13349255.67
Q	47204356.13	44882883.23	52866889.79	32492911.44	46827399.21	79633759.89	38075379.90	48530643.96	24390955.76	34520227.47	11529843.86	10989885.56
R	46570104.44	43891917.17	34556842.66	33142664.73	39239991.86	55070615.15	36593818.41	42705264.16	24847630.66	29174731.15	24629320.18	15308467.02
S	51594518.09	39619272.38	39533641.63	43949059.17	21608214.88	22885642.05	29970924.66	35660201.65	26379672.70	36512178.09	12611372.57	15176487.30
T	60207442.05	78204089.55	62502847.95	60871055.22	28586108.16	23808637.32	52483554.03	62527688.48	30451867.49	59138353.44	33493676.10	21940225.71
U	42491650.65	49271838.79	72556589.24	74532857.48	26153669.15	38125246.32	48978943.01	56413544.08	33151868.74	36639454.87	16558308.28	8602006.19
V	34055785.79	29628026.60	31926964.35	25278778.14	18640423.56	14195675.64	50401426.49	30434330.02	27905851.16	29020928.70	15645269.14	11712356.56
W	34904704.72	29418390.25	31186269.75	21189799.63	9985746.75	5482004.85	13656346.74	31490294.13	29839068.22	23894506.12	25634558.10	15104899.70
X	27847888.86	24793030.31	22065993.52	33282107.48	16564237.85	2131319.28	7161049.94	13287057.59	42135396.57	49185872.78	32563751.43	14731222.79
