 	1	2	3	4	5	6	7	8	9	10	11	12
A	18773968.60	17771658.59	20907751.21	3777758.54	1071968.01	1552986.00	2078382.24	8293107.75	1395666.83	1390579.46	1106971.64	1520832.92
B	3148569.29	3535075.01	3210203.99	2554102.94	1105264.01	1074831.99	1918480.18	1937954.22	1276380.64	2530063.18	1276243.10	869385.02
C	4413606.74	4159064.18	2562722.25	2474053.01	6656996.12	4181151.36	5312302.94	6054427.88	4671382.09	5081310.50	9086755.55	2210256.46
D	3897044.16	4740125.86	2940429.29	2765126.08	2358589.03	3716763.95	3745880.45	5582451.76	5780153.85	6332924.00	12460249.83	3084802.05
E	3120202.34	4323642.13	1588683.98	1336273.48	2960760.96	2121019.98	3120036.51	3803629.78	4482998.74	7905434.30	30306939.49	3216705.11
F	3317798.58	3805599.73	1497838.30	1404496.59	5664699.23	2473274.23	4535251.44	4059451.05	5293972.72	8959159.39	22966153.85	4592885.85
G	5241880.23	6532160.63	2773830.97	3508248.23	15273874.41	6542655.72	9278717.43	7459843.19	9260602.77	13884540.94	26743241.55	4619911.46
H	5693006.06	7905628.46	5778330.89	4030107.12	8734181.76	5825774.69	5796261.96	8031931.72	8860393.49	14113845.33	13029971.08	3990072.91
I	21194395.83	23855889.56	131654870.58	69276642.64	13751741.13	7091227.01	14764858.02	15244843.52	13888979.23	33556921.03	12630027.28	3176634.74
J	15394923.71	16941309.72	17304848.67	28369814.99	13940147.57	6257001.15	10572914.01	15545232.66	16293606.42	26807824.33	23735507.36	8818187.34
K	8436172.56	7673887.46	6451863.49	10973017.91	9974507.90	6256527.92	16669120.45	11899564.38	10018725.54	18416666.02	9033180.71	5406253.82
L	6051255.85	4945085.26	2515953.33	2381591.62	5476916.13	6433146.34	7427673.40	9126010.86	8233580.03	18530276.96	8569498.26	8818163.42
M	5373327.99	5632685.84	2555531.35	3063283.06	12357614.67	6774660.15	6576105.51	7119087.49	6304886.84	13367319.16	25757325.67	10808380.19
N	4799405.04	4733345.05	1930901.06	3008716.37	6623026.81	14605969.34	4825221.15	6744244.67	5463523.42	13103699.38	20577423.81	16056060.54
O	4632095.61	6452705.64	2064294.69	3678304.43	9435439.80	10311166.71	6267778.11	5877052.06	6476328.62	12781457.79	28746448.73	12947330.19
P	3977595.38	5000006.69	1896665.39	7262152.65	6314058.23	7385609.62	7993024.40	7135128.80	6161911.26	10991649.19	24545865.50	12059891.86
Q	4120263.24	3990017.00	1504244.52	2575674.94	2076955.19	8370882.91	5852750.11	7678654.95	6248239.48	8103435.77	25183312.45	14806276.21
R	4947308.35	4952995.81	1693255.53	3047898.76	3400519.96	7969898.09	8294190.81	5816861.13	5962274.85	8601359.54	18454419.64	10648008.05
S	7557550.77	6592642.60	4605861.42	17017550.34	7225196.13	7880502.99	12780310.73	7229804.15	9927346.09	19188382.28	11827472.19	9430751.97
T	11072182.24	7984333.72	5969945.96	20806999.73	8713183.59	9147973.64	25654421.18	10193932.99	12096439.86	24288013.52	21450803.90	14568460.24
U	6968190.63	7011761.82	5251809.34	8582857.03	6577499.30	8823383.29	12252311.39	9627143.07	7455329.85	11872595.57	29650732.78	12373539.88
V	9046028.64	8644089.93	6128302.51	8593995.73	7380519.49	4489908.90	9180555.39	7099166.14	6826754.36	12367396.56	18840849.27	9189416.32
W	7583870.00	8055528.24	3794112.95	4649000.85	10830920.76	5039652.26	10435607.63	9649575.67	9701847.84	14811697.09	28402705.70	17752663.63
X	8559223.07	8234782.70	4680908.16	2660609.89	9636170.00	2650320.93	6039206.25	6894820.20	24203658.36	22983823.99	25347247.13	16507020.05
