 	1	2	3	4	5	6	7	8	9	10	11	12
A	302144210.68	48944788.30	269437024.37	32371167.89	35050470.17	44651755.70	13055970.49	46051223.65	6966348.40	27161925.72	7714701.05	28027412.87
B	35338413.97	39769748.98	28501712.90	31997155.33	12282082.54	12249987.10	18169236.51	15474758.64	15733574.44	51654160.47	10159124.08	24205853.31
C	96153047.31	67779850.57	64733586.21	46689075.46	96233961.18	98524570.48	71430046.27	79495519.08	52739987.09	119138343.62	40689957.89	21581373.19
D	76431652.68	84463732.57	78537811.13	43245593.01	50616587.81	91330137.04	103074995.35	64115511.58	72052941.73	113636316.15	224812315.72	35274260.00
E	48785729.58	104630316.60	58937039.52	57740435.84	106199858.14	99931633.52	129504760.62	114787069.79	80073552.99	133454932.03	192876460.52	37131189.73
F	57271377.95	71259623.60	45891074.11	48455388.14	89290105.49	83960032.90	89611933.74	202309572.43	95216298.17	155217173.16	131576328.42	43725442.01
G	66832679.56	113893637.51	115517497.28	138384200.90	160055067.74	157192346.90	120466175.90	269472766.56	116612901.68	214156954.05	195461315.95	39816529.99
H	88330649.13	120573524.52	153097575.48	163865235.43	178571715.72	167487787.56	117686058.07	150804792.26	117448433.82	171777616.82	55928184.20	24357279.07
I	165888302.47	250718232.36	530706043.32	244119532.04	243819317.16	182530126.37	82409173.22	174028970.14	83896641.55	220682747.85	195910620.25	20500389.97
J	98394103.57	267035866.05	327361013.77	307747138.32	251283255.99	150534825.26	69630909.90	162925423.40	110333241.48	192608299.77	261128358.01	35418928.92
K	70115239.56	164486363.67	127918667.23	100678505.91	129865734.98	169503503.07	222398299.94	213750243.26	104854728.69	245050637.04	108163889.28	33818982.77
L	46097747.88	66904623.16	47601342.17	40776362.33	70637140.64	123604813.05	113951322.03	141783575.62	96177835.29	154427162.03	207884756.41	75242683.64
M	77527082.83	85748727.49	58807423.69	62691660.12	104579288.76	137987923.86	98978324.62	116673961.64	85863482.59	163519497.15	217080189.60	90137397.75
N	52769740.67	55848906.71	32903881.18	43137571.92	55932874.95	124430993.03	68104582.17	83768270.54	115974766.33	139129769.34	107797280.66	121157925.40
O	77404418.37	104461173.46	56649383.51	74172673.47	80712799.56	111163436.79	92983998.32	119965544.99	149347406.17	166915666.11	183020502.22	119885358.78
P	137749087.55	73837647.90	32619115.79	33935781.22	61512879.84	73027205.94	81254529.66	88168715.39	213241848.44	150455754.33	125186748.24	75164238.70
Q	120617587.72	50941172.41	36337806.21	50673476.25	38164254.78	59978762.06	97830987.12	63595753.22	155143511.18	135262505.70	179294055.85	122682093.32
R	137382512.48	65344728.87	43488789.21	100511499.98	62264877.30	67864725.23	89735947.50	66253848.59	122469213.45	145536288.97	89856492.46	90543029.25
S	103972395.91	105663425.59	109773053.30	183405522.43	118058333.54	121080637.84	112261255.06	98793334.17	84911044.54	171643028.91	191677838.35	184120228.19
T	99249615.81	122705789.49	167803767.92	233602197.50	220930707.76	211362547.79	253020092.43	156292080.72	87092110.86	190442525.77	258697430.21	189581926.25
U	131444270.86	112941736.67	87880208.51	159472591.62	96422605.18	139833089.03	110965743.39	161977023.76	96263281.09	162587072.01	362709222.94	165132286.53
V	119280937.46	133764111.26	127352257.88	147359774.92	147110043.75	91967729.38	111461369.05	109962461.15	86386736.68	184557289.38	392721118.57	159761356.30
W	84476710.64	178508869.85	142044248.13	100219434.56	159424247.96	110892438.69	61983450.97	112885786.14	102334704.67	185713901.54	324759523.49	151982093.03
X	167226081.79	104997882.76	188790126.52	61050511.72	283835544.15	39576089.75	67483943.61	58351734.77	123715818.02	231334548.60	126954633.35	75323798.48
