 	1	2	3	4	5	6	7	8	9	10	11	12
A	116596176.99	148672312.60	104119748.39	14196751.79	13091575.69	32894736.73	16566315.84	114459601.16	9490121.60	26740679.68	6087556.92	15533373.82
B	21924398.20	24786789.34	11055113.12	16008598.18	5660838.37	5378081.31	28104831.78	12844338.11	12696786.87	83349637.24	13274486.23	24448559.58
C	16919275.65	15789027.03	14582802.68	12485628.53	16913813.38	17252404.46	19946044.51	19310680.27	20071748.98	55314205.78	58757595.97	25690858.72
D	18357772.60	19578205.17	13972118.56	14593617.75	14654906.63	22853595.01	24723249.09	19497590.58	28315615.34	59128049.11	55856210.89	50426487.02
E	14676111.95	28529871.28	11389892.93	10098081.25	19462896.74	18714010.05	25632191.82	24572109.78	32578992.22	49418639.74	67684298.14	34953863.48
F	16207677.45	19768831.76	11400991.58	9998249.79	23482735.16	13801336.74	32496877.77	25492352.21	37274045.06	59875220.29	92990421.15	65498655.11
G	17945108.50	22549065.48	15650207.96	28331994.67	44233337.81	30424072.82	36992130.03	31776461.27	31295246.74	57426576.89	68915019.87	37458259.96
H	17651618.65	22764725.61	16689231.22	18683835.25	35744052.87	24718500.11	26232429.00	28083806.98	33327070.61	57583478.93	57528582.34	20638156.75
I	49813069.49	45760523.60	207596275.64	53196497.26	39055462.91	21660931.89	27755918.23	31347808.04	21645671.41	50178421.51	79841110.69	12879287.03
J	49164281.17	48845921.82	45090415.85	51014003.17	60755253.15	21234794.14	22412092.67	24133339.24	28222320.67	49925395.23	149196506.58	31643879.27
K	80905088.56	21252959.30	15766528.96	28398936.34	29505778.17	28208742.36	35199422.27	30516798.57	28806931.50	59796423.42	74084515.62	41138780.44
L	21574991.06	17374019.77	8763826.40	10740558.89	15232106.72	26026769.55	21451487.30	32591124.82	32894135.31	59142799.68	53423922.76	49128340.92
M	16084516.15	15055367.82	8638851.52	17939523.63	24236339.87	25521087.22	20079996.37	31747328.04	30685646.39	55112705.14	92953418.65	50003838.54
N	14220302.82	14602573.10	7032900.79	15227560.22	13936252.62	21307617.98	17536818.06	28235702.15	20329057.63	58882925.46	53992370.22	66148486.82
O	20349980.51	17942135.74	7101487.05	15454174.64	19861543.11	20333105.69	15955525.91	19952562.01	22299034.27	60667104.13	42026759.33	39656993.75
P	20997195.28	16548734.12	6683712.85	14689389.18	19133216.17	16403041.23	12621360.23	15846761.47	20488336.67	81891640.51	46621391.27	43784670.64
Q	13906406.86	15114883.54	7135357.10	7206596.48	10716302.76	16298338.76	13367140.01	13516505.76	19375675.54	37084259.55	41805056.22	40581082.41
R	12816211.93	15789710.98	7623021.37	10199800.43	11508082.47	21049321.59	16427631.19	13902860.76	17399255.02	33139502.98	38456853.29	37244343.24
S	91570597.91	45306847.34	27269344.77	76631104.17	41295418.82	38074680.23	55658759.24	31520444.24	48333862.55	65566978.67	46009866.18	37967728.99
T	53035841.50	31364423.28	26296283.77	51257609.58	27082990.53	32222903.55	44790196.90	25413565.21	36223596.36	50617988.76	77166676.71	53784597.12
U	22633135.35	29511692.58	26696120.35	44217356.14	30208590.67	58330067.63	39814313.59	39061845.43	38904408.82	67949481.91	88509811.72	45999733.87
V	13499589.77	17878973.48	13857997.83	24645400.91	18250065.79	17258896.14	17095088.00	14419877.10	17540999.98	34514061.39	55299196.84	25760995.84
W	12864851.84	16875692.18	13679131.92	24590639.94	26657189.68	24393827.12	21704348.09	26837463.78	19814013.86	36129840.25	65963965.18	46916133.75
X	14502045.36	25126445.12	27302601.06	21547448.32	70687872.79	11685853.95	20062074.03	35914036.67	30345130.28	57830359.95	77772800.85	28634032.58
