 	1	2	3	4	5	6	7	8	9	10	11	12
A	5720757.09	5046889.83	5646468.72	8954517.4	52450004.96	18672743.67	2110850.37	5972445.95	2469269.69	9487333.24	1680537.02	5444471.68
B	1273972.92	1230643.15	1376049.5	1636898.52	2266550.94	2038129.9	1495438.92	1886975.39	1524798.94	8900508.32	1752092.33	5429799.56
C	5921096.61	4706653.66	6629128.22	3619161.37	6424498.66	4905503.97	3704640.58	5570294.94	4859380.35	4610756.52	3316072.11	3405252.66
D	6058463.77	6586507.79	9350041.93	7878870.96	4484597.43	24049794.29	8380141.52	4176026.45	5239309.9	4840222.52	3599628.41	4155550.52
E	6872465.99	7794869.78	12476978.09	36694187.34	8126980.33	30465803.88	6420093.72	6401491.29	5234320.34	4429516.65	3126367.68	9805624.39
F	7821853.59	10645242.07	9916611.74	9341152.82	7137581.49	9091533.74	5246844.18	7378597.53	5182293.74	5470803.6	3093883.36	12381726.83
G	5075853.24	4666333.4	5308429.99	3288938.38	4200373.76	2996227.44	3280372.63	3271794.39	3771495.62	3563053.19	1723160.07	3053404.08
H	3773456.44	3841678.05	4349942.1	3125717.27	4688953.02	2891880.47	3107741.14	3006704.82	3711139.51	3674185.93	1935099.4	1610588.4
I	3683054.41	3091419.73	2713270.72	1875407.76	2307895.75	1410482.42	2924039.18	1972283.51	3055826.37	3008154.83	1388111.12	2756791.59
J	3576605.31	3190331.4	2407268.63	1664107.27	2442080.76	1503781.61	3398058.21	2054835.94	2941970.41	3050359.97	2331353.24	31406382.07
K	4260890.23	4247760.64	3524271.26	2292659.37	4089357.07	1932937.92	5285136.78	3665236.18	4208960.5	4137275.09	2037840.41	6105820.82
L	4011757.09	3818699.03	2885515.39	1860662.63	3204338.19	1889422.44	4824821.95	6018112.03	5492771.81	5974647.35	2608428.3	6126688.62
M	3860093.99	3406603.91	3223485.86	1654794.63	4249707.17	1871294.57	6557904.01	5000431.94	4686954.22	4841091.15	3345919.64	4466452.98
N	3354318.22	3408129.01	2772803.37	1819726.1	3314856.56	1785196.01	2632314.66	3669278.66	3545256.49	4123465.25	2688973.83	4045186.63
O	3290927.99	3478566.28	3666536.73	2192136.98	6956389.24	2556646.2	3051042.34	3502600.46	3677415.87	3861745.29	2877783.52	3051295.29
P	3335318.83	3019232.53	2768896.06	2147526.83	4855811.4	1873627.11	2593540.81	3818804.31	3177588.59	3919240.21	2949743.47	3091568.49
Q	3452086.2	3364089.18	2824080.26	2052255.35	3365519.97	3036239.22	2343253.43	4168487.24	4016931.21	4075175.98	1803044.66	2911029.36
R	3456888.09	3820157.54	3119966.89	2587825.41	5126703.18	6615732.1	2671773.26	4668624.71	3830872.96	4198214.56	3562708.72	2788556.38
S	3668383.79	6743561.12	5385372.58	4733357.6	6288034.41	6895448.59	3991128.27	5648188.28	4776687.51	6871930.35	1537312.78	1501861.81
T	4080018.33	6659764.43	6202117.4	5622484.67	5864729.86	4794371.04	4940244.87	5095615.99	4430932.88	6221924.52	2370611.85	3823776.41
U	4879608.58	4917286.81	4782266.11	8365606.24	4940598.3	6339606.27	4147084.44	5210187.78	4864095.52	3975979.6	1653725.13	1552954.45
V	4082108.27	3924072.89	3376942.31	3422533.15	2696318.37	2575624.18	4025334.28	3754514.77	3403632.72	3579191.25	2211804.36	2562156.47
W	3867191.77	4123238.59	4044059.15	2749183.31	2009529.81	2601428.89	7978583.59	3880872.5	3989187.53	4078263.46	2777661.44	2965059.12
X	2904462.06	3335298.43	3158391.44	1903132.75	1938569.11	1187647.68	5557660.84	3860373.28	3841012.04	4930660.74	2865696.55	2830820.6
