 	1	2	3	4	5	6	7	8	9	10	11	12
A	6434827.33	2777019.28	6234703.51	757217.30	1896303.11	11118079.90	7899783.44	24339544.26	1482558.88	8734379.91	831129.17	2876396.87
B	1075697.15	1257814.02	1128177.31	935558.70	1168075.92	1381609.23	3092791.31	3581735.32	1610593.00	5449265.60	821057.35	2747673.70
C	15617656.00	23413310.06	15610854.27	11329587.71	11891698.05	8504985.61	50515536.44	43993081.29	17534492.43	19703811.60	2788746.55	2959677.01
D	9183749.90	23725997.93	93688939.88	29513660.10	9384092.46	15873879.01	4464816.47	9088933.84	18551924.05	22900594.23	5007765.82	2374281.53
E	6782082.25	10413660.24	10446600.20	6687383.33	6998806.21	11030743.47	3125140.06	13269577.50	7799696.25	7062399.78	2989006.90	6734417.84
F	8128309.44	11522842.38	24096626.02	6461752.07	4128266.82	4741108.09	4445113.03	11960178.63	6717374.92	7790432.88	2161707.30	4789560.45
G	5693370.76	6259806.17	3951677.75	4864595.70	3741538.12	2304904.32	3501881.01	6212311.33	3191920.19	4846956.57	1731631.89	7893158.91
H	4158630.02	4668752.45	3247844.61	3870449.71	4606529.83	3330819.65	2963441.45	3944190.73	3389315.30	4419498.57	1766395.42	1522604.56
I	4014119.11	3778983.46	3711562.78	2650283.17	4561530.98	1493930.38	2044499.59	2014665.58	1865681.05	4075196.40	1073953.77	662739.44
J	4773925.06	4025238.36	3406693.58	2268910.68	4007868.98	1180560.38	2317331.93	2000276.96	2284486.19	3628757.81	4317461.73	1920261.80
K	5410883.58	5158519.82	2751266.10	3294073.22	3708670.54	2350226.02	4795199.29	4127968.16	3889671.46	4607379.92	2164858.12	6736773.32
L	5023650.76	6920652.21	2333339.00	2535645.95	3446013.77	2313171.78	5200112.28	4496142.94	7884013.94	5216859.38	2774717.08	6289041.18
M	5007616.56	4700366.99	6035728.61	2272443.81	3970614.56	2329428.07	7291315.98	3887813.82	5983916.00	5075423.83	2836295.39	6835941.20
N	4142338.13	4790796.92	2020828.20	2219221.78	2640141.58	2392228.29	5927073.87	3696553.82	5079165.97	4815226.08	3373619.30	5951974.80
O	4074002.32	4114909.70	2255161.69	2440031.04	5258498.48	4294680.06	4805382.48	4400626.30	4834937.77	5043279.83	4128819.40	3749415.82
P	4008989.45	4055871.80	1920851.44	2185536.42	3423345.39	4736319.40	3962891.17	4076300.59	4138927.55	4413243.40	3218177.20	3480829.75
Q	4930813.63	4409970.81	2758018.61	2597879.74	2579761.60	8046053.32	6975320.46	3979006.37	4421613.63	4454432.26	2684891.92	4142116.49
R	4352425.84	4272516.15	2995446.45	3090123.72	3753190.68	12951476.71	5968435.97	3477281.79	4252536.34	5304785.32	3711766.66	5474359.62
S	6193800.49	20711910.11	6111673.92	8184660.92	4321987.86	4952609.60	7635281.88	4172867.15	3862943.55	7528896.03	1717686.94	3440050.90
T	8401875.49	43097870.13	9828190.75	9395970.20	6579217.05	5285486.83	19487794.69	9180767.49	4322538.84	13090511.81	5777778.75	5599272.45
U	7631412.36	7515715.17	7755384.64	8509371.34	5177805.80	5138039.27	7042116.83	6702699.45	5987760.66	5426040.11	3354314.21	2106301.80
V	5592375.79	5087828.75	5182068.84	15220252.85	5133557.77	2541372.03	4096290.31	4934360.67	4691285.03	5956215.21	5167626.32	2445847.93
W	4428017.13	4691793.30	3845833.26	4466925.04	6418434.69	1407017.50	2416377.91	10023136.35	6252849.31	6849874.81	4221905.39	3898091.47
X	3848136.75	4309131.21	3943642.17	4340129.08	5924218.23	816433.81	1647068.42	2525678.89	4171411.49	10511880.75	5039953.58	3796199.31
