 	1	2	3	4	5	6	7	8	9	10	11	12
A	61159774.02	8822003.03	53024926.06	4282193.37	1813590.10	3285928.86	1192580.32	2944901.31	1219427.62	1561095.46	1681956.52	1671813.25
B	7960409.63	8812295.93	8494541.09	6820865.67	1419631.78	1576005.33	1288528.48	1478445.43	1275909.45	3018831.85	1778574.63	3042684.97
C	5459093.13	6844363.43	4657944.49	4099286.63	10726692.23	17116899.92	11090244.30	11729787.20	5994961.15	22954261.39	7057111.11	2191801.37
D	4632464.57	8628238.22	6115715.88	4311961.23	5110918.16	21212632.82	9634433.70	9457002.09	8659207.56	26191784.05	45475975.88	4262683.36
E	3548453.04	19457476.49	10555547.74	12416569.83	19897539.88	30479122.92	12530454.16	21191660.90	12358587.58	26980681.58	46346065.71	3512587.64
F	3894518.49	11394647.86	5674526.02	11131441.14	15771828.87	21948475.34	8546431.14	40519528.45	13599841.99	30304392.45	26262962.68	4328554.88
G	5201821.12	14868211.11	12914662.05	25278833.30	25076922.35	33582208.82	12384290.69	60324707.07	18076216.10	50602123.55	47764412.50	3124335.62
H	7114611.41	18043690.38	16280744.17	26291751.31	23379116.06	30247446.55	9679215.14	25831146.26	13216886.12	38129440.71	16070892.83	3388588.99
I	11888827.01	49821662.33	199823485.77	32194066.43	33670996.69	20346795.89	6829062.74	22466047.20	9374188.20	42444361.89	69114333.97	4234115.40
J	8911545.42	68370100.58	89492816.90	56796762.36	52497604.55	22740245.93	6195904.31	17418352.71	11585988.45	38058546.07	88232993.78	6921950.96
K	5390304.49	32390585.93	31533527.14	13614338.80	23902552.72	23014155.44	33787092.34	40335441.74	13878507.02	55376200.35	26931398.98	4099165.34
L	2659067.92	5757284.09	5227738.71	3209802.68	7532962.74	15718812.96	13999638.26	22443297.62	9747251.16	33096502.40	44698078.40	8587694.72
M	4411748.28	8261280.54	5306207.40	3867490.00	11422117.67	10495059.03	9357952.46	18534278.39	10022886.11	36341601.84	57060279.23	13821991.78
N	5110132.05	3866347.42	2215859.00	2541160.88	4849827.65	5348774.54	5774010.33	10466193.00	14338543.47	28707931.10	15944702.33	18970453.06
O	13868808.11	9785964.32	3510760.62	5932355.81	22662174.98	9394474.51	11155092.77	10433005.80	15728241.76	36766097.83	31807014.89	18192225.09
P	15252413.40	4961404.93	2335194.03	3119919.78	5278328.80	6873608.29	9745489.28	9328465.54	28056347.42	31822966.65	18115708.88	10680409.15
Q	4151229.78	2888871.41	1572467.90	3635742.92	2834476.33	3955575.06	6373660.29	4506423.19	18994481.42	22541090.85	28756564.63	17647840.80
R	5031624.13	5050307.06	2024758.24	10114185.09	6306518.33	5616296.53	7391761.15	6465531.15	19029475.59	25122391.82	11280230.43	11322418.57
S	3713511.80	10321785.83	9975910.75	22234157.16	15117626.33	14693627.85	10866425.90	10149264.23	11205948.02	28343972.59	45111514.07	48408047.81
T	3443630.77	15740578.41	12771718.88	36066752.67	25803425.74	29644417.05	17503101.69	20267566.75	8955267.29	34096630.04	52475388.33	44578338.22
U	4326306.79	9713052.37	6104828.30	24247775.20	9884249.01	19431060.61	7679306.81	16698011.17	7054938.66	31934937.02	75024100.53	20421790.69
V	5326896.42	15021612.54	7373590.06	29281244.13	15570297.24	12626960.59	8947537.53	12735674.87	7821235.97	38346827.94	107541200.98	24037804.82
W	5482028.28	17911581.92	7415412.67	22923006.35	22875217.45	15953401.49	6181256.80	17158149.08	10387202.21	37951311.76	91642927.69	26236032.92
X	10830875.38	10335510.06	23192257.23	18719869.16	61350450.77	6823872.96	10027286.69	9501093.62	15093464.68	49605070.83	21307437.45	13051798.84
