 	1	2	3	4	5	6	7	8	9	10	11	12
A	1876710.19	977484.66	2440762.59	945843.77	4636367.04	1236107.50	6880435.83	7689367.59	1329960.78	7786652.66	1950875.16	9793340.87
B	16920725.70	2268809.93	6787202.25	1681752.58	7974658.16	1703662.13	9831549.90	12154765.33	2230333.39	7895665.17	3571930.90	10330017.74
C	23177947.67	16004417.33	12911198.68	9548510.69	22530387.06	8331690.14	8640345.84	12433788.83	10414720.66	7279466.70	31089321.63	12846846.86
D	18699964.73	15139143.45	13343227.70	10199607.98	10295947.40	7438778.29	8809067.38	9697015.32	8830705.86	7779643.46	7079515.28	14187361.74
E	15206317.92	13932582.36	10770761.71	5669729.76	10509261.47	4606254.22	7896414.12	9395312.61	12012722.20	6680871.81	12633169.96	15267949.76
F	16758745.85	13964412.91	10061472.04	6076843.25	10718895.54	3406376.65	14701496.46	10190499.30	12064313.46	7388963.61	12009703.38	14993240.38
G	14778914.61	12403682.17	14443248.74	16413616.82	15980474.33	5112188.98	10265723.21	11424288.21	10991518.56	8520850.53	11940331.71	42978216.15
H	17130394.35	15581302.08	14657282.52	11886481.17	11888112.11	6659755.47	10686405.83	11618215.97	13176289.50	7137408.65	17579883.03	9369135.39
I	20117977.87	14840066.77	15241759.36	11333000.14	24552792.57	5358656.82	22440523.67	18856618.65	22168142.61	11429652.35	4064378.37	2570422.20
J	21056083.83	14041826.03	14959720.55	7342076.81	17321003.67	5016716.07	18052757.08	15039688.54	27805509.34	10749831.32	15029019.78	10416887.52
K	22233245.89	15751714.28	18128318.55	11870319.24	16296986.15	14694154.86	17653859.50	14990878.80	16523332.92	9319680.68	9910846.99	5291990.55
L	18566257.56	16661353.02	16312947.97	9360670.32	15045200.40	26341967.38	22094563.96	16426976.04	19691115.35	8388508.09	10214722.60	5739857.91
M	20351711.20	16396316.77	13199721.70	13160809.68	20963354.26	34271842.53	59634949.31	18587366.23	12521484.20	8008315.19	10555602.01	6628858.12
N	21841847.60	16039224.66	12054215.42	9273910.12	16585742.73	26810867.16	21984386.37	17621814.74	14263524.70	7299487.15	10974561.13	7081951.72
O	16415520.99	15929231.60	13055237.22	14091098.05	16189691.09	11963056.75	13549317.91	15296645.07	12977582.96	7787783.57	13902910.11	11441515.30
P	13921267.15	12713807.55	14696501.21	13480145.21	15220515.01	17733171.08	13449857.26	14848153.94	13957628.79	7010110.63	14405271.96	8620976.53
Q	13992581.88	13800853.22	13217309.86	13496572.23	7780656.35	27347469.64	10816266.13	14599329.90	10611397.03	5474980.56	9437683.25	10741241.30
R	15595947.55	17237499.51	12189431.36	13165450.48	8275534.76	23876727.45	10775948.70	14540639.20	10696884.76	5671636.67	10324337.87	10178659.07
S	59717085.84	55138897.13	44514261.56	96186640.87	18593702.97	34936360.38	153648260.34	41741258.23	15477563.17	21768260.74	4181591.34	4847825.94
T	25587549.18	24506096.65	30485408.44	29591548.38	18171831.12	9620158.94	40301820.56	23493242.79	12701911.88	10524640.37	10531793.17	11952168.18
U	21334832.33	18720734.81	21437409.85	28768182.16	13691043.17	11108257.33	14190759.38	16040097.36	12360130.27	7371131.70	5638643.49	9210511.48
V	18873023.04	16763269.83	20955951.18	19967089.12	12648692.78	5150461.77	12009884.59	12917064.59	13340696.13	7209382.32	8805056.92	9824048.87
W	23861375.81	16680973.88	14289726.88	13539371.58	24249343.51	4335880.48	8696961.64	13695404.65	13705099.23	7882514.50	9824004.48	9347663.30
X	26315134.18	18686874.53	19921241.63	14649664.04	16401395.58	4705660.24	9066212.68	14837539.40	15125197.87	10027797.44	9423485.62	9438664.92
