 	1	2	3	4	5	6	7	8	9	10	11	12
A	31534460.77	4730623.59	22493155.53	4359612.71	34659318.27	3465446.29	23490157.85	61571631.10	3732317.82	23464156.79	3553024.54	10728574.20
B	17790038.62	4422576.76	45719503.28	4913152.21	17712629.35	3315793.42	22843643.32	20196019.34	4185120.76	10779549.50	3937848.50	9254667.08
C	44239966.96	27727068.54	22780754.17	10100532.22	25765100.53	9959319.70	79381858.64	38179361.14	65175260.46	101332895.74	20595946.12	27155663.13
D	30036658.93	26852667.02	19302812.62	17066347.05	12548612.78	10218128.38	122144388.66	27635561.41	53568261.35	94527479.01	30781735.13	12012256.44
E	24798905.46	26304144.09	17625702.59	7126595.08	23781406.21	5149460.87	45963241.44	27431606.96	35384625.11	48170621.15	21042699.82	14264275.06
F	25404014.71	24808798.56	18094157.55	7479039.81	19178754.82	4668634.49	53362614.88	29942203.33	41200819.18	44775888.67	18067016.51	7486817.80
G	27099865.22	22249894.56	23740859.83	23948528.24	20998263.65	5435825.55	18730680.67	22972415.52	23987425.37	31925912.53	13997888.36	7071496.63
H	31884976.68	28353454.09	26274291.95	16613391.56	23845941.63	7256223.50	19865233.41	24572702.55	26526452.23	29040788.74	6596782.64	3724824.91
I	60793235.96	77231169.02	179780290.54	83831503.93	35071566.83	25346398.01	9311620.11	15420059.86	18606412.77	30087286.34	5926906.04	3325539.52
J	28334333.12	26512258.24	25979802.19	11100022.88	21576030.23	6209747.84	8052417.21	11919199.07	15054113.15	24276103.68	21771326.77	14015927.00
K	34069304.55	29746111.66	28720650.55	13004929.69	22925877.46	4711020.88	27577812.75	25333117.13	28587111.01	37168422.27	7304996.15	32602315.58
L	20147365.77	27092202.89	17392001.98	8465530.25	14748946.70	4448042.18	23069952.45	20212396.01	32250199.43	39654757.99	15333913.65	41404902.48
M	39341737.54	26725348.30	18143442.96	9335096.63	26179951.53	4376989.87	21374287.70	15847201.12	25467205.95	38807548.25	19805701.55	46225080.98
N	33385058.97	22440685.42	15145743.61	9658269.07	16643992.67	4531092.71	26210180.94	26059776.23	35322086.82	38602681.96	18702124.67	43241569.63
O	23983221.37	27479695.01	21127576.99	22279147.86	28825442.87	5731033.48	31200323.26	31308535.28	32842805.61	39352457.10	20938549.61	26358301.03
P	25337556.32	27632831.06	20354274.46	22991667.99	20622148.19	5498070.57	29914288.74	39586527.88	26780357.05	35942850.42	15113345.16	17926258.22
Q	27652751.14	29055706.50	16007778.30	20626726.08	18090039.15	7300249.83	34301890.91	19395581.76	30252880.19	31671099.39	14969090.28	19194947.34
R	24335962.40	22625637.81	15600960.38	26990763.29	23886805.73	15751262.82	27120491.10	17744295.92	24095868.93	31518604.08	8015554.82	14760739.00
S	41216910.14	38717922.22	26895068.58	55819471.52	31364789.41	26957504.51	54549696.94	20580219.84	20653062.54	46931125.17	8093683.44	4892177.58
T	46586967.88	63536555.45	40525912.12	96113812.66	44915487.45	30146682.45	60813332.87	33037936.72	18053540.51	57425417.27	25214098.16	27789841.08
U	35673163.67	33061205.98	35315398.13	106432074.54	27591224.25	12382226.84	35258815.07	29655320.43	33424701.66	42144379.94	8248771.38	7098821.72
V	30570598.00	32969191.41	34224512.25	63283082.50	31042746.85	14011838.38	23338482.23	20460039.97	20438256.33	32650009.49	16946181.16	15345253.31
W	33823954.74	34866112.32	42203400.42	25773100.10	31790677.60	16724033.49	15960691.24	36328813.03	29331822.13	31375195.55	21839201.37	21784791.75
X	31409996.74	40143949.08	34295964.98	76164505.38	42305924.65	326041857.45	15950599.27	89011900.81	24830732.54	38717138.85	19560519.45	19938593.94
