 	1	2	3	4	5	6	7	8	9	10	11	12
A	14903345.4	48246826.84	17488497.02	3222806.72	5940589.76	41921566.57	8165643.66	14589572.23	2913831.72	15805481.19	2640783.49	8874048.91
B	3867388.15	4568967.84	2516266.44	2830993.47	3226033.21	3387140.89	2920299.06	2827902.07	2635048.3	5594547.45	3423046.28	8933635.45
C	11627202.22	10837222.8	9212259.8	9506071.49	20387433.2	4417646.49	5673810.4	6395524.94	7026093.71	8544122.37	19557017.03	24985992.72
D	10802027.59	12101653.66	9546895.35	8123156.59	5265318.79	5453082.29	5464430.39	7298574.53	6474409.87	8089420.88	10220455.3	14065212.46
E	10759459.79	12533569.47	7126120.98	5266830.22	4890900.83	2108239.32	4046247.33	4649094.22	5450415.63	7093051.69	18433732.26	21501842.75
F	12606799.84	11966398.89	6833290.41	7533456.01	8860672.31	2280315.6	6005404.81	5034220.38	5383285.68	8666096.27	11697021.53	8043664.39
G	9701345.36	11588841.03	9955654.9	8423798.4	14383859.07	3654105.62	12999380.66	9193868.44	7380500.42	11729518.42	16841835.7	15751704.73
H	7611045.37	9152233.59	8695349.47	6285087.8	9689911.7	4212873.75	7051069.17	8392644.09	8612368.72	10902310.03	16888022.06	6420046.21
I	8910010.95	9042403.7	13472736.89	7041144.87	12286280.02	3581793.61	18703690.11	19438451.93	13383057.11	19358339.74	7200199.24	4101696.39
J	10654819.79	9386047.52	19079802.33	6138601.82	13762797.07	3976537.48	17365871.86	17963863.26	14610303.28	18096901.74	24430488.0	20922335.39
K	8612476.63	8474101.01	7388698.99	6752008.82	11492044.54	5980954.91	9062362.6	10093973.48	9741153.26	13239678.45	11023815.89	8717778.01
L	7287239.8	6671830.61	6466600.41	6840050.36	7220216.32	17163002.26	4331986.17	8254878.14	9891201.74	12247376.12	20063584.53	6866912.1
M	6182428.99	5915375.98	7807847.52	15585568.42	11084331.94	7855236.9	5273170.94	7259231.85	10857467.08	12288769.62	17721481.04	9564971.2
N	6418974.12	5403245.58	4225121.36	9873261.36	6343074.13	8246445.57	3179566.97	5781972.2	6386413.35	9234935.72	15186891.42	8724726.55
O	4978370.47	5558242.61	4403526.4	5905692.61	8151007.37	9332642.55	4588515.06	5155631.33	5946247.4	9762048.71	17889627.42	9371258.79
P	4966230.0	4368444.61	3463766.33	3859388.14	6415327.63	10012597.54	3798453.13	6011264.17	5642077.94	8452589.89	12965539.3	8857607.83
Q	4717248.65	4050566.22	3238368.58	3731787.27	2682837.35	9346391.78	4446862.97	4917991.16	7114035.52	6429660.42	22263547.17	10891181.03
R	5022732.94	4579770.0	3571644.91	3974692.88	3338028.87	6433412.66	4939220.56	4748293.58	6233270.93	7487396.43	20314883.41	13919215.08
S	25188052.37	25105616.17	19606614.2	18302995.65	7671035.84	8779572.76	15233499.92	14527081.17	11351688.55	27436207.28	7550623.12	7134660.9
T	12232014.65	15213571.06	13662356.95	11750771.06	7423302.39	5741925.07	11318743.19	10634974.76	10140110.3	14481832.55	17060966.36	16055411.07
U	11719459.34	9652022.63	9215045.6	11911706.8	8827932.45	10078305.3	8736930.45	9373488.17	9490418.3	9754588.1	9846247.56	9972091.82
V	9177146.1	8200026.22	6025043.74	8464747.4	7048703.34	3210888.22	6374948.05	6316071.66	7172156.5	9411267.39	30608857.02	15949859.84
W	9233017.03	10351906.58	10919247.56	10524971.48	18173855.18	3717564.15	7069142.63	11707275.85	9152606.9	11273910.04	13091314.46	12554364.62
X	7792871.1	11284924.12	9540840.77	8580768.68	6327378.31	3384528.27	8189827.1	9659131.7	7824310.9	10877231.74	15121154.93	12933705.98
