 	1	2	3	4	5	6	7	8	9	10	11	12
A	198158473.87	137977257.42	145314761.74	28247834.28	38596786.93	217345440.69	24523807.14	55076771.42	22144574.90	148389984.94	32158014.00	83459943.23
B	31334186.68	35321069.94	36076938.09	23203611.73	23038112.24	35282230.74	23114076.97	21526908.19	28446895.68	127295800.52	37392191.54	88421355.68
C	73239239.89	70282360.61	69089670.37	46093029.90	78016880.94	68511388.24	48898466.02	71664265.91	66541341.81	153237320.88	75816956.67	54166660.28
D	78103116.71	85884647.45	81771443.34	66979206.63	48266330.58	56047847.65	60311702.38	60545523.46	85724479.69	165781395.09	96444651.22	87728068.27
E	64467303.10	76783213.38	45752768.70	35212871.76	59629407.74	37829344.94	46414140.01	66417381.26	79508421.64	152654225.67	88633367.31	98426493.43
F	60510372.51	71410201.83	43058886.09	31593873.65	34163213.65	32165205.12	67574626.05	86952620.66	77874923.01	167359299.05	73381978.23	62909933.09
G	74355203.98	80596976.44	60272096.80	61021586.02	59761255.72	107965360.09	61791108.90	88356978.71	67772312.20	138134384.18	116593365.90	159901084.82
H	68684850.95	81811038.57	66109648.35	67438125.21	96414109.46	109945155.62	57017548.03	75647511.63	74797717.06	119983029.23	66023753.50	48010707.31
I	138014752.59	194239644.56	203538627.45	189991247.08	244035360.92	166090353.88	308948703.39	117792864.39	101344038.49	241017434.05	135627369.54	32279451.47
J	179237091.89	172150460.12	173176150.69	125122989.23	175506509.43	90221250.94	97859757.53	116603648.41	109734068.13	211977751.06	429414780.39	52853061.23
K	101864183.15	94445973.22	83757860.29	110555455.72	80195487.29	60422159.40	79574632.44	112338323.03	78617796.69	178714461.23	116739059.46	98177026.23
L	89929252.75	77762645.38	44545392.92	43937316.05	46512551.79	69405530.97	72121228.35	130359582.80	89159928.83	201894384.79	234102025.14	117041215.63
M	84888089.37	88227141.07	54100228.93	55222833.08	64998157.94	88356355.77	81873255.43	121987619.11	85450690.40	173044493.77	162579482.63	120309521.30
N	71921340.51	53004649.21	40914306.99	50683672.18	51276526.56	70195906.79	59499459.63	127401086.19	83526984.50	150163416.98	178908792.25	129333558.21
O	67675347.41	70400937.45	57218579.40	47543519.51	87445927.02	131392438.53	76869464.55	70026615.26	65851370.13	143323591.51	121968804.21	101809886.35
P	65559597.20	63743913.99	52208081.56	44462684.29	46488169.48	88539110.55	66567977.63	69744013.61	61043123.59	123755228.64	142150828.78	84558209.58
Q	54814588.90	51472095.39	44317830.21	41946077.87	43431381.65	59250075.53	75240149.16	63432643.15	70216342.52	98609283.74	99990216.27	93007431.64
R	53014002.00	52457125.25	52013821.76	67119548.65	56630626.47	63879829.20	65592706.73	57976270.53	79980201.02	85255069.99	78840644.61	68915131.43
S	95547179.12	144176971.92	105816819.83	104989094.62	102434959.47	101439338.53	77721503.27	78756248.47	85372127.11	108554801.78	114929160.81	98006472.20
T	92075794.38	157623127.52	110274365.35	119748814.20	114012208.54	129089992.27	91903049.31	103631150.78	110726006.11	124331635.35	225874733.25	141804738.05
U	98398019.40	93897705.72	74312665.68	101718422.18	100244569.01	117127257.95	93738797.04	96194146.50	93963434.61	144460203.47	103867237.12	58265750.91
V	84487334.33	75472866.19	64927786.77	107529442.83	106042612.01	45083316.03	74904753.27	54502170.03	79234293.47	112273282.29	239430424.23	93864964.97
W	83044775.46	99285533.04	80052880.95	204569142.32	97175000.69	73098356.99	91249764.59	78420675.82	71272383.37	115815447.67	137771889.29	80294941.90
X	68616616.36	101575465.78	97853884.16	166125322.19	52918435.36	26530403.13	42654430.51	63772848.95	67696590.36	114994410.32	150972873.43	86444628.72
