 	1	2	3	4	5	6	7	8	9	10	11	12
A	7840703.22	1244186.01	7789292.85	1518648.01	12303589.46	903993.98	7210854.27	16557654.45	1054158.55	4522891.36	4132968.93	2668894.13
B	7827472.57	2883103.53	61533761.72	1869358.55	5895034.78	1089235.99	6022251.16	5405169.91	1001953.89	2206871.52	2272165.31	3036967.61
C	9932480.17	7604355.73	8032670.19	2907445.57	5646570.72	2979856.44	3624771.96	5306807.95	6702842.23	8945010.27	8488614.99	4731335.71
D	9790423.69	8097553.92	6592045.10	7233248.98	4127849.29	2487070.58	3969792.81	3878600.33	5113348.09	8014336.65	8863846.08	3392980.79
E	6433006.06	6849485.88	4821795.94	1544947.82	4439771.85	1426393.61	4066364.05	3389616.93	6349837.71	7758937.29	10266298.78	3777077.05
F	6529419.73	5797277.56	4760089.18	1679320.16	4201453.55	1222418.65	7289669.01	4230207.42	8014437.56	8120733.84	11021041.12	2995332.48
G	8159499.06	5925221.23	6195112.56	5176590.67	5651838.40	2212052.99	8781747.15	7163382.49	9977266.06	9292756.55	5267000.01	2153879.35
H	10407914.78	8675762.85	8740976.79	6137607.84	8763082.51	2876803.28	7706364.22	7639600.43	11233952.81	9388451.04	7662606.62	2945418.69
I	19082990.16	26813586.75	78818637.73	31326657.43	20235780.98	15834224.03	16716698.30	11274314.49	15155185.35	14817484.62	2576214.18	1837580.29
J	11661199.52	11010602.76	11044396.26	7304382.19	10785565.57	3412273.18	14599365.01	6000749.31	12315294.22	12233801.80	13359961.06	6791998.71
K	10927908.65	9332838.49	8843493.10	4558492.59	7391632.69	4452622.70	14304594.30	9648788.10	11768050.12	11233169.00	3549144.26	9294357.84
L	8353160.14	9735178.01	7113231.02	5568079.03	7338582.22	5639895.23	10968971.23	9728933.65	12970867.95	14365292.02	6676981.16	8710709.39
M	13239060.12	10381208.45	6200432.24	4829220.70	8819007.86	3703838.81	9812101.24	10010291.21	11772684.34	10990865.81	7769761.00	10097321.25
N	13944716.29	14398177.45	9166897.05	6048725.62	8143480.39	5710522.54	13955118.46	9680677.90	11910474.78	11930416.92	8627605.53	10397568.52
O	10065288.27	11888387.83	9679176.95	8193292.81	11308698.29	7446437.31	14665833.65	12046980.75	11736795.75	11138923.49	12863625.21	9730315.97
P	12151707.05	9144978.37	7539939.90	7423460.87	9000238.99	5832412.74	11149159.36	10538852.06	9421583.44	11335888.13	12039115.56	7586583.90
Q	9661247.42	11440109.15	8768962.16	12210011.73	10318319.21	6922960.02	9229581.63	12611541.63	13072328.07	12251743.10	7814039.35	9020060.40
R	8592254.45	9973334.60	7893342.05	11728198.00	8971380.76	6849597.04	9290529.48	12194863.22	10617914.63	11611048.51	12029489.44	10479637.93
S	11958142.81	17003204.48	9965809.72	22849035.87	10432020.37	13673416.88	18631428.21	10697219.68	10658061.96	17045443.37	3425101.13	2866960.42
T	10437280.36	17975248.65	10032517.32	28892622.67	15429345.79	11636287.77	22791209.71	12106725.96	10252094.20	19139056.30	14524125.31	13590304.96
U	11502614.97	14268077.78	17411015.73	33320622.41	14941749.00	9506095.69	16868306.44	14146363.47	17504390.37	15764078.05	7619626.89	4054033.46
V	9165011.14	11589972.45	16273806.94	22264564.88	13782163.08	9543875.19	11556385.71	10358350.25	9858163.68	11313331.33	8256580.16	7306494.48
W	9128678.59	10450316.62	13598762.96	7196492.21	10349182.70	8433554.79	11736120.58	9568111.33	11332746.08	10817471.75	11753646.70	10042295.65
X	12371933.51	11269297.61	9261784.71	23600689.22	14664369.17	87752701.89	10609678.11	24390801.55	12249598.16	14821777.79	9214716.60	8078689.07
