 	1	2	3	4	5	6	7	8	9	10	11	12
A	6889659.95	2947668.75	5570840.51	3004571.80	5663139.11	2986479.80	5384520.58	13792445.04	3308529.66	10439806.94	3143181.14	7958046.42
B	6750242.23	2894959.23	6395664.71	3115160.97	5545614.89	3351239.68	7503953.05	10862219.98	3663831.17	6679819.08	2980576.85	6058381.04
C	7729120.68	8559966.89	8261832.93	5391350.09	11029837.26	32768737.28	13681413.01	10882205.43	12934546.98	9503583.99	6389450.75	4400924.61
D	7893090.70	7882038.46	8148703.08	12484375.94	8660850.11	29300830.65	10370656.32	8141136.25	12623760.19	11155336.98	5603028.32	4241523.13
E	11243355.34	10008527.63	13208907.55	61628595.00	12951835.78	17604600.52	11803728.67	15221931.85	12065577.12	9972086.06	4915309.22	9693293.82
F	10626874.59	11399878.83	11392114.96	13650405.16	10352868.78	13141100.04	12840387.03	11631943.93	10062753.74	11198354.02	5139046.83	7023066.80
G	12155393.08	9387288.09	8039779.37	6469500.60	7760673.78	5684248.30	6568067.37	6350487.83	6839431.76	6362312.10	3147402.48	5166856.99
H	8484176.11	7082097.28	7552629.97	7531146.84	7581329.55	6408643.11	5386229.17	6227393.93	6489145.30	6274216.94	3399302.95	2893373.12
I	7811305.47	5708704.79	4816650.98	3667303.19	4293241.39	2766995.32	3672075.08	3666727.14	4040807.62	4813438.31	2580198.06	3439933.97
J	8261683.75	5887548.25	4554993.83	3376118.54	3641528.56	3068519.71	4092041.18	3515720.51	4589313.50	4746385.80	3522502.96	7635593.50
K	8736889.31	8112611.06	6806721.50	4322933.48	7055365.13	8935707.23	5471105.11	6211902.35	6586593.74	6474024.36	4827622.91	16571661.29
L	7612754.07	6441045.26	9144371.06	3370319.00	5859675.96	7132799.50	7169850.88	7179379.94	9921173.50	6981647.30	4445980.29	11588544.00
M	9067543.23	7286680.13	6206256.70	3377852.30	7614903.92	11204005.49	8399440.55	7498223.63	8042540.22	7593372.54	5848803.84	12175994.76
N	8403461.32	6589413.78	5692505.46	3346513.94	6250346.19	7754310.02	7913926.96	6066799.93	7326802.69	6269401.08	5751420.88	8451862.69
O	9096676.15	8374295.45	8360450.09	4598756.44	9832192.52	9731644.89	6874872.61	7189843.88	6780614.03	7126517.32	6020561.67	6512088.33
P	8130932.37	7720780.71	6401869.07	4100484.70	8626821.04	5823963.26	5303177.96	7055047.19	7064710.96	7039462.67	5641422.00	6164377.90
Q	8602471.05	7858180.89	6197257.20	3995875.61	6266849.34	7965722.20	8042635.71	7484023.49	7889856.25	7901041.01	4712713.84	6046272.95
R	9056339.28	8362971.05	7036590.45	4220849.95	9196787.15	8178168.50	8869058.56	7984334.23	7464844.10	8286858.93	6362275.52	6740381.64
S	9359967.84	11064090.57	10114161.19	10834068.17	11968934.39	10954403.15	7394962.54	10571698.58	8362241.49	14288108.68	5124412.64	4986396.23
T	10340170.22	10782222.20	11147474.18	9140362.43	11518521.76	9561220.23	7737001.30	12510421.66	7133481.08	14183304.50	6266933.98	6661989.13
U	14402529.08	12988439.93	9326874.70	14627854.45	9286669.96	14151587.46	9768831.41	9383176.49	11252165.15	8999609.30	5332928.46	3430197.32
V	10342361.71	9120843.67	7475711.82	5802349.46	6214193.60	6384316.51	8746961.38	6969203.96	7517293.09	7729254.89	5220796.52	5562445.63
W	10177604.49	10925819.83	9082099.01	5999680.08	6080781.56	6043148.22	8512053.23	12788460.61	9299642.17	8435222.76	6503456.00	5330171.03
X	9551252.49	8885840.02	7473972.99	3867589.11	4312733.44	4050787.22	8073542.08	10348369.74	10307021.62	9706207.87	7685540.04	8145233.78
