 	1	2	3	4	5	6	7	8	9	10	11	12
A	9660689.93	947578.75	700239.71	765763.63	7076077.20	919664.57	8094700.06	13617652.29	1112622.99	9352837.35	490742.31	400432.93
B	3956088.32	954582.17	841084.14	1095988.69	7503805.29	1401254.96	18420411.76	13549905.75	1241829.08	4726519.16	482634.21	412664.35
C	10393549.37	10533160.60	9339752.94	14186448.83	15543988.21	4524485.32	7569258.36	8799208.40	6911254.91	9350332.50	658743.48	433897.94
D	10522778.50	13190457.38	9592601.75	8782760.80	7430715.75	7622495.42	13638395.69	7324332.52	8188940.47	14369453.56	664699.80	428424.23
E	13702468.09	13129482.53	7831743.28	5929046.25	9352327.52	7167194.32	7462978.10	6728276.62	8638560.40	10482094.41	666718.80	435959.43
F	12650382.24	14380132.89	7366442.95	5792137.79	14208834.66	4471677.65	7798498.80	7252191.05	8470800.08	11371448.33	653948.16	428775.79
G	11938823.27	13443933.78	7255958.68	6473448.85	12489970.37	4999219.33	11152162.03	9651935.94	10812276.78	13354020.09	641477.89	418842.36
H	9117496.08	9306910.12	8688533.22	6979146.04	8982679.69	5505744.63	10253314.99	8620813.24	10632012.43	13662773.73	624505.34	423046.28
I	11546826.02	9659243.42	15969018.41	11278179.83	13465131.78	4818949.39	12516705.12	7493850.67	9436493.36	16275296.52	655139.51	391089.87
J	14333116.38	11722112.85	11837036.23	7432141.10	11043539.77	3929998.07	9710030.00	7052290.77	9844565.32	12289828.60	625881.26	387917.19
K	12463477.39	12001477.77	9448074.83	10635111.62	14660909.52	4856252.32	9094075.67	10275814.14	11279381.74	13851389.66	612632.18	398315.44
L	10801212.03	20283260.48	8198214.40	7689992.81	7774618.89	10370844.05	4886549.40	15544107.53	12977155.06	14180251.49	619471.18	378898.21
M	9063164.66	8388248.15	7761336.64	10422877.99	8607395.36	7777380.45	5313396.53	15040730.66	11911551.71	12243223.43	596325.77	400837.37
N	9697427.40	7400810.29	6979735.00	10283792.72	5664670.03	9056150.99	5202990.55	13135244.65	12327527.76	12271367.74	579969.34	374571.74
O	8357595.26	8854568.30	9347415.88	8378906.36	10483015.22	12891031.16	7128126.95	9298212.48	9654847.71	11071409.77	582521.83	372447.95
P	8993500.08	8404636.73	10673925.14	7752331.86	8229086.03	17156246.59	8430021.53	11452840.79	10517194.62	11493209.17	594097.66	397081.89
Q	7747681.17	6885763.12	6586885.08	10463190.35	6248309.71	11993335.55	8688027.90	7605481.45	9576698.38	8603619.23	568651.59	371654.78
R	7223008.56	6534251.45	5769460.71	9424027.52	5695496.67	6778754.36	9397417.85	7819904.47	7922155.75	8977067.79	592697.91	381118.85
S	13231024.95	10150346.60	8264607.54	13998039.56	8749544.87	7150501.35	16445917.49	9431519.71	11200234.56	14929241.55	721355.60	477964.08
T	28380692.74	13977010.39	12769623.42	16270829.84	12542762.03	11515292.22	16247851.33	11586477.08	9190787.73	22861166.48	747520.91	393160.42
U	13875113.70	13432832.48	11900496.98	11690843.05	10505288.90	10209128.12	12434154.61	9748176.21	9785204.06	11251063.85	563608.54	363574.11
V	11175946.99	10061835.39	8379544.40	6732808.63	9833265.50	3851620.28	6292249.90	8265858.53	7852942.25	9871990.57	560571.71	368231.88
W	10569357.58	11575685.64	9234915.03	5569491.63	10297909.82	5198343.20	9543923.72	10149491.31	8223371.57	10915223.86	509008.57	379379.28
X	10927890.36	8180827.57	6949198.40	9092628.99	7095334.18	2028796.96	10346054.34	8810452.32	9819970.21	16056299.43	596059.15	370704.51
