 	1	2	3	4	5	6	7	8	9	10	11	12
A	27206932.64	8398176.97	25037665.12	4869563.14	4606221.3	3000772.01	5273246.29	47451106.91	3014979.37	2398540.43	1157538.46	9718958.86
B	1763874.5	2931478.4	1960304.63	3254214.59	1270724.36	1149705.73	1350278.61	2573913.61	1184147.08	5104262.84	1388776.86	12994717.35
C	10039583.51	8461969.98	8954818.68	4432927.54	18243735.87	6221615.33	12171087.94	16243733.68	12066131.31	15019798.56	5656916.24	3614374.17
D	8006580.23	8550929.04	7860535.17	4660708.62	4798936.23	11965552.32	10007316.82	9963238.5	12892094.54	16951899.5	14403590.1	5499383.23
E	8130753.93	8466437.59	7601312.84	3195616.4	12748320.66	5924121.94	8182293.36	7943308.09	9278532.9	13457632.97	23012075.04	4004330.11
F	7731860.37	12280572.35	5417073.9	3407441.02	11303201.82	8523094.45	7879384.3	7673844.45	7650278.9	15056563.89	15687907.59	6358800.27
G	9242426.42	9149076.87	7663342.47	4296821.91	9383652.54	6346712.55	5148360.13	7452652.89	10614474.87	13215523.0	15467141.65	5011767.22
H	6178303.19	7990390.94	5960485.23	7567379.18	8854185.69	5469980.93	4992070.17	7864492.23	8957963.67	10300852.7	4755199.21	3280068.09
I	12875913.33	15019256.73	43189607.09	146172558.58	9428310.25	3165114.16	4039190.54	7666434.04	10434776.86	16130149.53	6129149.06	3120121.71
J	10588197.24	11899998.53	14118447.67	16373437.14	5768673.36	1794713.07	2570453.2	7874559.56	10051110.92	13548240.67	8126437.75	14400007.86
K	8319964.94	8370676.86	8615566.13	4248220.34	8897219.55	4952508.91	10348689.08	12320805.5	9946645.41	13238282.47	4819231.1	7908681.62
L	6976863.18	8495568.55	6967519.69	2883789.22	4791017.71	9417994.61	6986969.28	11212145.91	10273142.04	10754915.42	8798640.9	9089556.39
M	7418541.16	6882198.26	5133141.96	2308419.4	10853139.28	8452920.14	21996928.96	12666320.57	8001396.18	10479315.64	13645954.6	10640589.26
N	6387081.93	6378000.66	5128332.52	2530417.73	7207505.51	13596272.37	7595807.16	11680945.08	6375030.33	10281206.61	9344319.77	11396717.56
O	5560729.33	7197377.31	4837111.52	2188762.8	11285236.69	13093979.88	6597541.73	7023019.46	8466023.95	10604089.26	12628954.24	13091369.73
P	5794366.62	6735254.52	3281708.07	2266725.34	10755585.68	15242214.98	6222667.55	7576863.68	5475055.46	9900466.12	8341678.03	9170238.05
Q	6726258.4	6211134.39	4114322.07	2016602.06	5198540.82	12391701.34	8137327.3	8073261.69	7859246.98	8490945.14	7942477.35	11036871.4
R	5841037.6	6145822.45	3803083.24	2023682.92	4904681.74	8300042.84	6073157.6	7234269.2	5761667.26	8572606.09	3818573.45	5813753.33
S	7555351.79	7808415.78	6872721.84	4586496.58	6398860.01	6904104.97	5923056.04	7800360.93	7825897.21	16519266.63	4219596.75	18364454.99
T	8186154.23	9472229.52	9163620.4	9450264.91	8376059.15	10018001.58	9211406.25	22444340.11	9089075.19	38241799.14	7452816.89	12936065.78
U	10883246.95	11466629.34	9439142.51	3950832.04	8329791.91	13593499.82	13763518.63	14577163.74	11543035.5	14121935.33	12128712.39	4642764.04
V	8340840.22	9473304.23	5944089.31	2608708.96	5568670.0	3530110.16	7964465.97	8459006.06	7283974.75	9782485.13	15989228.62	8953584.18
W	9080772.95	10857162.09	12341329.54	3978731.61	5618741.13	4817906.3	13923765.79	13800089.39	8900275.8	11820987.88	14485937.92	12151830.22
X	5683377.86	7958867.31	7893630.45	3594447.85	6104437.77	1570050.67	6187683.0	12164972.2	8179334.0	17902094.66	11622645.96	10420379.1
