 	1	2	3	4	5	6	7	8	9	10	11	12
A	15866606.44	2447218.56	24950998.64	5441357.60	70774962.73	3214835.15	10867990.83	1614230.37	621988.60	879296.45	951293.86	1272548.21
B	9354758.06	4042105.04	135908244.69	10526467.93	10125031.86	4194558.49	17058853.96	2778018.39	731968.68	1101019.80	929854.38	1212222.99
C	3328476.07	2728475.32	4046111.14	2213131.08	4129798.21	4361053.62	12428540.09	5298595.30	4257091.95	6729916.20	7375825.16	1228162.99
D	1791474.13	2385146.08	1720647.09	1619303.18	1966814.35	4326374.05	3807355.98	3757007.38	4799663.57	8273697.05	11714737.84	1834457.38
E	1361638.46	3324367.26	1525014.97	1975240.44	3301940.38	3313490.08	3249829.77	4367495.73	4418749.97	8495427.70	19350215.70	1726629.16
F	1482252.83	1747211.36	1341078.12	1533152.28	6322811.41	2984620.30	3890253.02	6319754.60	5335311.49	8542483.41	11425793.85	2147504.91
G	2843606.60	4921461.42	3156081.28	5248462.69	13872479.89	7547203.64	7572185.84	10252392.11	7544170.71	14304033.98	17588113.40	2086286.18
H	7036329.62	6816390.77	6702693.82	13767346.07	8431390.59	9593678.99	6406665.74	7145412.73	7135548.11	11920497.97	16571611.53	2446391.80
I	13000058.68	12963263.30	84352055.33	25647373.67	10868334.35	13040769.70	9100153.15	6003749.68	4774777.77	12560496.54	17165279.86	2914320.39
J	4781881.47	16054968.75	20350747.67	12477422.73	12773663.35	8982490.00	7233726.82	5503817.35	5778659.02	11611088.37	28655711.47	6074787.11
K	3799990.24	5779759.45	5157104.24	4642568.72	7965597.23	5560595.54	8029789.32	7689594.13	6409418.89	14591690.59	15946842.43	12442701.44
L	6668204.73	3884249.41	2780963.06	5162710.20	3074878.44	6211938.00	8671700.84	8594391.37	6406792.89	11061165.91	8971479.48	20289008.05
M	6821813.18	5075357.74	1940885.96	2996547.46	5149933.75	6601145.16	8538023.21	5841224.15	5034852.49	10936107.77	25825426.15	36874844.92
N	11245242.38	5113388.73	1713786.48	2440300.43	4353341.82	16083346.71	7385784.35	8982850.21	10147846.99	12746432.00	12234035.41	44767194.95
O	9989823.90	6913265.23	2154690.26	8158680.89	6920005.25	8097277.09	6303317.37	5861838.35	9647309.96	10338626.08	13775659.55	11755393.82
P	21422818.97	6856004.81	1609752.09	3315284.70	6595765.22	5115324.21	7411807.63	6008425.47	12793292.48	11006585.96	8665976.93	6284605.28
Q	10769509.96	6299515.94	1406744.35	2532026.09	3351908.28	4764071.20	6795397.63	4694150.46	9959161.99	7804183.01	11255921.42	11529223.63
R	4875161.32	6223932.38	1511818.76	2876841.41	3447550.68	5052144.95	5478042.11	4143964.09	5152792.01	7908266.19	13559826.78	10129624.97
S	6186078.68	6061934.19	3634415.86	9277456.50	5124296.07	7338459.23	7783542.66	4938335.45	5638262.62	10584535.45	16367527.64	13924663.62
T	4321280.38	5304445.49	4547384.56	9168400.61	7336148.12	8625507.12	12800511.73	6776299.95	5783129.26	11686266.99	21052177.87	14441595.25
U	3973123.12	5467222.12	5705603.98	4778515.96	4265588.03	7703342.03	6423312.13	9482500.15	6764097.91	9782986.47	19887671.45	13680150.78
V	2498560.11	5066190.38	5429464.20	6274541.17	5498977.10	4458605.45	5223126.56	4432608.63	4209372.95	9123073.70	28249242.49	5247597.76
W	2895843.47	3767875.32	1860620.28	3723382.94	5285375.25	4151183.89	3541448.23	5691297.34	6311315.77	10582222.13	27583315.11	13896093.06
X	11130261.38	3527635.79	2343681.99	1504611.96	8981915.47	1750775.93	3820166.63	4683957.72	8547244.64	17344640.03	8494970.66	6204650.56
