 	1	2	3	4	5	6	7	8	9	10	11	12
A	9839495.85	1150383.76	14196728.72	3914626.53	57675511.07	2512248.70	21179856.11	4528540.85	599757.43	1862255.69	428011.39	3011426.26
B	1678808.36	2890700.63	96232481.35	5808524.12	20575727.77	3032456.28	11453703.51	7506419.86	811354.33	1912312.69	1271089.36	2405372.93
C	3356280.42	4065241.55	4395175.36	2443161.16	4391221.18	9864532.11	6507786.15	8406750.55	7393368.14	7975222.29	3095133.84	2414017.83
D	2493238.20	4066604.53	2129990.87	2044008.78	2056812.83	6372734.61	4853032.39	8249650.95	7597942.66	10130315.76	10737013.73	2943136.20
E	2663869.97	4080195.38	4452295.02	3909385.51	3380030.53	5140003.96	3733979.39	5336694.15	4891252.65	6005044.04	11946702.71	2195565.34
F	2776957.20	3655908.09	3602752.89	5066095.34	3807389.60	2915027.29	4159132.18	6578685.40	5696371.05	7517951.28	10480650.57	2992562.52
G	4816780.90	4746919.51	3438749.19	4622287.97	7741357.43	4900120.31	4855173.85	4755891.78	5034107.77	7816180.54	11359677.92	3049370.92
H	4478368.71	6105792.27	4773261.33	5830789.02	5758765.14	5893996.95	3519695.17	4829782.46	6773968.49	10764421.73	13663359.48	2270649.87
I	22263817.18	12973974.91	64216944.70	28807454.06	10671122.64	6362853.06	11314627.62	7339554.66	6551293.54	15792731.25	11049711.94	6415416.49
J	12773192.33	10113173.17	11683027.19	14663185.35	10040502.79	6195052.40	6460754.72	6973424.33	9001764.59	15505319.48	20461071.95	28039325.96
K	7105436.31	7021022.43	5320414.12	8384624.03	7876616.62	8372057.05	10301557.01	7984170.41	9802162.14	15825864.43	13629166.02	24883350.78
L	1091070.70	6092418.83	3508123.30	2712121.31	5306263.45	6663639.20	6049073.11	7898307.59	10652196.06	12576917.37	10542598.09	31166299.09
M	5760641.67	5709012.69	3880442.31	3335577.28	8444194.19	10286936.21	9129970.69	8276295.15	8614319.95	11865070.23	20697592.93	31311372.46
N	5836837.34	5436244.81	2953548.48	3581004.50	5031843.45	8427905.08	4399688.52	6669151.11	6245750.05	10167670.90	15281198.12	22794501.53
O	4563570.75	5851223.37	3558138.21	5047471.46	7523124.17	6945604.51	4613884.77	6146845.81	6562639.30	9817132.88	18046777.92	12386595.14
P	5503079.50	5117444.98	2467474.12	6944093.84	6127351.32	5893991.01	3832085.19	6978952.73	6203429.54	10310251.62	13051259.00	11423055.90
Q	4593664.04	4195971.70	2438805.26	3328429.22	2570094.67	7777594.74	6181527.24	5763078.50	6508979.79	8832644.92	14444645.36	13060339.54
R	4546783.28	5021442.63	2888464.85	2320095.54	4565357.55	11160811.96	6897085.25	6197969.58	6061034.58	9292567.80	13294832.79	11405504.59
S	5310802.10	5148960.58	3777986.63	6423087.27	5038103.97	8304480.70	6405220.15	5520773.40	7542482.54	13528609.77	11180381.23	9337112.59
T	8973261.48	8927652.78	6230198.15	15671815.44	9240579.46	10104657.70	17448215.53	11573934.34	11873044.46	20460788.62	18321068.87	16422206.35
U	8709162.58	7419411.84	6136867.48	7039059.46	6122553.94	7582915.01	8865679.29	8670787.36	9953066.39	12114223.87	23770845.34	10806746.57
V	7183318.15	9016455.24	5869211.50	5083132.59	6186587.67	5065914.15	7579331.00	7671142.84	8741076.32	12761618.30	16960077.83	8452720.68
W	7009888.32	7151098.26	4619926.11	6065468.99	8100892.48	4191664.77	7713422.25	8121296.91	9014318.15	13945385.91	21257629.21	13075386.67
X	5522638.55	6285463.16	5010362.48	3098536.08	10568453.60	2155269.22	4938544.99	7024358.80	9408899.18	16574800.91	23084847.03	9724109.56
