 	1	2	3	4	5	6	7	8	9	10	11	12
A	14864793.76	5183003.45	15466926.76	1981448.75	4967450.90	35938735.85	4736008.32	16045304.61	3160882.27	20600894.46	2255870.71	6959932.17
B	1590928.17	1718996.06	1619252.64	1643437.02	2336909.11	2256586.50	2114102.63	2228712.61	3088243.07	15915163.27	2183867.29	7025613.91
C	5669603.52	5131787.90	5993859.49	4180413.28	7031660.14	3745960.31	3251967.54	5676717.30	4229255.96	4813397.57	4339553.32	5869567.96
D	5810272.43	7030092.44	6810263.21	11362429.85	4393950.42	10979676.94	3977077.95	4045690.31	4720534.44	5826235.19	11114302.46	7732988.78
E	5415514.84	7393824.52	9537098.30	51934187.39	5728444.85	5439332.40	3508292.07	4014404.55	4635030.54	6409587.97	13580660.88	20436186.39
F	5885170.50	8251128.76	9604271.43	38141930.67	5285325.30	3587997.92	4635548.66	4220328.45	4992600.97	9888691.75	13053922.37	17976505.99
G	6894019.79	8802196.05	7561938.13	8324869.56	6002211.02	5655537.69	6706332.20	7789499.13	7450002.04	10499529.09	9452190.96	9167692.82
H	6444272.89	7321425.16	7584145.26	5671580.52	7467070.12	9625800.76	8122982.81	6443439.38	8167012.97	9233746.97	8097811.85	3995799.86
I	8860173.55	8154476.22	13282196.24	8408315.56	6736676.96	5891621.56	10210016.52	10906879.19	10803778.82	16130718.78	3781738.72	1757495.19
J	9146140.12	7419537.87	6588130.14	4236921.47	7632953.67	3748190.71	9474505.49	9243057.40	12491497.54	13861280.40	8012694.61	3317050.44
K	8378592.81	9201690.70	6795666.12	4537561.62	7677292.46	6157543.20	8746241.09	9797466.65	9533970.39	12038518.91	4456864.50	5017007.59
L	12001036.17	12967868.33	8597631.49	3972946.95	8832498.55	6678072.08	9690496.24	9745470.18	12853840.56	14930600.12	7169944.45	6282628.59
M	8574422.53	8306829.10	7497763.17	3890790.16	11013977.16	8074093.81	7704761.66	9539380.99	9323041.52	11021670.85	10001154.93	7475044.03
N	7364862.72	7760424.05	6617249.49	3910483.62	7515107.61	8958098.96	6211295.49	8605345.02	6917305.66	9744073.40	10429204.84	7185516.69
O	6146806.99	7104031.17	6989023.55	4595297.02	9891033.91	14781569.42	6216559.45	7633206.28	8055628.20	9440785.00	13682322.42	8800300.80
P	6840946.58	6637841.77	5519286.98	3469023.69	10222619.29	9341954.11	4389708.80	8823637.98	7349822.18	9502722.54	13083848.48	8808384.49
Q	6839055.93	6939643.98	5760257.54	3102744.58	5600030.03	11909516.44	8292683.37	8717704.74	9247271.28	8588408.17	10832074.48	10002241.32
R	7090584.18	7308709.09	6114739.47	3152548.77	8197360.37	9623057.04	8850011.10	8364591.69	8451895.67	9831519.03	13537500.91	9800588.70
S	7322614.81	8191581.38	7923633.94	6699562.85	7091221.12	8539895.31	7561946.00	8290928.47	7889697.23	12792368.57	5084830.74	7408924.53
T	9131377.77	11703160.59	12764256.54	14536455.78	10105734.28	9075067.92	11671566.53	17768420.86	11181459.04	21668670.34	10688950.34	12710330.35
U	9213855.95	8900236.10	8406005.51	12117942.16	7968629.92	10333159.85	8688628.36	8917360.69	8476623.51	9288730.35	5211458.93	3424731.59
V	7609252.39	8047107.16	6432661.09	4180584.28	4778672.78	4219118.14	8193397.97	7009137.73	7655437.36	10128305.07	8739098.15	7090914.71
W	8423339.45	8763154.66	8102028.26	6314733.65	4957007.35	4449411.29	10247046.14	10692777.68	9423791.10	11521635.60	11237759.32	9709883.03
X	7217096.85	8190730.25	8366162.46	3465182.18	8136399.81	1913554.85	6696625.91	9256273.96	11635646.64	15223571.35	12238114.33	8663515.67
