 	1	2	3	4	5	6	7	8	9	10	11	12
A	92783904.87	7024654.96	50694450.25	5132888.20	27607322.72	4540678.65	37963371.76	61289158.69	5763968.67	34140657.04	5848624.67	69403387.66
B	78541399.51	9700295.18	31002800.53	7165162.53	33578861.71	8145757.48	52832118.15	41932342.88	10695810.11	20476487.94	8658028.07	56703517.04
C	136842037.99	112940308.06	91417249.50	52095848.96	277930696.39	83984060.33	720759013.36	211628306.49	274175832.26	245465215.47	76771859.89	83713003.52
D	87314186.29	118631315.02	79874905.97	61512088.50	65601926.33	79555917.23	150026198.83	174974395.03	247883151.39	331412750.03	87818892.73	64979861.82
E	128289618.83	154077451.54	556230911.13	134425231.80	98594169.59	51988642.41	145639324.83	189906301.17	166962078.49	190616668.07	59735125.17	29013362.72
F	122634929.01	122393668.81	134572921.86	178673838.58	153643301.54	31109230.77	142699277.44	165977936.02	150211663.24	191749781.47	33176353.76	19221862.66
G	80039611.81	70604004.79	52352115.44	107104586.07	75665097.66	33896065.36	64758735.13	77295507.73	65797036.33	97642626.38	33707454.03	18553870.21
H	57992111.74	59624715.89	54569153.38	50392812.57	50898144.78	71917851.22	49215314.41	72332501.30	66649379.05	84037979.47	15107519.94	8339803.19
I	58104099.56	42939843.14	25360722.91	26525138.32	48323328.45	41319766.46	28677747.06	28999711.55	33502644.91	48106589.73	35959972.70	5284692.76
J	60513805.06	45013367.99	22273853.40	17157573.99	38795891.37	27011960.16	14836048.40	26229561.68	33574267.84	46204958.26	44095608.26	31405019.22
K	92860262.29	62579815.63	47599381.02	45674512.58	70963934.88	37540004.62	65337449.33	66955257.83	75016286.49	82061188.47	22900851.43	67172017.65
L	81819390.76	63979239.54	36577775.94	26166764.02	28644500.16	40817871.64	85465478.86	79506412.19	94049305.31	84626344.90	32382084.29	100697051.45
M	88760941.34	59606407.36	34985648.82	38619125.01	60971180.04	76757979.32	94264761.32	77213865.85	73490305.44	71257554.52	49968847.90	132710304.75
N	114366988.35	74431978.19	57212600.60	28995730.25	40253843.17	224091786.36	60119444.08	63111369.59	69588657.88	79630060.28	48847295.22	146188638.12
O	70506169.36	61087581.86	58141966.76	70893861.98	53410828.43	106552393.05	65811811.06	62278861.25	65994306.69	72957683.42	52533343.57	69722688.81
P	70684337.08	77935010.13	46305220.99	70445488.72	42881425.40	61147935.99	46270012.19	64068726.01	74563330.57	67218776.38	36268814.79	53935045.16
Q	67492007.54	62580365.90	24242522.18	31877902.04	42636799.00	77472760.14	63548272.40	61209787.91	73980939.45	64624591.22	34638888.24	78808741.04
R	63436967.98	54650349.03	20502459.06	22301165.73	54995076.18	59419665.78	55027349.74	56084314.73	42090463.57	68161859.96	21167192.41	48568845.99
S	90998165.81	66816421.74	56337055.74	144224628.56	89219770.82	69585401.66	62869982.21	50918769.21	55585931.02	109766880.00	39155834.22	87027728.08
T	104477352.27	72847620.95	71746807.15	129741297.91	86410496.27	59767943.05	70200103.60	63237630.73	51311211.85	119446052.46	62144877.96	76684669.31
U	105321438.25	85942620.18	80140978.71	99436265.96	55222926.89	60202444.93	90401304.68	91506142.02	97752924.27	98865287.44	28943210.14	45730643.92
V	81669163.33	58187970.32	42588727.78	41898054.00	53738513.80	34035600.25	60638465.77	50549398.42	60204858.48	78729480.11	38966470.65	62808721.53
W	105069848.18	63475318.03	44417645.90	37388568.35	35911192.16	31622160.77	35342279.56	59382475.37	63944266.48	78869838.19	61123969.88	75542303.55
X	79996261.51	65412013.57	36745134.14	42031143.34	89061378.91	9520951.04	34803149.13	44589637.39	81520311.82	132717703.88	57184233.43	61012404.90
