 	1	2	3	4	5	6	7	8	9	10	11	12
A	8980831.18	1312519.18	6279799.76	1296528.38	8535931.57	1265170.13	8631341.39	18086851.64	1744937.01	10485326.42	2906519.70	9762823.63
B	9243960.34	1938810.84	13679072.05	1822027.97	7548669.70	1542067.79	10518972.02	14748792.56	1877280.84	3646651.91	2854016.34	9472456.17
C	16823483.30	14735606.17	14726900.16	5548664.58	7722787.00	5752005.70	13770902.47	18708690.42	13156215.98	9472799.32	11492047.65	14263196.21
D	20055416.72	17770537.53	18116649.48	12055313.59	7122256.45	8195458.60	31056520.03	18448630.77	21209265.74	10288421.01	10993261.62	14843677.38
E	17489237.17	19958905.42	22476863.91	4901014.83	14223790.31	2502625.33	9681034.13	23347882.23	23214893.71	9201775.51	9373630.71	10945717.08
F	19272581.85	21648986.88	21381505.23	8869133.93	11313234.56	2433400.78	13405702.52	24055773.83	22170815.86	9796221.23	7500219.68	5189715.12
G	18918044.33	16144815.56	20328978.35	6379368.35	14096266.06	2811492.70	14936449.94	17009319.68	17108274.28	9154712.16	9998587.56	5418857.80
H	20454352.57	19239654.66	20246959.20	9568366.81	22460949.11	3193372.10	14749545.07	17656907.32	19082442.30	8641282.59	4620524.55	3129914.01
I	20587944.99	17089915.07	20690689.49	8206498.84	20552523.67	3098848.72	11206622.24	15875530.88	14687271.61	9448352.73	2012198.13	1525790.54
J	26927520.40	19743442.82	17316488.35	7038382.70	17932631.64	2717422.50	8819489.54	11329111.13	14552059.20	10132891.87	10038997.91	6281840.47
K	18604640.04	15997968.56	17973499.38	6384484.65	16542601.69	3223177.17	13911229.02	17222149.64	18714962.20	9042853.17	4056951.98	10018628.98
L	17840752.69	18655254.33	13791039.75	7018012.45	8787858.98	5020499.74	9627911.24	16629493.97	14958106.88	11538682.54	9336851.70	7285875.22
M	21618255.03	19784953.62	16571555.27	6597577.97	12259003.56	3963464.83	10400384.86	15022116.32	13027263.34	9061225.03	8592931.69	3927753.63
N	19051714.01	17588513.64	15410335.54	9263202.30	11221688.09	5931494.56	10467742.68	13658162.23	14745388.39	11116336.00	10206358.19	4312871.17
O	16120251.71	18886597.16	17605320.82	16498869.14	23052193.38	5201698.83	24426382.06	16761477.23	16710999.02	9562692.97	10208952.23	9931003.18
P	18572484.63	18256259.66	20527850.71	26476378.89	22634472.59	7648497.32	16496135.19	15376620.81	14417163.99	9011311.97	6648724.01	7141389.81
Q	16116276.21	15691116.68	14392392.91	16478935.24	11466266.54	7164108.31	17323115.25	11152591.52	16095532.39	9097153.11	8230614.45	9056448.59
R	16771284.01	6659998.06	14531098.28	17106692.69	12544671.79	5605631.94	19475060.89	14779749.78	15913295.52	11052857.39	5517915.42	6120985.91
S	29231605.20	40143341.93	30047511.22	27338257.45	24595787.96	23025660.90	42595054.32	47996702.39	18530530.18	47361702.88	3758290.04	2406502.40
T	26018244.26	34530810.89	31343611.50	25006284.08	28204036.36	15592822.26	28808693.23	50989762.62	19825269.96	48383590.77	12189960.46	13886164.30
U	28315770.59	28009550.80	28723463.79	22488111.55	17169857.27	7606133.46	22522258.63	20671779.43	22216179.62	12707945.66	5421248.27	5251971.98
V	22908215.78	21259715.97	23560797.28	27064194.17	19156289.49	5590161.32	13794325.16	25077844.72	21391100.71	10527940.18	8941253.31	9776647.84
W	23160809.85	20762813.16	22927782.18	8440409.60	21107210.12	10689689.72	18499055.92	26794432.70	24130211.28	10805023.54	10288201.37	9415729.47
X	27810435.21	22537109.78	22041116.64	33369362.41	21151045.35	204635592.87	10063657.06	15501310.62	30307641.32	17552589.88	11436375.95	10152652.41
