 	1	2	3	4	5	6	7	8	9	10	11	12
A	197966441.18	17346799.79	124766471.45	12234525.70	132940676.47	10089709.14	145446883.26	128564238.60	15591856.82	186870397.93	25136979.64	308126276.64
B	119927422.93	28203006.95	191439177.51	21251747.70	141017035.10	14207206.39	170561693.64	92661491.48	25450697.54	54304923.31	32556305.34	210430606.71
C	178213763.22	154428116.37	144281503.49	160726662.03	178446771.63	82689281.23	73108741.79	121438015.01	147568868.87	142981921.57	153672098.77	208928288.46
D	168179682.16	176879780.16	142534112.95	101120530.02	64360342.81	98227293.62	82269536.53	112891906.12	173668343.51	162545159.54	226833432.65	146140181.20
E	184634395.73	174439463.89	98542059.13	150325435.78	150924292.02	41018648.60	53803869.47	112014766.86	173833413.97	150320814.64	265200881.23	208593698.88
F	209880936.51	207443785.07	100291293.42	225002136.18	157255066.36	42941326.07	80584348.89	120441188.35	154116529.53	158504939.59	211634668.91	73352266.05
G	209956306.22	182129650.34	164921842.20	281263612.46	230249878.77	119912637.27	217963079.88	196600925.15	217199144.66	205768176.90	165549936.52	68566774.37
H	153756215.79	166743327.14	141138802.10	175953023.90	198697830.21	182307000.36	163294294.69	191153443.75	207014127.74	203158334.22	166562891.00	34111052.87
I	213447643.93	172533227.26	130746651.68	104346542.10	219995103.52	227575636.78	508533265.99	243949418.54	282776582.18	305794573.35	162073515.02	18765239.35
J	203275376.78	198089079.76	127474149.03	95951523.42	197387609.86	152276841.70	309812001.38	227587835.07	255509746.64	267518910.02	205772137.94	53708220.09
K	204820216.12	212982771.07	166512361.69	190183775.56	213593893.14	145969756.82	260306929.14	232113328.05	240310796.92	234139830.30	99699275.04	78500016.24
L	246164790.09	267301104.46	198525667.67	180654648.02	166370786.40	182701818.53	138266232.86	250390296.17	231095455.22	188696271.64	93640944.74	117809596.34
M	188408923.32	188936217.29	175287872.08	175853997.72	197240805.48	222335702.73	204579053.31	251375865.47	174635131.62	178145255.55	169183426.00	131103394.14
N	215288038.61	176532223.41	249322047.05	176549425.02	149068674.27	219159969.16	110920061.73	210126021.32	158376543.56	164560498.04	171994959.73	135383841.07
O	191799492.57	220450360.98	404558871.69	269714094.34	246181064.55	245926204.30	143078134.16	193863749.10	183815681.13	187785578.09	280543341.67	178861319.34
P	165727701.33	188298344.93	296746812.67	214003961.58	225791312.36	204076355.24	111789859.40	205003389.41	171534521.20	172320052.68	214825260.92	144353821.60
Q	151840851.48	152973894.88	85329602.11	103217474.28	134276027.93	238550697.38	154197704.13	192686802.28	152030597.53	147281094.58	216614934.27	181881467.32
R	180163665.20	134942894.05	71070176.59	81355596.58	121631623.01	207418532.37	163607747.69	179797743.12	142225573.90	128234143.34	284813824.93	136785122.57
S	228428388.99	212168244.06	166582346.46	228538449.05	221057715.02	248178697.91	322108843.52	238551154.44	237154947.15	346087182.88	166976099.89	157205355.78
T	250153665.95	249998489.35	191059121.97	264123155.82	259521221.26	239646345.18	393155028.90	359766385.47	239228674.96	405976922.41	199522301.24	222722953.98
U	281688983.72	258715945.60	220107811.84	232369808.59	155658264.89	219721819.60	200856015.96	256700564.15	238653889.54	211142770.26	114365328.25	157218780.25
V	240005667.32	217702192.56	183511469.72	234577464.23	176881417.37	120260717.25	196780092.74	205996064.76	209673055.85	177923320.78	143021563.99	191915491.83
W	261653919.61	254761596.99	212792213.13	226120463.57	144859137.08	135113451.75	189916578.80	247647574.02	291440737.81	205633469.11	185074027.65	168793284.35
X	199453521.39	219218258.18	163735750.43	117754659.92	75399741.72	33492294.15	104283548.17	186696886.34	228845733.14	235359177.11	192111230.58	168984558.10
