 	1	2	3	4	5	6	7	8	9	10	11	12
A	144294187.34	49547159.73	140789632.65	16792559.94	7450000.07	42368442.29	10358269.61	161504266.33	11837472.40	16939806.64	4591197.91	27519994.95
B	19804989.34	20070012.18	17315367.18	18114211.56	3234985.12	5246756.65	6791373.42	17338868.41	4866539.30	32329927.56	5416272.43	36776753.49
C	37895594.76	34535375.24	35672058.19	26373565.59	34059513.15	42196052.50	49510171.53	66670925.21	71750470.73	61063916.07	28460660.52	13040125.77
D	38816188.49	50272181.35	46014823.86	31465839.55	26255119.48	36724764.33	34277335.86	48628184.82	84848715.37	63808586.73	81232403.21	20935833.84
E	29082995.29	35081878.53	19992387.83	12504679.05	26097619.41	21063579.91	32654116.66	50316365.36	54807050.96	68477402.38	118132347.00	20688750.56
F	28685570.82	31377962.07	18719864.26	11424987.09	27274034.30	19758454.40	46787163.68	48514332.54	49261677.98	79520324.73	77275002.98	29117169.30
G	48662909.23	53329533.65	45051482.74	39960128.91	66345046.68	38227608.23	45501262.01	48713653.24	57618386.36	79135740.82	91108056.69	23328062.50
H	45919681.93	54608606.87	45837870.05	30895468.71	63565524.61	47104833.44	47062742.87	48308505.52	52143155.96	67284054.89	45766222.22	15185788.59
I	119098422.72	128577026.73	320211674.02	349119620.02	113695726.25	52960078.25	42008624.01	58768789.56	49281893.53	98642625.90	88113942.69	19949363.99
J	99573865.39	97517832.21	127189051.38	237103411.38	138957976.59	48496557.90	39196271.44	57224928.28	54409463.37	86933939.83	153206292.21	61282247.00
K	71761047.51	68322200.45	78169527.97	62736685.76	63831337.98	47166888.62	70243193.05	73753973.50	63230669.40	92382813.22	55614111.39	68734445.44
L	43155853.75	43284925.87	35734891.20	26786943.56	44298272.04	43295636.04	47827049.05	54820004.52	61240452.19	64491066.67	82623046.71	97473170.97
M	41550705.80	44628160.34	41578474.91	27712572.66	62652657.38	43556359.90	55048418.79	55464608.82	54464276.62	72591632.24	132010670.08	103478730.76
N	38059491.03	34450838.88	25638023.94	33559734.98	40880705.72	71106169.96	54597813.38	55917971.34	42378803.97	71284576.86	107367841.69	110699597.22
O	35975988.64	46009918.99	28461102.33	24018435.95	55297176.60	68019217.77	44741977.78	42589368.22	48904705.67	65656049.60	103356413.11	61835662.91
P	31627460.16	30691088.10	17250307.93	18785897.02	43042029.91	59260774.98	46416242.90	46024968.15	48193803.93	61942431.14	59973692.41	56724797.95
Q	31805245.84	29739467.64	16777727.04	13177852.12	19799161.53	70443945.96	43552637.57	43348186.37	64723526.03	49123940.64	86178137.18	80813113.95
R	39200994.11	35751030.50	18317797.63	12573145.47	32470654.55	52918453.60	49187810.99	46085837.33	55144550.07	58953219.68	49743871.08	51223394.90
S	39542951.22	46091954.72	40679898.12	38334411.78	48343564.19	47025130.25	46467197.04	44552288.89	52954847.76	89550844.80	80486629.68	87791944.64
T	68178939.68	56044399.78	85743379.21	89840708.82	70604207.65	83435372.39	100024571.07	98586203.71	65691257.97	152524777.62	147470813.59	94906385.19
U	59151132.66	55279001.56	46665177.69	33813992.38	47097389.81	62311003.44	77660481.40	75706469.75	64729821.84	77945186.03	246340949.74	44403796.16
V	55089456.22	49759780.16	39640697.15	27410128.42	45888768.94	31284376.33	58685869.59	47423780.24	54178114.69	76972139.55	177665855.60	68843264.55
W	54941121.52	57203667.37	49152624.30	32780157.83	69849126.77	36154725.69	51963958.75	66899795.83	65036035.36	77636881.91	136361388.30	76788646.55
X	43387711.05	55884025.78	59664079.16	25793970.17	66757904.70	13266354.50	45458551.21	55426529.20	71006365.82	112236985.99	129645166.74	74313361.74
