 	1	2	3	4	5	6	7	8	9	10	11	12
A	15408733.83	4361981.86	16222742.08	2361281.19	705847.63	755868.14	1344766.84	6256341.1	1293111.41	835027.84	1024591.64	4922998.11
B	1760395.37	1976214.86	1622620.35	1747727.78	925554.02	927839.08	1591823.02	1665375.93	1245724.95	1089110.24	1235932.48	1108701.13
C	4175130.6	3669721.25	2851348.75	1904598.17	1668620.82	2754185.4	4014079.01	7590992.65	7885312.68	8697919.48	3063494.22	1441912.27
D	4249762.03	4358206.14	2823121.15	1786004.44	1490114.43	1817816.9	2105859.26	3981533.86	9599194.24	13182990.35	9960539.11	1849894.16
E	3721283.0	3821061.44	1879636.36	1115404.77	1742956.54	1040367.26	1205581.25	4596465.49	4984032.25	8701242.8	6777558.4	1374601.4
F	4946310.46	3873158.66	2095431.97	1189092.93	2388665.89	1064318.73	2000222.99	3743320.94	6132279.71	10608994.6	6322735.31	1449557.63
G	6427431.22	5534092.53	5468574.07	2352994.48	6183579.25	1964617.69	2835050.18	3061280.36	6015325.15	8954720.9	3476360.12	1141382.37
H	5760081.01	5719082.36	6815272.45	5255218.65	6810507.8	3719088.52	2266622.42	3855290.18	6722015.6	7715843.87	1751113.23	1163239.74
I	11647854.14	12548042.84	32773878.59	82368237.29	17628024.82	5168047.6	1552555.07	3472333.6	6496243.59	8541134.06	4825796.89	1608505.24
J	9836510.88	9559716.65	22395944.34	5941048.25	9249412.64	3331190.63	1399221.31	3073637.41	5401634.38	7443501.7	12442261.74	2528671.11
K	7005313.58	7392164.79	5687489.87	6233150.51	8555953.52	4826780.71	3470743.59	6350779.41	8146588.77	11533037.63	4052886.78	7462242.71
L	6335610.2	8032848.03	6222565.39	3420075.6	7637379.6	13336952.99	4215449.03	8217554.95	8010915.42	9408141.7	12012972.39	21757279.86
M	6171935.32	5966803.87	4622005.57	8999289.27	8338347.61	8420099.29	9140443.9	6801902.56	5911681.06	8986226.77	12729660.72	24796627.25
N	5472789.0	5349422.36	3832174.31	3645824.4	6795942.02	6974422.27	4440599.98	10223665.81	5441831.24	7462379.41	12933042.76	19529178.46
O	4586242.39	5786457.4	4252772.74	2735901.09	8822405.37	10521998.41	3073795.08	6198565.11	5795551.17	7479182.61	8049525.65	7547215.38
P	4558641.88	4688297.44	3480098.25	2001680.6	7564812.66	7424322.37	3523331.76	7606299.99	5210931.68	7686586.44	7841578.96	6458275.07
Q	4668265.63	4149633.04	2945934.19	2330029.21	3600573.02	9615796.82	5962667.2	7697051.89	5287444.69	6818193.46	4537589.38	7538434.79
R	4818210.71	4180562.62	2930276.49	2312157.8	3703655.26	7875337.29	11001021.88	6032034.8	5030384.97	6938490.43	2673516.48	2710582.3
S	5088101.47	5106741.79	3846515.48	3234500.76	3957582.6	3569562.57	5158506.25	6154262.87	6398680.18	16187971.48	5373556.67	7384415.8
T	6619175.47	6575763.71	6203612.28	7240375.46	5373021.29	5397603.7	11710430.17	25554764.22	9240166.33	53886863.58	16335154.66	11137769.81
U	7904218.77	6402075.24	5764703.82	3382571.99	4711112.24	6115927.38	13705999.92	8885616.14	6951664.28	11069991.52	6378253.39	4060652.04
V	8337383.35	7095880.23	5222317.0	2285608.13	4682840.3	2962754.57	25629943.94	4971388.18	6096135.84	8950445.43	30093725.96	13902454.59
W	8281654.95	8550312.28	5249693.36	2004207.53	3413462.99	1750808.5	3741577.09	5623267.73	7443704.04	10531815.08	14571101.45	10535558.85
X	6586944.04	5502128.88	4855142.19	5194630.72	1602421.28	1155291.55	3488888.73	4501663.85	14256565.81	18227982.3	14626586.3	10459723.56
