 	1	2	3	4	5	6	7	8	9	10	11	12
A	19842111.32	22411480.01	19680115.52	5703849.79	22334211.13	54985290.71	27213503.75	12249108.86	4450001.62	43974126.13	15022999.16	17046000.63
B	2631601.33	2907049.39	2552798.30	2795123.15	3796751.15	4276881.77	3029638.40	3995614.30	4643226.27	30432881.40	12128982.58	21474232.36
C	27672018.96	19236530.58	30648759.98	45410062.98	31466270.03	9603287.03	12924182.99	19626245.32	14435285.02	16357110.26	27697512.22	39877374.58
D	42017096.26	34074255.74	42663458.12	39188966.61	24811070.57	17154157.66	26082717.64	15213418.83	25253816.72	23787127.89	24474177.71	44518863.57
E	17142975.67	23121969.73	24643884.12	17274471.96	20369349.61	4944441.34	10088981.37	13991712.24	19257836.28	14527161.35	23904440.60	56416378.23
F	19062827.86	25858505.68	25047147.15	29847567.20	25881112.43	4670422.31	12033698.36	14155570.67	13979008.54	17090772.23	23677825.75	33219943.58
G	17557342.52	18956100.67	18729724.51	16809120.99	26255812.31	7362015.75	19258827.39	18312864.73	17742993.17	19224192.41	19375247.41	82745290.93
H	14296821.52	13909373.93	13854710.23	15118669.34	16827854.69	10517033.06	16787005.44	13847377.27	19665553.59	16413302.68	15203390.69	29154853.43
I	17893805.29	20458171.36	23114975.76	16508143.15	31002600.47	12208569.73	31221376.11	21325087.40	24882094.78	27186110.82	9685757.45	5682006.33
J	19601757.38	20680944.48	17952732.02	10653315.59	23724924.83	7919694.70	26485740.99	21894556.67	31316147.94	22409087.87	35933784.28	17181200.67
K	19191857.41	18423367.09	16524320.19	17751114.35	25089368.15	11953915.61	47739207.56	18956687.90	15838656.61	17442329.90	14492789.32	8879374.13
L	20604178.60	20176530.87	17644326.63	20824483.48	17138040.21	39788058.40	18594889.12	28920453.21	18733781.73	18739933.39	21540958.04	11461904.71
M	18273274.50	20614242.92	16416629.21	23581258.93	20380334.32	17071778.32	28067153.84	23303772.54	18838833.41	17937128.12	19652681.69	8063278.13
N	18878271.31	17925428.42	17016368.31	19673895.46	18203175.06	20304609.18	16529845.56	25494893.77	16896330.65	17298624.59	18609460.37	11385284.41
O	16029597.77	19788956.58	16230385.26	18246930.14	19035900.62	26679416.80	19619365.63	20559040.21	17563854.08	16466247.00	27084384.09	21120935.11
P	15200666.88	17455353.03	15316571.36	14328853.29	18608676.69	22903265.12	15119525.14	22197610.15	15143728.75	16270540.06	25545169.14	14476349.72
Q	14747845.20	16738383.67	15769010.70	18364449.24	15084546.70	27094241.68	13934178.75	18563544.40	17716153.27	15034641.35	24278167.43	16291906.86
R	15697399.73	17196859.80	17468171.15	20381151.61	13798530.33	21900197.97	15728098.40	15905325.57	13537793.42	16560527.56	26903082.51	14627236.37
S	60523436.72	33433842.62	31540066.23	37630199.17	19777408.16	25124685.70	36430810.25	22924979.69	19212433.13	22561929.45	10965722.13	11515838.09
T	38290034.12	29089505.79	25752752.90	27439547.66	18687731.06	15689114.27	34019148.66	21618718.87	16180868.66	20914680.15	23894335.30	19049493.64
U	18429840.49	20070847.11	19699189.39	26612974.43	20414729.74	20811217.93	22574077.69	21905649.53	21307093.67	19405563.49	15116936.46	14524594.51
V	16237095.97	16846040.40	13295541.06	16660288.00	16895757.90	10934605.91	12799996.37	13123392.03	17566371.17	14902981.22	19944918.80	16286332.00
W	15559148.87	17132122.68	23884359.49	17478793.58	25153825.38	9254946.27	9133844.25	16700264.56	16670265.67	14555477.22	18572718.53	15894746.01
X	12627910.18	13818134.68	13001505.21	13128862.98	9721567.98	5218601.43	4764804.49	6661787.35	18095942.67	20483950.48	17093984.27	15669780.62
