 	1	2	3	4	5	6	7	8	9	10	11	12
A	12158485.36	2215091.91	10583183.03	2874611.34	10158518.10	1476916.93	6502314.23	5653239.82	1076362.30	3031421.61	3488543.86	6856134.89
B	30194491.81	3595016.27	28689980.77	3893247.44	6934293.16	1822371.70	11004949.11	6449938.57	1340727.93	2973536.74	3506437.49	5790702.57
C	22465746.18	19431926.79	14140126.28	18081697.79	19347540.77	7447304.09	9503005.76	13874630.41	12664890.82	11340389.28	33967954.32	8401163.95
D	23399262.25	29758560.57	27497532.56	25312047.29	18532768.62	15510885.02	27287853.77	25778277.94	18194146.72	42227622.47	11440554.79	11912383.52
E	24105444.88	28357086.06	11909180.27	15491752.02	12405717.48	11540946.08	10936967.17	17015264.27	16519643.59	12492372.68	20480434.00	5193749.75
F	32091709.19	36112665.17	15426752.88	9569978.81	21259906.34	6761496.56	20698614.44	19307102.12	16274143.29	15591307.68	17870062.16	4537944.36
G	20262042.80	20506254.86	11674012.45	11355963.80	20432936.92	40720565.40	28873876.32	20668427.16	17622220.45	15227720.48	15552982.64	4570640.07
H	16798055.32	17434717.27	11701145.20	14100798.46	15628946.52	20242920.14	15592395.55	18028531.13	18252854.74	14802315.72	18616713.25	5034220.30
I	20404833.97	16947675.29	27667889.49	18030814.25	18428197.25	10314851.87	47728000.58	25856175.71	23724765.10	21240267.22	5685904.89	4631222.43
J	18161840.57	15637781.32	13536444.58	10434648.61	13583586.04	7069212.72	45931955.51	25704751.22	26027064.65	20255458.84	16679734.64	40294744.38
K	21981357.42	22329955.84	19853675.48	25404823.98	22275622.99	15786499.28	28389435.27	21407772.82	20354585.33	15592103.50	7191595.51	29400068.04
L	21941018.42	24280842.62	24698420.88	23536157.85	21754219.06	16632239.48	12928831.54	18778854.21	16968920.74	11457441.66	6749935.43	31984705.44
M	22119202.31	23563968.74	28446891.62	36543802.50	30653373.00	16905808.52	16086211.82	17493224.78	15922221.24	12004638.69	14045230.02	15432592.76
N	18300401.41	19982520.26	14715182.94	20532268.42	18179163.75	24882323.32	12155212.10	18020371.07	13510635.91	12580742.77	13693985.85	15851372.48
O	18154974.57	19174381.77	17982420.24	23434642.34	25394700.89	26815407.52	15722927.27	18761193.75	16501774.12	12001157.07	27184512.11	16959438.90
P	15809078.08	17765660.56	20341652.86	18132209.97	28435108.39	34577785.99	12165102.37	15902731.18	17437951.30	13554875.21	23311005.22	13322144.98
Q	16025843.06	18574335.42	20483752.41	21561723.55	16025987.32	24425552.46	12449623.93	13829383.88	16937062.55	13479484.71	24698624.93	15713860.87
R	18345045.00	19909692.40	18024129.49	19198951.95	13862960.82	15782045.62	15156061.24	16931151.68	15376449.48	14533938.98	41253047.71	14688068.45
S	45030529.39	46410215.46	53860978.04	58903439.11	24787345.24	30989716.59	54860586.60	52635232.97	31484928.70	66290881.25	8880657.95	11375665.98
T	23432802.20	32426853.38	21689484.79	24712669.11	14630154.84	12251079.37	26463790.64	24676398.23	15535023.89	23890433.15	14919379.04	23740153.27
U	29199628.78	33197123.02	33178425.19	26803158.77	16220867.64	24641675.63	20954200.84	20709143.14	24739911.32	16017491.38	11939930.49	18580189.28
V	21455610.56	20242622.09	21271202.13	17570181.36	12787738.11	7862628.39	14173938.78	17484989.48	15725249.67	12795200.57	11867612.96	13548641.13
W	21262236.35	24249006.73	12843760.06	10617255.13	9539548.24	9766682.56	16185314.12	26997509.01	21611139.78	13017871.68	17394390.11	19659697.78
X	21774132.73	17194810.10	15360575.80	9642253.33	6281510.19	3555025.33	14820987.66	17289776.59	23787544.61	17860924.16	14457572.22	17153402.46
