 	1	2	3	4	5	6	7	8	9	10	11	12
A	53043066.23	5407000.01	35360453.03	9955281.70	186721163.20	11332727.02	152851329.44	43693535.43	5011753.18	27802941.48	5251572.65	41709966.96
B	23562994.94	6732159.09	16136216.28	11462934.52	142132188.26	11581695.94	75414951.71	61374569.39	6609642.99	39350029.88	7456099.70	42273796.51
C	26235359.40	30243168.29	36717129.19	31478009.60	36080197.31	22365747.63	28206525.77	32322773.14	20269328.32	37729236.15	30011075.53	24661382.84
D	22385187.68	33308554.37	30360987.15	27900480.03	19960404.36	27406512.62	17341867.33	23858745.29	19801066.07	39015536.90	80231185.03	38451556.86
E	18150028.52	24891808.08	15647519.01	14521604.49	19673812.37	8180469.62	5625058.89	22279969.52	20701342.46	34449375.83	103091490.26	40164999.79
F	22141353.64	21796742.46	15543809.12	17015866.92	22176632.92	6204292.03	8037691.20	16044898.34	27123803.25	35466371.45	88199349.51	38177657.06
G	27838825.44	38595693.23	40783511.57	47883773.14	51095068.44	18361198.54	18756334.23	36177135.60	41037203.07	65653511.32	117388886.44	69798149.86
H	29059318.66	37074905.95	35258327.41	45353945.12	44541278.20	32432114.54	21182060.29	30359555.26	44210691.37	61154311.65	96370204.38	27756086.66
I	55879073.17	68382331.14	142553915.62	111840384.00	117591614.28	55710994.01	133430396.44	86133873.19	80065665.03	96234604.77	60061109.97	9804233.62
J	56099380.63	54472665.63	75281372.01	75185713.99	77039448.43	54046964.67	125063664.58	74709836.49	104055099.38	83844884.46	125091846.18	18019266.77
K	40464113.07	45086897.75	49125554.04	41748291.72	40070127.34	19325306.31	38810746.29	43780360.44	53728715.80	73486899.14	63781919.05	31499736.26
L	50457216.22	43355591.35	26672198.93	37528613.93	23024384.53	21141002.06	18474710.07	36602776.87	33243952.36	49344390.91	79628810.24	56463998.69
M	27784322.53	28120915.89	27368066.18	31460777.03	35840658.27	29559015.70	37666912.64	39740927.01	27036260.68	51950439.36	93479155.82	56716013.47
N	39783855.83	28766704.32	29098819.02	26921549.97	19750082.14	41010807.08	16776101.77	29875306.38	26951851.84	43818833.11	91706563.21	54521545.47
O	18746324.47	26971117.54	24589761.69	22644169.77	30559604.53	43983582.17	18445102.66	26185577.54	23869191.22	52781381.84	107016699.07	63349102.92
P	19289418.31	17814475.17	17708336.59	15299404.93	22606306.45	37793487.21	14890634.23	33047262.27	21606203.03	40907070.83	91033937.38	43538026.74
Q	18730250.61	17232883.33	14374111.20	12299221.26	12817413.71	38581649.16	15596817.64	25657605.56	20663161.79	28888238.84	110695984.27	75721457.50
R	23676519.60	22487388.83	18714729.98	15643468.65	20497638.82	32424642.01	14778900.22	21575309.42	22909261.05	29399369.64	149232556.84	46437198.64
S	33497433.19	35980764.67	37397521.24	38229650.76	34834651.15	35513993.09	21039419.28	20547679.34	33279192.41	50269461.62	98456237.98	61471486.68
T	66829701.24	52558720.93	57984368.93	44347694.27	56350079.67	46661827.33	58282609.81	31350882.69	34446757.16	64064784.22	123277695.49	73607256.63
U	35443063.91	31077457.51	27920658.38	29515733.39	29856204.54	32481084.55	19304731.78	33984076.33	29273630.12	48586758.38	106628828.27	50403372.64
V	38081887.27	38244993.39	26390272.27	32244233.80	39009784.13	16033761.05	15227844.96	24857410.71	37547000.24	61083782.14	127708494.55	60336391.56
W	40250621.76	46483673.54	40103828.51	44633840.17	77070837.08	14535051.80	10372484.10	37686729.64	51877181.52	72134182.90	116384982.86	56371007.78
X	30693111.28	38313556.89	42283356.18	43464058.91	47727215.19	9382947.93	10296112.95	18321139.91	55492979.86	73660512.08	116829886.04	70680209.12
