 	1	2	3	4	5	6	7	8	9	10	11	12
A	2051752.38	1439434.30	1916061.69	2173298.71	2379496.17	4465092.96	2500994.77	2424643.42	2466865.04	25283161.05	691669.63	74708.96
B	4580508.03	6338774.97	4010988.61	4167546.36	7439309.04	17634533.02	11083807.42	10650921.16	9731603.90	13510222.79	1195336.00	128269.55
C	74281274.60	75715009.28	44619811.32	51012014.77	132152828.54	589918852.49	276020308.44	252413009.54	234807422.49	331912680.32	3816457.27	178081.95
D	41951362.14	68507072.27	52698980.10	47734230.48	66160307.38	184439520.96	138953310.24	172535961.33	266859396.57	160230494.27	2972454.16	217015.26
E	25268728.05	159077050.27	61806999.41	96122993.06	102254621.16	145823664.19	201405268.80	376506331.83	246758826.18	220129844.13	3207648.48	223985.02
F	30828932.10	90949413.45	53644951.08	44792693.52	143293254.17	82027557.62	256619254.98	384699236.95	259916839.09	80956895.09	2128153.32	252063.68
G	39671963.79	114543735.75	131896639.09	108519766.60	189773969.93	164120204.50	187163827.02	166484134.79	179102172.82	179405201.64	4782310.35	269588.19
H	108244430.37	181217533.22	209846631.42	479087429.40	167060568.96	169011989.38	139362862.60	181241531.75	155037108.11	299484732.70	4309942.25	338076.68
I	183410089.37	219344625.90	1631488919.40	176235644.57	99183280.19	155768653.27	97091688.33	97946790.63	109844839.58	146747596.95	2975009.68	523036.05
J	58704087.49	238515931.72	391683650.30	88936731.98	153558480.36	98683926.87	87627252.29	121711296.97	143572389.84	334990757.56	4779383.41	755934.39
K	77109251.77	145019397.38	221249361.28	99860950.62	176011726.37	173815300.38	157613847.96	170124958.73	147352121.99	207248907.20	4321007.50	947373.13
L	273239032.65	89860943.26	130074031.56	75238911.88	74276216.87	91837130.62	85928753.06	77679407.86	93968203.40	432623382.99	5784573.97	999986.57
M	113092624.82	81442268.46	60563987.11	74096714.52	119326732.58	128690749.63	94806383.10	80911108.67	82066894.47	137330846.55	4366481.22	975203.84
N	159300386.79	89544426.93	43419563.98	72895849.66	87983100.85	83526478.28	78957106.34	67783656.65	81666046.71	682186338.55	10501437.55	869777.10
O	130629161.91	166479322.98	56330536.24	213848672.65	126714544.46	145158576.36	82458604.27	66748051.03	87066523.41	73464611.24	3283459.25	665376.04
P	189578390.79	129635398.13	34996018.02	134007567.30	121088843.42	83469655.13	79481097.40	67066404.48	84213081.57	20564045.83	1539390.71	459019.71
Q	146944170.47	94627239.55	22688803.48	56254011.63	84736237.90	106356975.10	92089098.84	48669321.57	83620250.45	10870519.93	1244402.05	357751.18
R	126913306.57	98482320.26	31613202.68	78969278.81	110911627.29	130490306.56	118422608.94	77792211.02	107549803.47	21184535.38	1309797.49	358428.46
S	100151955.79	131501131.92	219249983.54	171450859.32	134284056.47	139858287.03	165079850.75	125673990.89	153085832.42	9036603.96	1325541.09	408297.86
T	88436671.09	171622516.33	316777058.86	378589144.75	162192878.23	244887090.71	611004391.53	477601350.77	192074817.55	12852267.82	1513131.61	439087.96
U	96443914.99	139466338.45	114554601.22	138733987.39	119774143.86	132921571.90	137315544.26	118711514.22	100822431.44	11532264.63	1556244.48	452883.23
V	86718413.27	166384030.78	123588550.44	152112858.25	103114338.89	80098273.33	121402552.95	137414234.10	141710096.79	21057538.24	1625270.62	443915.19
W	42143623.12	135816704.18	91067825.30	146935671.89	93529989.21	86255947.02	197182897.92	245786347.97	202892425.36	13314492.43	1401775.33	396971.49
X	163346053.48	109414929.83	181983129.06	84025976.41	215491594.82	23593969.11	197443225.43	271341338.71	267252031.04	24803577.51	1325146.75	333123.04
