 	1	2	3	4	5	6	7	8	9	10	11	12
A	15650997.50	2197988.54	21878621.59	5640918.86	121359179.35	4016982.23	32508935.52	9125831.23	1379815.58	6274098.90	5160575.50	7294007.47
B	9535500.55	4009511.74	145858440.43	8157029.66	30561297.94	4504467.93	25438578.10	20077970.79	2208554.28	19324542.37	6188592.83	14806749.62
C	12049195.70	10687516.46	9902121.40	6594451.45	11834743.31	9022910.49	9032436.22	14514268.32	14535911.55	13907320.07	17553512.93	4975268.44
D	8633850.80	10436874.88	6579916.99	7677117.46	5304339.27	7890766.46	7015427.68	9896902.72	13461638.85	16447606.03	23144590.12	10432949.25
E	7761083.14	9285462.18	3770356.86	2908607.45	6833405.46	4282365.47	3132932.83	15788964.14	14834529.38	14757387.72	31626380.30	6314099.59
F	7576819.35	7452288.33	3335353.58	3004019.83	7368618.31	3406337.36	5605090.52	13484288.22	15119350.94	15804430.54	23376183.49	16426262.37
G	11775047.63	10577830.50	8147794.47	10487745.21	15894671.50	7358857.81	13510763.50	13881279.63	15024549.50	19256631.94	24028763.88	19933895.88
H	11457213.03	13883642.81	11001789.84	10135666.99	11881921.74	9413502.00	8293194.45	14911407.17	16333058.14	18543027.46	13787060.15	6327738.61
I	42549691.58	32634137.98	124945263.61	73246792.95	32923723.41	10840370.50	30762305.26	15423642.57	16458008.66	24234630.51	16622782.92	4638840.22
J	29542033.77	24375901.40	37294359.94	48282148.41	25311441.33	9361567.98	13086936.60	14888327.06	17950989.45	23320174.16	37841419.17	13906845.15
K	16027643.01	14806309.41	31125250.26	17990209.04	16307810.74	8197681.31	17494022.92	15701316.73	18703408.00	22120238.29	24215622.60	17926129.85
L	11482303.10	9445937.27	7332860.57	6552993.67	9352697.90	6907231.20	10091646.93	12710823.57	17872325.04	16175411.44	22725478.53	31613133.46
M	12670929.33	10268983.82	9784541.79	7451224.38	15801925.96	9934818.45	13353271.00	14296720.62	15011945.40	14946130.94	31449135.14	30794887.13
N	12743316.39	10521657.64	6321318.14	9126908.47	9936568.25	34556152.56	11087830.97	16245223.19	14012554.89	15655948.71	31208581.59	33094100.84
O	10786714.55	12292815.27	6253466.38	5910290.68	15016585.26	21840726.92	15114302.82	15638255.81	15294525.59	15541071.86	30255486.54	22009992.95
P	10970302.48	11377292.41	5509286.83	6170366.36	11808170.56	15002477.48	21114216.48	15832567.31	13683441.54	14896858.42	24899157.07	16344414.23
Q	9762885.91	10941763.39	5476341.52	4946219.96	6719784.97	19830322.65	15684202.67	13737021.12	14901407.65	11696359.03	26152606.19	23154347.14
R	14557869.30	13399808.82	7250492.91	6248786.49	9076387.15	17431239.28	13990848.39	15614711.41	14865884.99	13927605.47	22995971.19	14679509.60
S	31920404.18	21642746.33	18380502.75	28230659.58	15224691.68	17484445.05	28544055.45	17713143.25	18643555.74	26935841.77	17630576.61	16835694.60
T	43231743.93	27589970.22	22200930.13	30999426.40	17729189.10	17803233.43	41221899.53	22318421.36	18672699.76	32939986.27	37017302.75	25431737.65
U	20531197.41	21165534.99	17762427.91	18816373.30	21306593.43	20625445.82	30505687.00	22593217.99	20820711.53	22533308.32	65381872.47	15700052.84
V	16279179.55	15062362.69	13141653.98	19082250.05	15346581.70	7861031.61	16449672.56	15730411.31	18834236.00	21054961.13	47549434.47	15965966.75
W	18047662.29	17221314.78	11890226.68	14872121.05	26115548.26	6668332.26	9292292.06	18047588.10	20537209.81	20742783.24	37340675.17	24801172.59
X	15104793.27	15378955.36	12332097.76	8361907.73	15601576.64	4182037.97	7431796.48	12502630.90	23134611.30	30616990.78	39748395.22	19215135.77
