 	1	2	3	4	5	6	7	8	9	10	11	12
A	24219243.99	67061801.40	25605653.90	3278821.33	1508670.75	2749071.17	2830815.96	57697670.46	3022001.89	3161265.40	1442925.68	6466974.80
B	1443063.30	5179199.86	1580961.39	4113888.39	805878.54	1035355.71	1184677.69	2408222.92	975664.47	6022185.97	2433242.79	9941321.18
C	12382882.51	8797348.06	9038801.83	6609090.12	6604344.38	6134123.21	8020279.49	11933049.85	10108676.21	13318132.69	40234273.99	10248049.93
D	14137607.33	13594165.69	10259001.48	9087575.65	5748197.28	8933954.31	7665447.33	9022910.02	11635625.19	14904251.56	17709495.82	23100677.94
E	8265876.71	11033524.05	5820407.19	4917862.41	5161173.33	6830297.97	6914085.02	9948848.35	11460593.49	15707666.88	32121809.62	7922899.33
F	9872102.62	10435675.24	6179424.99	5146349.19	6954198.35	7065509.98	6503767.00	12283517.80	11366322.75	17922884.81	29417326.58	11880011.97
G	13673453.32	15052370.92	13239716.89	18328216.30	19685976.01	21452911.67	9948631.77	15090014.64	15825894.33	21433794.93	28027886.27	12895824.61
H	15183586.58	16273289.61	13533706.10	15672006.56	18654984.73	22729768.40	10162118.61	13534892.04	14426021.51	18449023.23	15385642.40	6344805.13
I	49594942.75	52035117.43	129596382.88	103066905.58	37699455.04	26586267.98	24562675.19	15726657.81	16396782.23	25367951.33	26591327.08	6586333.99
J	42930588.63	41443625.70	53398836.80	52991699.48	47427698.76	17898835.81	19549164.85	16182150.70	18288460.23	21191302.28	57638379.90	28392328.19
K	21962448.71	20292410.96	33129267.93	27693610.58	19855194.58	14763546.81	15695853.68	20214011.14	16717437.28	22100996.84	42156364.68	50556821.63
L	12922178.90	14806914.83	11012321.26	14897667.99	9049847.88	9241429.22	12487404.23	17450979.40	16614230.71	20280766.46	46253197.14	49253903.26
M	13313061.04	12124821.44	9579368.76	13318812.02	15908753.66	8460662.82	14506032.38	17204527.11	13938739.65	19761655.29	51839817.28	50233130.17
N	11920037.33	11193263.63	7082915.30	9279759.44	9579715.71	10357944.66	9585851.83	15602890.64	16751942.27	19258621.08	57096190.79	54520618.56
O	10016173.30	12736453.75	7501433.86	8713081.64	13571050.67	22832802.11	10071936.76	14198082.23	14173812.07	18662988.23	32824774.98	28319670.27
P	8672222.73	9073269.89	6312668.39	7647598.43	15625052.38	22196391.08	14586765.27	15437068.31	13509212.81	17582312.99	26000872.12	23773421.16
Q	12151101.98	9291599.35	5843475.21	5863405.52	8261758.07	22299801.37	17534661.67	15369640.90	15011364.09	13344256.56	28298281.95	26820006.58
R	11249135.14	9990004.39	6163658.70	6275667.28	10593360.73	13623210.36	20002991.88	13544780.88	11090437.41	13921719.01	30694471.46	21597922.94
S	44591726.99	34899419.17	27108356.80	36005206.18	32521702.00	30508997.64	30002160.09	32414814.78	16920401.53	60853672.47	29175854.03	31389696.64
T	25216925.23	22304751.24	20824076.64	21062831.43	17527942.02	19134328.87	19157812.27	24283619.00	13124498.94	37832914.68	56296117.74	36030666.66
U	18712890.89	18535202.38	16935468.95	12863591.36	15080796.99	21223169.22	18366794.21	22452761.91	17395488.29	19122270.80	71520171.03	23077613.49
V	17582976.24	16878813.67	13446762.73	11879117.02	12849341.21	10434581.70	13708593.13	15015659.68	14047615.12	19498525.50	72242793.80	26285041.28
W	20913868.00	21968861.16	15040822.99	13803822.62	18420222.32	14365036.27	11871994.21	28050949.04	19958607.57	21526568.34	65678663.55	27936461.43
X	18191058.21	21433489.70	16300823.79	13011571.22	21850043.71	3996527.84	12663661.95	20803055.35	19726169.44	37582043.46	64825854.47	30277145.15
