 	1	2	3	4	5	6	7	8	9	10	11	12
A	124112805.47	16767580.61	80998175.29	10185917.69	91007410.94	7989203.44	84802341.55	65650279.86	5911007.53	24712263.25	14873333.64	158585672.66
B	302575217.89	28401379.26	103585990.74	17303123.49	76381416.45	11409568.86	76459213.34	35967029.78	9076935.84	21629305.14	23489216.98	68637158.72
C	161712609.05	127237435.66	117172555.16	116204835.57	107967429.68	46220356.72	43047047.51	76113909.24	62884194.54	57733020.06	218179089.38	120745206.99
D	168588804.89	125979411.26	97780735.35	77433669.11	50034317.55	53648892.88	62386791.34	65143647.52	67266578.64	68555991.80	89012698.55	81694982.67
E	125331047.51	136227467.08	69177003.64	123085901.73	104138594.63	31803174.77	37849798.76	44558573.27	84972402.37	69756686.07	150601150.85	47759136.19
F	165824997.24	143264308.86	63548887.53	121374774.27	97160188.77	29877555.83	44870615.77	55804824.06	88566098.68	76488131.87	150352238.28	47463718.78
G	161264343.29	141690243.41	98362010.91	154344376.25	166076495.00	108341271.26	122103397.40	119630335.95	126463407.09	120540626.90	123307656.63	44895676.44
H	118767993.54	109430915.34	84489283.77	99562253.85	160984623.05	173529869.35	108330250.78	92373589.25	117476932.12	107811064.68	145333363.70	29039647.50
I	153877418.94	125219329.97	92411812.76	85844174.57	218950880.10	146142720.50	245553898.39	134226152.73	112294021.02	144551418.08	125437896.13	17095686.40
J	148540221.15	139737065.46	107454680.17	71960860.69	213171393.29	111581040.29	187003689.09	105004923.32	141174497.60	133379207.77	208372725.72	29193111.95
K	143941835.22	131764434.74	124150643.38	121528263.28	135685692.98	93025569.13	123971892.62	113814782.47	134008242.64	113678785.65	78257907.43	36687574.86
L	126030173.24	157223023.93	141105287.35	98288933.03	78984419.89	108107493.88	93836599.04	137461057.60	119271533.67	105199178.99	89223342.43	66607702.64
M	108466850.25	104036853.55	118863747.79	87998782.55	132723747.87	100520157.57	113125382.19	113562180.06	102204228.36	90901419.93	132949237.91	80699563.18
N	141048222.89	125646758.17	197852671.88	89092928.47	79713404.49	134741461.31	98091230.99	142907402.85	109399225.96	98860895.12	146475475.92	100577491.38
O	136309824.68	132936041.16	174223503.78	122854275.52	142919818.85	195522018.26	117953989.79	122304263.66	108204523.34	99672909.87	147313585.39	114036260.71
P	124082133.96	101210026.02	178752783.29	112654449.54	132576896.66	114648644.06	95130988.82	141282373.72	105832396.37	87586302.51	130872136.70	88231418.13
Q	74862757.05	77535175.64	35672701.21	49401046.35	49470709.68	101558912.33	80782821.11	104164759.84	71407451.41	67232151.88	104765668.80	85424359.11
R	92195808.01	66921109.47	36811679.55	50089640.40	76565130.40	97081488.35	90940920.51	86514199.04	78432526.09	68820898.72	153359435.00	93101418.99
S	206810353.04	189981555.21	142126812.92	232864718.74	259258050.72	283086565.18	277353516.88	123327751.41	175067731.29	192437925.83	117144069.49	109590699.82
T	148153649.42	146528299.15	121042763.33	157685002.59	179842062.35	152853476.51	154900992.22	95539104.50	103263287.08	124127694.40	185280498.94	155888589.94
U	173674974.54	130067941.20	74362259.11	112426413.57	72573726.94	96641809.62	95001070.02	88424553.60	110338405.11	82934152.13	98417255.55	117223938.88
V	170274286.29	132802951.66	117143769.95	135402410.41	127346734.47	109160102.44	105857511.51	82292347.62	110699263.11	84483510.22	120243869.20	138725878.54
W	204620358.21	165805899.18	173627295.35	171969053.80	109143614.77	149316836.27	82587338.96	109138281.47	144466422.37	100462146.55	144590498.72	112751447.28
X	195949994.80	150147645.82	155952834.85	71933271.95	61881986.57	25624460.69	78945369.98	105123258.14	146109858.62	142368029.61	159226550.60	112431227.27
