 	1	2	3	4	5	6	7	8	9	10	11	12
A	115502230.03	19852846.32	74843589.51	8956269.69	36153061.34	5702236.82	49988155.56	43151831.43	5211439.76	15195519.50	14734273.53	127883518.21
B	286596376.28	32274202.81	48240520.96	13633666.86	40716307.52	11007186.64	100344478.65	33505007.48	7606477.46	11406382.37	18519402.05	84513974.18
C	176294850.38	140597085.00	88516853.59	76425250.54	183641697.81	136958378.09	144309480.97	170224192.50	138095223.92	112891371.53	279359070.45	188226010.04
D	162028141.85	162522851.94	102737606.51	71358938.82	72553715.39	119741387.45	149597478.25	149034508.54	127248129.55	102130651.68	91153619.79	58778944.48
E	190244331.07	198119538.28	56221182.32	39803073.82	187238200.34	97194068.28	110199766.59	149972235.32	156465244.57	127385231.65	134831405.95	21834672.15
F	212015132.66	210493994.91	51989976.80	50890693.47	150339285.98	92671306.85	147500692.89	161304636.15	158975324.14	121252433.32	135035001.08	13366127.30
G	187629920.42	172039593.07	101476707.54	92793826.04	173345296.14	182850988.49	168502400.99	202639478.35	186026999.11	138751256.22	106722693.49	20404788.04
H	155346920.85	160071073.14	106331337.61	79530756.90	215482872.12	200570573.32	164517136.25	193196924.24	170407162.97	118399588.96	68973692.69	10117939.89
I	202840220.83	132688704.68	71148677.74	72424204.68	250253502.24	198329907.82	238618399.68	250973779.97	183121931.18	176044173.77	71179695.08	16757760.50
J	212912593.60	135256351.82	54027841.40	52978408.92	150137695.85	136992749.33	151903242.55	214491425.06	175491142.20	129083930.08	136446905.34	164048321.66
K	188750306.52	178419919.11	136668169.07	108551098.20	151082890.80	198183235.85	219136940.41	208673017.05	166616991.45	126914766.46	40752788.99	128862681.19
L	163019809.57	266873398.93	125536196.24	76416530.92	102595406.32	152218796.97	147559920.21	164067657.34	168778624.77	106496242.10	46505916.35	112499416.90
M	162544744.65	155321144.37	143887930.94	305709224.40	145224487.68	197551315.09	207816361.48	181624379.34	126632970.84	94429084.09	97210917.89	131822043.06
N	153478414.53	171569909.75	165950861.53	182177495.92	89979325.45	129515109.92	122261449.12	126416334.04	115588495.39	88487405.95	148310889.10	141619138.25
O	162240420.91	137483367.94	263343494.15	287800461.96	181851924.72	206667152.98	137332692.26	134199540.06	126126351.11	83652316.08	130697437.13	124106930.94
P	108956596.90	136026756.28	157471896.50	309485406.33	163268272.56	168922334.78	107166746.17	110599283.13	113556376.86	83138210.19	114639036.10	90821110.01
Q	123601032.07	113146658.40	144414038.67	86423268.19	92231440.43	159550545.69	110426315.17	100437497.50	91375097.84	67128381.89	138425215.40	107539047.32
R	141525304.48	139236992.39	126681940.06	67975839.93	99480047.65	160628303.41	131799608.00	118248887.69	93792493.37	79969638.48	93520842.35	113263139.51
S	338196559.47	182394945.93	281153650.37	276330523.45	325441084.53	362822393.83	264594747.06	310474128.05	229795290.84	304207913.80	86182185.59	140448863.68
T	240380476.04	196705088.44	167755896.83	105629578.37	216428736.54	186621663.31	173854358.45	206714700.36	143883055.76	181576638.16	136169095.02	201919019.65
U	230295198.44	185768663.88	145106170.85	97660489.15	112592530.94	146759298.12	139802631.60	143188788.07	145352068.12	92661950.81	54346144.76	133373643.03
V	239074317.83	184698022.57	148244492.10	52588859.60	149870540.95	136136029.41	148342668.04	152035784.10	133914719.22	90852152.20	50781114.78	153190857.87
W	238286123.69	198498368.42	92337925.97	52389542.32	99997329.99	125298416.02	136740895.77	191560132.71	178955826.03	117960507.01	121483572.84	195482127.50
X	217467027.31	160974342.01	127804967.27	26131584.11	27417284.62	23761306.59	141371618.16	201692403.10	192753931.77	152492172.53	164529074.68	172255255.62
