 	1	2	3	4	5	6	7	8	9	10	11	12
A	13379228.93	4341398.40	22646643.89	6918991.81	32216118.67	4490663.26	13119341.47	5677812.29	3086937.00	5429115.06	5052747.24	4883655.41
B	14959620.76	6178209.87	88997574.60	11893228.90	13919640.21	5709872.22	13639020.37	8831182.07	3380123.11	6185526.40	4617974.24	5206021.63
C	7718985.54	6385229.26	7711537.96	5172056.37	9213568.79	6607408.18	10395077.76	8352253.03	9211353.31	12126265.54	18851458.05	5175711.56
D	6675393.13	6475399.29	5341346.12	5353178.31	6392355.95	12255398.72	12200674.73	7090699.99	9811644.95	14266454.70	13706042.48	7468709.33
E	4831866.44	5589002.52	3960716.49	3828969.67	5985434.68	5240104.34	7643370.36	5646281.13	7130525.25	10776162.50	20395649.31	7293750.71
F	4720480.88	4929823.24	3858852.60	3852349.82	8282545.45	4799327.25	8184666.71	6142701.53	7967246.99	10790963.88	16181037.95	9257109.81
G	6768199.35	6905088.74	5814486.27	8449691.60	13320163.49	7254226.07	7524136.95	6962204.73	9843673.21	12826543.31	16223654.16	10480555.46
H	7946516.08	8544686.22	7644311.79	10887704.90	9256607.68	10935872.10	8940155.27	6484506.65	9424351.88	12277302.65	15372431.93	7602734.39
I	18920310.75	17781332.66	58193712.67	55253699.24	12799758.14	13219539.46	13654992.04	9563427.58	11645799.66	13707940.75	13997184.19	5923611.81
J	12151166.21	13470118.66	16003257.33	19535348.31	10934491.77	11280673.25	10410999.60	9336451.95	11306785.73	13402395.54	20098179.91	10532900.43
K	9165228.05	8969823.21	8621242.32	10267714.65	9118968.17	5866214.94	8001655.17	6722418.01	12257514.59	15190956.23	15116574.98	15103420.98
L	8752884.93	9844160.97	6014702.34	6019458.63	5466197.03	5614180.36	6553241.56	8193435.43	12117455.59	10326869.29	12228648.34	26618865.69
M	22444754.52	12924609.79	6789935.59	5948545.46	7516545.64	6799808.11	11645936.11	9469144.53	9161950.64	10992471.71	25681519.06	36925648.07
N	12139091.18	13883597.75	6422314.56	5915989.43	7481886.07	7614667.34	11135964.61	12389143.55	11013053.03	10654168.20	21403209.61	36519322.01
O	10375102.72	10050870.23	6498388.52	6152119.39	10046085.93	12554216.01	11007545.39	10922607.81	9032737.92	9535219.23	15841289.60	14406163.01
P	10793789.16	8574680.80	6089226.15	5117289.57	9738278.70	8364150.01	9549615.41	14886252.59	9089768.84	8957012.35	12511663.84	11915297.40
Q	10568647.27	10086602.31	6884165.52	5059929.83	6782824.09	12406020.86	8663454.61	18820147.17	9032158.10	8232542.31	12998640.74	11048726.74
R	8827143.01	9590352.38	5569544.46	5278744.47	6804794.83	11156440.95	8136585.35	10293116.08	7768582.15	8270780.85	14574620.43	14832495.11
S	14229439.27	14768843.70	7433157.79	18231491.53	12116247.45	13777814.11	12664715.03	6062194.06	7958523.43	11418390.96	16233595.80	14216274.89
T	8276163.69	8865978.89	7645662.32	13788806.56	9272216.19	9089844.66	11889246.74	6668500.44	7868815.15	11556646.45	17186260.24	15515814.48
U	9220620.31	9902950.06	10542586.86	11993022.47	9114293.56	11502282.37	10652076.06	10465739.55	10155208.20	11783069.89	19062369.37	9453746.07
V	7038198.49	7092889.71	7681001.93	9631002.14	6908648.33	6525264.67	6562300.97	5521829.03	7212253.53	9595669.14	15137718.69	9799209.88
W	7374239.67	7820659.24	5760834.87	6396098.93	8019022.68	6486891.59	5237337.19	6437899.50	8651822.08	10479614.37	20852213.66	12539627.18
X	7221273.09	6214910.19	5466846.90	4708151.06	7707336.49	5108717.17	5909539.73	5755772.89	9657138.56	15687685.25	16322403.54	12594640.22
