 	1	2	3	4	5	6	7	8	9	10	11	12
A	41335748.29	10099930.17	28308708.03	6083037.48	48816862.65	4516169.08	27698195.59	16157212.16	2994045.98	4018446.39	5802147.21	24003054.36
B	150720780.20	14661810.41	71978224.26	9306139.81	24464059.83	6064171.29	32017077.64	9069980.76	4131910.84	5452171.41	8753980.88	12079027.54
C	48403658.70	31610560.29	34103218.86	16226205.55	26942557.34	19525142.07	32827161.96	33770912.40	26785088.53	21984678.40	101648053.81	28602273.95
D	45333953.48	35665585.50	30246516.40	24992290.68	17362378.08	24460247.08	41834839.58	35884679.05	26307078.66	25394354.80	27684864.56	18185764.57
E	34604843.81	36933438.49	14283121.77	9897355.55	42110361.64	18942821.84	26429661.91	31546272.54	34574315.38	28047412.44	62941485.41	10009377.61
F	44638455.91	38697598.94	13198728.52	11942359.37	34979989.62	27808084.31	43579900.97	36110085.80	38309043.32	32974787.35	63815681.54	11127939.08
G	64110435.27	42971074.48	32953638.34	31070370.67	58881703.93	69621711.83	47450654.06	55425762.04	49861362.40	47955537.79	54727668.55	9318230.36
H	48597919.76	39969687.31	33261981.51	24522251.14	77960638.40	71059072.49	40716997.35	52278032.01	53892501.49	43749604.44	29149750.02	9168855.94
I	68381140.79	41407542.67	34965192.76	34847828.74	88722143.27	60969227.83	30571184.95	46587829.48	43911244.74	49744782.22	32806703.70	21400866.94
J	80579705.31	42859350.13	43425590.00	25414800.77	76681920.12	29360522.93	26263363.02	40918892.02	51286456.01	47511043.48	83780144.07	107510009.67
K	57800838.91	56484354.17	53314741.11	27095557.29	58568691.93	57860003.54	53825935.93	62508546.53	52007093.24	48555313.82	29701035.85	50867724.17
L	63249692.84	149680844.88	59140866.96	20874209.56	40830346.24	61626964.18	73386851.23	52855282.64	46245568.10	45822652.64	32796110.13	43503912.23
M	41803751.44	47955943.64	64322699.25	26481544.22	43219596.66	48707516.66	52585842.58	46279882.01	36656042.92	40147347.04	51678440.39	40922583.84
N	50656508.49	75297829.58	82871853.83	27339436.83	28024880.86	36358536.48	40073653.05	40844212.59	41358208.41	36372747.17	78596837.36	46421738.50
O	41826781.15	34274800.07	67856160.37	32698038.70	62427793.87	52877309.87	31529150.12	32072519.29	37453325.10	37826747.11	62251604.80	49423156.51
P	30560394.96	31387601.05	52315494.16	70100447.59	37448379.42	44207590.45	30956943.64	35118753.96	43847800.35	33803979.91	58967227.67	46136259.52
Q	26531884.46	24256211.76	20137211.07	53002226.17	16808723.44	29660416.07	31427916.59	26572042.01	34152815.41	23907131.42	53867256.59	45959712.57
R	28707678.95	24937907.29	17581192.94	31158601.52	23841211.92	29676377.70	38985163.14	32118585.21	33352823.88	26784076.70	34431560.49	40708637.83
S	45483230.71	42109111.93	67986423.25	122034514.46	152250892.76	138029090.16	110923881.51	102604662.67	77565787.32	130414042.82	37290332.04	61211334.91
T	49601837.18	48451628.73	57980269.61	39821560.33	83373327.30	70873268.20	56875834.92	54207136.50	49162142.13	51958312.06	83311146.36	80046703.89
U	53136042.97	45951548.61	43582721.08	42964297.60	44734246.61	59982088.68	49219548.33	53399629.47	48527576.00	34970279.52	43197518.16	52275987.97
V	65645364.06	46844088.07	43679086.24	27165244.44	64605719.58	48798189.89	51620959.21	42750983.70	47288205.88	36476797.95	61951685.66	51624220.62
W	69143333.93	52806740.81	90784122.88	24055155.98	41159048.79	57038169.91	49567074.55	74353694.30	60322299.72	44088269.30	62573954.76	49051530.12
X	100479249.26	63781845.13	52811232.21	20799016.78	22757170.99	27092708.91	82062874.56	71269236.96	78657146.69	74307530.04	99172616.18	62704867.28
