 	1	2	3	4	5	6	7	8	9	10	11	12
A	12461426.82	2317476.82	7344778.83	2461814.35	20379066.98	2632997.46	13895256.81	14193667.27	2509611.08	17647151.97	3141470.70	14838607.49
B	19249016.96	3121148.39	19737644.20	3123689.36	11977732.97	2573566.63	9768104.79	15138744.66	2470764.34	10558695.49	3176870.96	9312845.81
C	19720975.86	13336443.16	14318178.81	10626800.60	12211672.88	5052026.42	5224218.31	7704697.25	5516918.38	5415039.46	19588196.90	12861973.68
D	18131830.86	20035507.26	13796201.32	15057635.04	10306377.64	9897882.90	11742819.49	9651614.17	5881651.96	10007051.99	7541061.80	14467639.17
E	11009394.64	8966605.03	6480793.39	6319927.27	6473599.88	2325653.70	3574838.12	4818956.29	5302708.51	4648976.60	11105009.02	12625984.71
F	10504118.77	9944096.19	5721034.52	8104632.30	7023173.81	2480638.86	4045588.38	4538893.55	5227636.60	5034213.37	10824810.35	9855809.10
G	15954823.39	14742318.92	11905394.00	15488158.29	13535298.54	5679216.52	10848787.94	9511476.22	9726625.70	9789563.46	12262162.54	25851964.22
H	13865911.37	14440724.79	9894509.61	10306769.99	10324331.28	6001157.04	7992690.97	8045232.79	11154137.33	7743047.42	14357791.68	8964853.68
I	19029687.51	15272535.04	12054205.31	10824807.73	16797254.23	4898702.43	19739479.09	7852232.83	8898983.02	10183075.60	6265341.69	2722296.85
J	13986247.73	14401467.69	11263689.27	9465574.25	18284310.82	5578737.31	18998337.56	11838584.53	17194509.09	11688385.71	16800508.71	11197770.26
K	17223002.93	12651247.84	9829256.08	9932136.60	12095394.91	6193024.02	14568561.32	8743852.34	11211763.26	8283900.02	8081374.03	3732228.46
L	18783938.36	17893153.36	9859142.08	11982630.51	8376718.29	12179459.06	10492918.27	12976411.95	12395261.53	8379285.58	8953597.18	4588842.19
M	17591963.92	14033336.24	12171393.16	11617872.56	11824952.95	16077984.41	22249621.38	11040176.79	10556280.76	6785788.72	10465883.93	5968976.81
N	18307953.79	18047437.69	12236988.95	16301065.02	10070389.89	23262359.52	10012589.67	13482534.17	8727316.50	6091026.51	9349608.25	5852369.78
O	17533265.07	14605629.04	14091670.82	11609603.50	15548350.41	22465053.82	10885238.02	10870453.65	7213952.64	6087730.28	12760623.53	7103593.13
P	11844007.79	12870311.54	11305829.80	10642360.32	10019722.45	18472249.30	8066147.30	11399300.41	7048547.43	5843988.44	11160206.20	7717422.03
Q	13434490.71	9856959.55	6755142.70	5916250.54	5386557.12	19845815.08	5626512.13	7242723.92	4349194.35	3721530.42	9394218.98	6935799.90
R	13395287.92	10599614.53	7011884.93	6566429.16	6632439.84	9187756.52	5798461.93	8773319.14	6082263.13	4603920.08	10419638.13	7787564.49
S	57414982.35	27362906.26	19760431.63	19548627.05	11439205.32	19561211.49	26822268.52	13610149.10	10468685.15	11830292.83	4451239.09	4697287.78
T	28531131.03	22491277.68	14877470.95	17658406.60	13049489.11	7530350.97	13142981.32	9904251.24	9082192.63	7772618.50	10592910.92	8206843.92
U	24840872.22	14324863.67	12448799.53	11960835.84	8044867.76	8243751.34	10191912.68	14018226.63	10818908.33	7485448.72	6731096.70	6109818.92
V	15881572.83	12074004.48	10707376.51	15118294.54	10715030.31	4285550.37	6281784.30	7679652.44	7302273.46	6496077.79	8427228.63	8106044.92
W	21120106.81	16348949.70	10139300.22	13976192.37	17172563.13	4903340.57	6799112.44	7245639.93	7665122.29	6578854.75	8538815.27	6543597.61
X	14384302.26	14709295.41	9780685.51	11487585.75	6116608.19	4746234.02	8140275.11	8462438.57	8769393.11	10875218.66	9194530.47	9917736.21
