 	1	2	3	4	5	6	7	8	9	10	11	12
A	203673122.00	568414065.00	205141467.00	36613447.00	34326413.00	55426763.00	22203498.00	129056063.00	19534419.00	32175460.00	31153974.00	203125096.00
B	92894833.00	69786821.00	31882870.00	37180339.00	19040889.00	14396656.00	33587052.00	23250992.00	17150950.00	31982403.00	41661708.00	90956283.00
C	191600853.00	143622694.00	146694909.00	194130485.00	174950309.00	74309573.00	53857677.00	99407831.00	71596012.00	73429922.00	226951567.00	94810879.00
D	194391183.00	154680643.00	131613832.00	117552756.00	73195180.00	83194750.00	70387735.00	74272936.00	82496740.00	82328675.00	108390826.00	106050261.00
E	150471121.00	170870873.00	86167292.00	127354506.00	143381212.00	42955021.00	34352316.00	55652727.00	64708127.00	96191035.00	239144239.00	63470341.00
F	223109211.00	229800644.00	103519079.00	178391441.00	133510136.00	47227520.00	40738208.00	79552416.00	68999505.00	91846218.00	209334125.00	70228593.00
G	147284065.00	148785870.00	94404644.00	116616234.00	137136552.00	109675034.00	103120784.00	127501862.00	125640609.00	151126275.00	161290183.00	63269095.00
H	129344009.00	114372861.00	104217373.00	87505774.00	165680479.00	154108491.00	102546689.00	104501859.00	137771137.00	133240813.00	134420922.00	51242321.00
I	132246603.00	131782269.00	207822812.00	185328227.00	212756922.00	155337875.00	383800040.00	186572942.00	189329667.00	230570339.00	126430396.00	31198269.00
J	149109031.00	125281223.00	90075368.00	87997242.00	185083480.00	108236100.00	252019688.00	169570721.00	222516869.00	213179556.00	184250874.00	52322691.00
K	144092998.00	134119971.00	118494877.00	112265519.00	119294150.00	115994661.00	124206508.00	140213097.00	119162594.00	145485090.00	60954652.00	57153682.00
L	179582146.00	273945522.00	118073776.00	155412290.00	95620198.00	149436377.00	116357787.00	152894341.00	126707129.00	141969659.00	65120476.00	72744483.00
M	120502538.00	109760923.00	104258703.00	147264230.00	123297385.00	144005922.00	156744254.00	123877960.00	105671571.00	112853848.00	128904797.00	86387832.00
N	141207299.00	121398042.00	112152098.00	102817286.00	95868340.00	228098621.00	137564516.00	206101715.00	136119073.00	122491117.00	155496427.00	116648437.00
O	105228958.00	117049755.00	171444698.00	111835365.00	167621956.00	235562007.00	109234314.00	115297926.00	119183206.00	115928951.00	209008851.00	144923669.00
P	106727812.00	108003355.00	175422346.00	145724378.00	136359725.00	123263466.00	103612273.00	126424827.00	120123706.00	114925895.00	185321608.00	113444744.00
Q	91051443.00	82693410.00	77840726.00	79223568.00	68508709.00	95781497.00	93389394.00	89780954.00	100046498.00	86554584.00	155404557.00	120767393.00
R	98502883.00	81365676.00	52475303.00	72828957.00	77679413.00	81247143.00	97892378.00	76268319.00	81084361.00	84810450.00	181536130.00	106018357.00
S	185891695.00	143148246.00	151414886.00	287036334.00	263881774.00	262625117.00	272320057.00	149692343.00	157737468.00	224938918.00	111127081.00	153450529.00
T	139790315.00	131782975.00	139091065.00	131433343.00	170789742.00	140794921.00	149960803.00	115137104.00	114715858.00	165971995.00	170771864.00	201716219.00
U	155502748.00	151880586.00	129429076.00	160261284.00	119655810.00	176623729.00	104184508.00	150840553.00	124576662.00	112926173.00	103890980.00	86747540.00
V	134294269.00	115464310.00	91827078.00	87558020.00	107894107.00	77839385.00	85238097.00	88264102.00	92398997.00	99455992.00	80092935.00	92681502.00
W	145341701.00	127692522.00	109997416.00	127638244.00	74298904.00	75861653.00	80467058.00	120430313.00	115922450.00	122540468.00	128793879.00	132834523.00
X	154258995.00	126357085.00	99022096.00	56526232.00	53415840.00	27763326.00	64459226.00	100302154.00	162649858.00	188056750.00	141815246.00	136333229.00
