 	1	2	3	4	5	6	7	8	9	10	11	12
A	4704138.14	7317230.34	4366710.70	2163602.53	2669557.03	6153336.56	1449019.50	3029130.22	1545515.15	5156139.26	2308634.45	3848107.20
B	1662931.39	1774111.16	1549274.25	1576503.55	1502414.24	1568058.12	1431498.70	1398074.29	1604300.55	3918216.22	2726269.05	4028121.86
C	4734422.33	3735209.76	4848007.19	5933934.12	4133681.46	2144022.79	2093837.20	3092816.42	2399220.72	2956171.88	6467137.21	6667837.24
D	5649727.88	5238774.24	5993180.40	4870964.85	3582645.49	3355153.29	3144665.62	3134750.90	3332882.32	3793641.04	4204136.23	6002330.15
E	3636409.03	4393805.69	3990565.51	3333809.61	3099083.42	1748166.58	1959710.86	2491090.74	2610123.32	2842647.21	4781730.39	6269380.13
F	3945763.34	4436957.74	4479865.88	4238498.86	3898479.11	1685686.48	2059947.87	2530732.52	2518197.56	2936503.10	5028072.50	4723154.60
G	3928435.99	4237119.31	4067467.36	3894492.10	4579390.57	3111929.85	4041314.77	4116741.12	3753305.64	4373980.36	4648379.42	8664203.46
H	3638047.82	3730595.98	3665345.96	3827577.66	4113765.03	3123676.92	3964812.58	3652323.68	4591287.85	4180239.46	4243992.11	4302934.55
I	5226280.54	5566207.76	6920442.84	5585174.70	6368220.99	4079204.29	6610484.51	5801426.48	6003917.96	6730388.41	3537708.90	2124106.85
J	4771543.93	4949864.19	4842769.92	3779234.47	4826546.81	3244772.63	5584177.03	4876922.99	6261538.81	5280290.94	7718239.90	3325012.00
K	5123451.65	4898061.41	4594410.25	4598667.22	4861235.71	3298530.37	9926769.74	4704356.62	4507153.00	4741413.71	3624401.40	3037506.39
L	5871150.92	6156674.53	5284020.95	6234348.22	3715285.36	6332164.35	5883384.23	7015907.90	5223055.50	5286609.29	4951570.62	2782831.72
M	5821089.81	4992170.60	5117259.62	6518962.79	4960729.85	4233119.99	6789112.80	5546677.26	5095309.94	4902794.63	4723020.15	2975663.36
N	5255662.30	4849431.92	4316448.53	7963630.49	3814450.53	4152193.72	3939638.94	5530411.40	4083477.53	4630856.13	5131071.17	3430752.01
O	3906248.03	4222752.63	4230316.93	3941162.87	4716791.40	6019818.09	4010155.75	4541128.06	4025725.13	4248668.13	5366549.17	3561059.01
P	3883009.82	3503056.79	3795511.89	3827073.95	4523760.86	4475445.38	3073674.32	4322837.79	3517935.62	3929125.51	5701334.06	3088498.32
Q	3762716.25	3307787.94	3341164.84	3170546.37	2995009.83	5649406.73	3097323.59	3929953.58	3781327.63	3641150.95	5486054.51	3546265.58
R	3705598.52	3536664.99	3071254.60	3512019.85	3019580.78	4454506.49	3179157.09	3338963.64	3257925.41	3531460.98	5191191.34	3173098.35
S	12241376.25	7247644.62	7769536.54	9243768.38	6017208.47	6878575.78	8429940.03	5568154.55	4982886.14	7033823.25	3990813.93	3277277.93
T	7204139.57	4332548.10	5670203.47	5558791.87	4721618.52	4359877.00	5867351.93	4332641.45	4241169.70	5016512.86	5888703.31	4566955.89
U	5723493.12	6185735.73	6840670.16	6771458.21	6263336.62	7203301.69	5020959.02	5339384.67	4547247.30	4543003.07	4152316.51	3657831.57
V	4060926.75	4392133.01	4577839.12	4583241.10	4181115.90	2673801.52	3484544.50	3173894.54	3687074.40	3818420.30	5559506.32	3910994.43
W	4232585.56	4836164.56	5209353.37	4286756.81	5059463.13	2616688.85	3233581.96	4056093.21	4199502.54	3850026.45	5087332.30	3908621.63
X	3926992.37	4034229.65	4795261.30	4102351.81	3434028.33	2365488.96	2610149.26	3051071.50	4453409.36	4365061.34	5283774.17	3823326.30
