 	1	2	3	4	5	6	7	8	9	10	11	12
A	30324589.48	2772093.62	17721465.34	2446609.44	20194205.89	2285816.36	23118306.85	42311438.03	3826822.94	47818398.44	6414540.86	33606085.27
B	23374070.20	3781136.32	32001762.66	4331878.78	19556859.72	3100509.32	51863027.81	30053936.04	4381671.79	16682879.33	8320658.43	26440891.35
C	37382530.36	37152388.80	36532684.70	28380996.15	50208836.03	12334326.54	13822233.78	20251179.08	16969155.74	26599833.40	32263343.85	48713128.15
D	41438443.79	42854098.00	57454237.39	30704810.75	22029623.00	23158370.63	13544011.17	19417457.92	27816469.18	32911230.21	48096819.15	47261570.91
E	49928878.63	60455486.50	61324632.48	40238948.93	22520002.23	8894991.05	10476969.64	14851225.02	22093456.89	22628776.86	55930092.84	52261195.17
F	55269509.94	61423850.19	53652526.65	43362952.55	33858297.38	4975278.36	7234364.51	13516204.28	22304938.85	25725084.36	51439480.11	17604237.31
G	31044906.89	38851159.09	37883197.92	33159677.06	39343382.67	12655662.59	20225897.77	24232098.98	28478756.47	38775530.33	35637249.22	12508753.02
H	30406184.49	32332371.04	36262099.57	29407437.84	28128314.88	23621982.82	28518699.50	24817718.28	38072524.22	36513040.15	15799782.77	6454085.75
I	34741027.31	30136953.63	25454573.47	16642450.44	38304887.99	39217678.99	121340815.70	54813051.68	69667439.73	72706927.58	23526614.34	3116243.19
J	31573348.24	27726976.10	21863798.52	9982515.62	28212375.86	25507187.33	72268799.62	44462041.44	71193140.32	50916395.72	36989375.16	5016609.97
K	32626524.27	37507805.39	37169553.33	33313680.33	40030566.59	24718110.08	68102025.27	47188604.75	37905648.12	42406591.39	13039226.83	4592509.80
L	25336395.34	29600101.44	27180846.74	25502026.56	32528007.56	14429253.74	61752828.63	41133329.17	22957639.44	29277932.23	19036928.60	11439613.93
M	27220645.90	26011089.36	31639701.02	33013096.54	45847517.04	18530217.75	53391535.58	41096466.27	21618429.54	28323591.90	28968520.15	15814858.41
N	25173196.76	22574096.83	24597899.74	28596162.90	24023994.72	31054200.65	12292825.98	31478188.04	20679835.20	28092237.25	26439760.83	9594224.28
O	20088506.65	27312091.09	25118495.79	29037982.80	25078719.32	32799116.38	15118431.72	25755444.46	23586929.40	29547050.50	59582446.19	27284785.52
P	18699562.20	17155463.08	16977392.55	19597411.97	19512864.12	14820829.90	16426808.59	33377331.68	18954397.28	23896695.24	54150820.79	21367949.43
Q	14908714.72	16387421.52	12642621.94	15071407.32	14655963.11	26240197.67	16275328.18	20767721.51	20324702.89	16634795.28	35104509.33	26808822.68
R	20959832.40	19892023.66	15463252.36	14572918.20	24004998.01	40525180.23	13791370.94	23704692.18	24628327.47	19978643.33	58969174.00	14188426.17
S	37178109.12	49522287.04	40783787.84	35430163.43	33295500.37	37688848.30	25904614.49	29640803.03	30724753.81	42750734.03	25386157.67	22721824.20
T	49111310.95	60281029.18	49297252.26	33479246.74	34179002.45	32210396.03	43334711.75	37920239.61	31474863.16	47499742.77	35529390.63	36619330.82
U	32021123.22	41951450.39	37539116.95	40135996.29	26423158.56	26795680.37	21600989.85	35559637.99	28992423.87	30411543.48	13071752.65	19668752.84
V	32852151.56	35056025.56	29079876.31	25580665.96	21329824.07	13480870.16	14772468.45	21093439.95	29196201.92	30175226.95	24007965.20	23251182.37
W	38171838.87	45859308.75	36495998.35	27824953.99	10583703.43	11944366.99	12860822.91	23281281.06	36371530.39	36175084.70	34727444.15	26420644.77
X	33053715.55	39661260.57	37000740.47	51902543.26	18629238.27	3783524.89	5836963.53	11630689.69	47683762.84	44277579.23	37730955.49	30029632.14
