 	1	2	3	4	5	6	7	8	9	10	11	12
A	16758309.57	3540125.49	10505852.54	2618701.89	14255252.32	2518808.91	14958433.60	27083658.71	4477890.88	49790563.00	5065293.84	22202953.84
B	85564044.83	6291685.41	18449952.32	4143093.43	14500338.04	2926152.08	21769968.64	15996133.51	4467762.31	10439992.60	6359956.09	16566446.88
C	56040099.36	41880888.94	33114339.52	35962289.52	50584369.02	13693790.05	9924639.62	25102958.49	14773501.44	17230469.33	76124510.62	37123458.11
D	48231446.13	39946218.78	35979573.35	24525856.19	24699148.63	15094795.61	13384039.14	19202876.94	12443423.84	12686472.05	14353611.49	34391103.81
E	41124257.07	45813276.03	28933044.53	25541753.10	30021143.33	5937586.69	6599721.44	24017866.07	16421011.25	16155572.51	28234616.57	66467856.50
F	48807793.56	49426097.50	35623145.35	32126514.18	36657427.58	5192181.67	11228292.90	19902614.63	20484715.01	17339758.12	28624812.90	16112641.48
G	36644998.68	34145351.14	51250717.07	40031375.28	38123685.25	10106169.07	30424469.59	31772064.34	29689065.39	21617759.24	24902293.38	27445033.03
H	34390248.60	32193560.68	35187087.43	59192991.34	27441705.34	14733362.76	29133841.22	29842629.85	29980877.14	18556496.94	7485526.06	9150943.45
I	37032083.93	27880602.49	21882612.35	16355147.71	29775500.69	11515520.89	23249277.07	26483909.00	29884210.23	17959002.64	6744734.90	2822886.65
J	35730311.21	25897827.25	19726000.18	12801999.25	23318810.92	9635945.16	15526159.69	21563160.45	29129052.31	16426714.67	23869890.48	5326833.82
K	35926370.21	36033440.29	47423096.36	44400754.75	46300839.33	22454871.11	117286967.30	33039566.60	25208039.91	18305868.62	9613696.46	20556730.66
L	44964446.29	39485368.47	33438003.88	36179254.80	30176023.20	64443600.32	27844392.82	29012454.17	34633630.24	18066898.68	14658616.66	16654810.72
M	51542395.47	39287322.48	72492302.89	87879257.01	37024702.66	27305366.82	45383757.68	29730729.14	23539996.80	14021540.21	19198436.89	15248577.17
N	37921130.73	29556637.50	25306566.36	32325048.96	25874161.63	26104658.04	25615807.12	22541711.36	22673599.16	14583589.70	19613522.13	16107581.48
O	33401661.41	27935131.25	24654782.94	22983610.77	33723552.09	29684596.21	24630014.02	26371699.62	24012662.62	15076912.77	21233723.35	23234092.71
P	23858964.05	25515348.60	20885804.92	22284773.25	37693742.73	34837798.05	18345636.71	25211623.05	23236612.04	14543047.10	22250443.01	20516434.18
Q	26168613.41	22553693.22	19865311.74	12638938.32	18193456.69	58188334.69	19640812.11	16373228.33	18643319.04	11194289.95	19298034.98	23647077.72
R	35150812.12	25834297.72	20136024.50	14120317.79	16655515.99	41008193.57	29241343.09	18008795.25	17507270.69	12929028.46	9707248.26	11382609.28
S	193373142.24	113283586.16	79841762.09	97511623.93	31646445.16	44663880.96	83849434.03	72308883.87	29279472.80	73570192.56	7673666.02	15053004.22
T	56337211.38	53554946.08	41044982.05	34223084.57	20143359.24	12157072.49	35951589.63	30847754.36	24757921.62	22507986.06	19469871.02	30919661.31
U	48466370.10	46113015.77	46861456.95	33094485.43	21465049.05	24457434.17	24787726.49	25801740.55	26449651.01	13797070.91	9393284.27	13742868.37
V	43732527.03	33599901.22	32204374.05	22541715.63	22319029.21	8518795.56	17592198.93	22243150.97	23163891.23	13536951.99	11853182.01	17382003.71
W	41253112.16	40180095.99	30156746.63	27459044.78	17277082.24	5342050.32	23260281.26	26584458.01	31956719.81	16149863.04	19881407.60	24029592.38
X	47910386.74	35373640.77	30292625.12	16665284.21	13963505.06	3898071.05	14753016.88	22662767.11	28639955.41	27090542.36	19585983.98	23420838.95
