 	1	2	3	4	5	6	7	8	9	10	11	12
A	51531525.18	3480959.72	46196807.00	5725265.80	66192717.86	2938911.42	35774242.82	16666066.91	1863776.02	11111640.80	12716295.68	14488515.93
B	20824391.10	5999150.85	88591749.46	9865160.36	20875635.40	4078299.72	22824386.44	20036661.69	3269343.22	9480573.87	6289787.01	17292661.50
C	25472496.31	22446788.70	12294741.28	8962474.20	15604794.72	9782865.70	13382315.91	27019169.40	31400028.32	40881819.03	27201777.11	6427927.53
D	16789589.05	19279526.58	13610870.87	14022536.08	8132949.93	18161521.03	48088635.35	21166616.88	56902364.91	49151624.07	58586336.21	10962772.12
E	22301988.63	19087749.19	11862132.96	48544056.89	11713660.16	12486721.43	18226129.46	12924529.95	33655153.40	32335405.92	102864924.67	10594628.45
F	19806267.38	15175697.53	11726428.97	19026973.98	9748213.87	3676610.45	17118295.84	16013123.46	32592878.57	35845308.68	67842684.12	13386773.72
G	24998967.01	23295474.15	15605521.50	19117372.24	21366730.13	8813412.22	24706348.65	26602957.17	34460645.93	48898152.46	132688042.17	23614097.26
H	24869443.32	26137072.94	22929654.96	29608120.47	30548956.16	18886714.21	25985257.53	26963340.27	42572508.53	47263655.74	51926202.12	10551875.37
I	60968801.89	70030921.95	311169050.22	159236905.61	84753427.54	17824752.25	57532613.78	76302836.32	63213754.67	99789460.92	18984552.91	9834697.92
J	49916911.37	54052322.49	101969667.40	31397814.28	70063056.79	18004268.18	45287888.59	99133584.62	52672717.76	90831036.30	112216304.42	47580145.48
K	32031082.65	30588693.39	24314956.71	15232012.27	24509055.83	14322584.14	36432979.44	31928184.68	32880250.89	54797954.55	26762279.75	59368385.31
L	32524383.42	28914999.56	12590742.05	10852758.91	28656386.65	9925945.20	20621358.34	21680725.05	44604918.74	49850851.12	40461648.56	62572577.59
M	35527389.00	26726830.21	13207579.43	9911171.20	25694362.39	12907505.21	22480670.34	21241818.26	32801371.52	47381637.31	63426962.11	61080444.29
N	62465710.01	26098411.24	12163073.80	10718944.31	19952493.52	11308693.83	26983231.34	22505261.06	36124250.04	52518943.74	57486430.60	68133337.48
O	29841971.93	25999409.21	15110471.22	13500424.85	29796999.06	21443741.66	29251097.44	19982821.20	32564362.41	42231531.48	93253057.81	40089697.09
P	31588293.89	30374764.97	14605349.64	14775873.88	29972911.08	22918642.43	27506594.05	21013377.37	31746202.05	43816795.79	69377883.18	33652410.61
Q	30151671.71	31042539.29	14669695.37	8117667.77	16052465.00	31157993.45	24591080.44	17445167.94	24345730.24	38581802.00	132119578.91	25728164.56
R	27096445.00	27612485.96	12476987.86	10899500.75	19891418.03	49745684.10	31922348.91	19789772.19	25945634.47	42135612.55	66961581.94	36676854.35
S	30478934.25	32859104.27	16760786.07	30082615.09	26709516.53	27676684.89	43024615.65	24445744.53	30170858.81	57381174.44	27973286.38	14582055.38
T	31391561.14	39225330.75	26291980.93	70087509.00	39078345.99	38073410.90	69137940.28	37402133.56	47301784.89	80525594.40	106938782.28	45767036.94
U	36136641.17	24742357.55	28583675.23	36495979.68	23092842.02	23538920.95	32738985.83	23156709.69	30222875.34	42867956.75	41358160.55	19688239.03
V	27992174.00	27055189.28	27130823.65	81051844.75	25166438.68	15286211.00	33353544.44	20640147.73	24509760.16	41911399.91	112827734.86	24669099.57
W	29386615.22	26335537.01	16375344.88	36870390.35	29471455.20	12720226.70	27619014.64	24707819.79	32921122.79	45321032.73	83872590.14	39794672.87
X	28123114.51	21763260.07	14109864.01	18588626.82	29609026.75	153116511.25	35175257.96	57960682.26	33036477.53	62118073.36	58919196.44	37041104.55
