 	1	2	3	4	5	6	7	8	9	10	11	12
A	14834091.96	12920344.16	12611266.60	2878037.21	6154480.49	24763846.65	1697646.57	8529220.97	1600254.58	16066576.61	4200080.31	10958817.82
B	1404014.53	1957597.64	1643407.80	1658577.60	1135905.36	2073748.94	1067896.47	1297606.31	1315115.10	11416963.92	3095821.28	10533943.45
C	7829436.98	6105521.32	5928361.36	4411593.36	6280566.20	5491624.97	4147909.42	6242772.33	5286476.18	10751403.03	8721374.64	7440941.94
D	7486209.91	8482004.70	6778737.73	6392857.75	3836156.03	3752614.46	3143210.04	3953055.64	4839578.74	9391982.22	8223851.84	10340292.85
E	5786294.49	7127533.18	4387148.05	2851526.40	4032804.03	2401268.37	3494471.57	5281393.33	5006539.99	7806052.53	9520484.69	15281673.21
F	5013461.99	6703125.55	3259046.87	2854154.23	2475044.43	2418728.94	4407640.72	6317529.30	4235301.69	9637683.33	6627167.40	8571848.53
G	8265229.51	10046111.43	6246640.54	5747492.63	5491976.22	9196399.52	5128444.94	7039627.18	6358957.40	10474835.52	7249126.45	22884108.64
H	6548732.39	10192019.87	6206398.91	5359262.94	8221422.69	11347466.09	4033228.59	5764365.46	5277577.61	9470854.80	4558676.63	6147989.45
I	17443508.75	25349404.50	22263793.47	16321872.11	23118369.96	18161508.68	16714510.28	12436748.15	11109183.86	15452687.18	9694133.10	3550386.78
J	12958775.07	18481800.99	13742044.98	9662277.04	14365598.99	8927822.73	6740232.47	10805924.58	10092064.01	14159650.21	18249562.66	4418377.93
K	12438621.40	13991701.50	9692758.90	14415680.18	9079905.51	7911589.94	7519327.52	13746019.68	8819002.22	12408451.94	8189906.61	8159962.28
L	12846270.55	12022383.01	5938431.02	6196456.04	5501749.60	9487799.47	6571330.06	16606891.18	10382562.65	15056012.70	8765284.07	7913309.71
M	13634120.31	13143142.53	8066488.84	7751296.02	9108914.56	13144821.09	7992048.59	14882322.47	9371784.63	11702097.85	11186760.26	8645412.76
N	12415281.46	10006224.78	6260441.53	7678312.94	6803205.13	11033330.03	7550079.83	21459906.44	10180723.04	11309817.26	7103749.16	8782175.92
O	10101597.92	10704663.05	8520960.30	6623683.57	13637065.00	19048541.20	10162433.83	10570563.48	8653594.12	10501945.45	12601460.87	9429898.87
P	11637393.88	9158125.42	7373379.22	5966506.81	7197178.43	13843700.43	9578969.27	10381715.60	7218237.33	10114274.63	11053771.92	7593109.41
Q	10980923.94	10430394.01	7930979.66	7054413.31	6878723.25	11688556.82	13860320.32	9373195.10	9727630.21	8915992.26	9371937.53	9304577.21
R	9124539.50	10161955.01	8033529.11	9097518.92	7014694.57	9467787.29	8926130.65	8645541.82	7598120.70	9997949.33	5762890.40	7031635.34
S	15253339.55	20439401.08	15397692.32	19022882.28	14174509.64	14454250.03	11418942.69	10503686.48	9103918.70	12806734.77	9725128.73	10374167.76
T	12705729.09	21414238.26	12205973.70	18858054.82	11547369.64	13648718.58	10652143.66	10586378.50	7210914.49	14148262.25	14847264.82	13274877.68
U	12770471.45	13491960.28	10778717.44	13025716.21	12312420.06	17833263.18	10421597.65	12422020.37	10669977.41	10352991.93	10155855.37	6512443.61
V	9379826.84	10358928.09	7777417.46	13985785.90	9818975.35	6401586.17	7562440.53	7061059.21	6942485.54	8839181.92	14639186.11	9840565.94
W	9113484.47	11272591.74	8890890.00	25234495.81	10165363.55	8562583.92	8684653.24	7698641.30	6781809.59	9372088.61	16342479.90	9885043.73
X	6429184.80	7815198.36	7791474.80	12295599.75	3902805.13	2351945.54	2458138.61	5245398.18	5588703.38	11646682.91	11385749.94	9379032.87
